ORDER_ID,ORDER_ITEM_ID,MATNR,QUANTITY,TOTAL_PRICE
49511,45173,19121069,1,39900.0
49525,45206,19060130,1,11900.0
49530,45212,19077275,1,2730.0
49530,45213,19110086,1,3150.0
49534,45217,19086646,1,17900.0
49535,45218,19096178,1,25000.0
49540,45224,19088986,1,9900.0
49541,45225,19096179,1,25000.0
49542,45226,19091633,1,24900.0
49545,45229,19072328,1,26900.0
49557,45246,19030454,1,31900.0
49559,45248,19068836,1,15400.0
49561,45250,19030227,4,24800.0
49578,45285,19026151,1,8025.0
49623,45343,19087091,1,4990.0
49624,45344,59003889,1,26900.0
49684,45406,59012012,1,17250.0
49686,45408,19109870,1,1875.0
49701,45421,19014268,1,8900.0
49701,45422,19090833,1,9900.0
49701,45423,19120654,1,17900.0
49701,45424,19111553,1,9900.0
49701,45425,19110660,1,3890.0
49702,45426,19100900,1,1725.0
49702,45427,19081404,1,21000.0
49703,45428,19096188,2,8970.0
49703,45429,19109870,1,1875.0
49703,45430,19111281,1,5600.0
49964,45648,19036583,1,2660.0
49965,45649,19036583,1,2660.0
49981,45661,19111578,1,9900.0
50001,45681,19120286,1,630.0
50001,45682,19067789,1,1400.0
50001,45683,19067384,2,2100.0
50001,45684,19111294,1,2800.0
50001,45685,19114659,1,650.0
50001,45686,19076892,1,2870.0
50001,45687,19027076,2,780.0
50021,45701,19113825,1,3150.0
50021,45702,19113824,1,1990.0
50041,45703,19112387,1,5900.0
50061,45721,19081405,1,7500.0
50081,45741,19090653,1,2090.0
50082,45742,25025839,1,390.0
50082,45743,25025840,1,390.0
50082,45744,25025841,1,390.0
50101,45761,19114562,1,19900.0
50121,45781,19114562,1,19900.0
44481,40401,19109895,1,13600.0
44541,40461,59012130,1,16500.0
44668,40629,19100902,1,1100.0
44672,40637,19110738,1,7900.0
44673,40638,19111578,1,9900.0
44675,40640,19093324,1,38400.0
44680,40646,19120719,1,9900.0
44687,40653,59011465,1,19900.0
44703,40663,19115959,1,3500.0
44720,40689,59013027,1,16900.0
44720,40690,19112402,1,2900.0
44721,40701,19093916,1,9989.5
44722,40702,59011410,1,25500.0
44725,40707,59011662,1,14500.0
44725,40708,19067481,1,2750.0
44725,40709,19077252,1,990.0
44728,40712,59011410,1,25500.0
44729,40713,59011410,1,25500.0
44733,40721,19027099,2,1950.0
44733,40722,19091003,1,3080.0
44733,40723,19027081,2,910.0
44733,40724,19067383,1,1050.0
44773,40760,19027099,1,975.0
44773,40761,19091003,1,3080.0
44773,40762,19067386,1,1260.0
44773,40763,19027078,3,1170.0
44808,40790,19039963,1,28900.0
44842,40822,19100904,1,1100.0
44861,40841,19077271,1,13130.0
44941,40901,19078509,1,10800.0
45043,40983,19116908,3,6750.0
45044,40984,19116908,3,6750.0
45181,41101,19113819,1,8900.0
45182,41102,39001049,1,8900.0
45264,41184,19117829,1,3900.0
45264,41185,19027078,2,780.0
45265,41186,25026121,1,1150.0
45281,41201,19112773,1,9900.0
45361,41261,19111294,1,2800.0
45401,41301,19062274,1,1800.0
45461,41361,19119118,1,15900.0
45523,41409,19111578,1,9900.0
45523,41410,19063491,1,6230.0
45523,41411,19115414,1,6930.0
45523,41412,19045726,1,5530.0
45523,41413,19031477,1,6715.0
45523,41414,19035149,1,2200.0
45524,41421,59007494,2,61000.0
45821,41621,19106697,1,3790.0
45861,41661,19051005,1,12160.0
46081,41861,19097923,1,5900.0
46081,41862,19077766,1,3900.0
46183,41962,59011628,1,10500.0
46182,41963,19110591,1,7500.0
46242,42022,19077715,1,14980.0
46461,42241,25015567,6,2340.0
46461,42242,25017251,4,480.0
46461,42243,25015568,6,2340.0
46461,42244,25017252,4,480.0
46561,42341,19116513,1,13900.0
46703,42483,19112864,1,7700.0
46741,42503,19005144,1,2800.0
46741,42504,19114562,1,19900.0
46741,42505,19110830,4,39600.0
46743,42507,39001742,1,6900.0
46985,42671,19110909,1,9900.0
47025,42706,19109908,1,19900.0
47021,42707,19112864,1,7700.0
47021,42708,19117439,1,18500.0
47021,42710,19111578,1,9900.0
47022,42711,25023266,1,1900.0
47022,42712,25017502,1,1900.0
47023,42713,39001050,1,7900.0
47023,42714,39001049,1,8900.0
47024,42715,39001386,1,24900.0
47024,42716,39001502,1,30900.0
48322,42781,19071513,1,9290.0
47101,42782,19112398,1,3150.0
47102,42783,19121603,1,10900.0
47104,42785,19090400,1,4410.0
47221,42881,19084943,1,2900.0
47242,42902,19067481,1,2750.0
47261,42921,25024962,1,390.0
47261,42922,25023496,1,490.0
47361,43021,19028150,1,4350.0
47361,43022,19062260,2,9200.0
47361,43023,19041156,2,3380.0
47361,43024,19045815,1,1590.0
47361,43025,19106905,1,21900.0
47463,43103,19101666,2,8380.0
47581,43221,19096167,1,8580.0
47601,43241,19120727,1,6500.0
47781,43401,19071513,1,9290.0
47782,43402,19101666,1,4190.0
47782,43403,19101657,2,10580.0
47782,43404,19043207,1,6045.0
47961,43581,19112267,1,11400.0
47962,43582,25025827,7,2730.0
47962,43583,25026279,1,1290.0
48003,43623,19045563,1,10900.0
48004,43624,19077272,1,13130.0
48041,43661,19067853,1,11900.0
48101,43721,19027081,1,455.0
48101,43722,19041970,1,4550.0
48183,43804,19101655,1,2690.0
48303,43923,59004534,1,31900.0
48323,43942,19071513,1,9290.0
48681,44301,19077425,1,5400.0
48761,44381,19110772,1,19900.0
48761,44382,19115117,1,6900.0
48761,44383,19055609,2,39600.0
48762,44384,19111578,1,9900.0
48881,44501,19123114,1,19900.0
48941,44561,19101666,1,4190.0
49222,44842,19077062,1,4800.0
49223,44843,25026291,1,540.0
49281,44901,19096150,1,8385.0
49281,44902,19100902,1,1100.0
49284,44906,19120624,1,10470.0
49289,44915,19085570,1,19900.0
49364,44993,59013028,1,16900.0
49392,45032,19120718,1,9900.0
49446,45107,19090823,1,3900.0
49447,45108,19120718,1,9900.0
49464,45127,19090716,1,10900.0
49481,45141,19062917,1,9360.0
49526,45207,19096194,1,17290.0
49526,45208,19077089,1,5250.0
49527,45209,19047930,1,6440.0
49536,45219,19096179,1,25000.0
49547,45234,19030454,1,31900.0
49552,45241,19051630,1,6720.0
49558,45247,19111578,1,9900.0
49560,45249,19068836,1,15400.0
49563,45254,19111276,1,4900.0
49563,45255,19097472,1,5900.0
49563,45256,19076884,1,5530.0
49563,45257,19076890,1,3500.0
49563,45258,19029467,1,1190.0
49563,45259,19114562,1,19900.0
49563,45260,19096339,1,5900.0
49568,45266,19086662,1,9900.0
44562,40482,59011659,1,9900.0
44642,40601,19121830,1,9900.0
44666,40626,19112398,1,3150.0
44666,40627,19086667,1,6900.0
44667,40628,19100902,1,1100.0
44682,40648,19109482,1,7690.0
44686,40652,59000383,1,19900.0
44688,40654,59010883,1,8750.0
44707,40668,19077247,1,19900.0
44708,40670,19060370,1,9290.0
44716,40682,19035149,1,2200.0
44716,40683,19070038,1,1470.0
44723,40703,19071899,1,5880.0
44723,40704,19113822,2,20580.0
44723,40705,19113823,1,5990.0
44735,40726,19116513,1,13900.0
44736,40727,19116513,1,13900.0
44761,40743,59011467,1,20900.0
44762,40744,19111554,1,9900.0
44763,40745,19077275,1,2730.0
44763,40746,19111554,1,9900.0
44763,40747,19077269,1,13780.0
44764,40748,59011861,1,59500.0
44765,40749,59011861,1,59500.0
44781,40764,19027078,2,780.0
44781,40765,19067386,1,1260.0
44781,40766,19091003,1,3080.0
44901,40863,19041866,1,3690.0
45081,41021,19078509,1,10800.0
45143,41069,19087811,4,9960.0
45205,41125,59012673,1,13500.0
45223,41143,19112403,1,1680.0
45268,41190,19076883,1,8990.0
45521,41405,19031690,1,1360.0
45521,41406,19087095,1,4990.0
45521,41407,19121091,1,2590.0
45522,41408,19121830,1,9900.0
45528,41424,19077106,1,19950.0
45527,41425,59011647,1,13500.0
45541,41426,19077106,1,19950.0
45661,41501,19086649,1,3590.0
45661,41502,19051630,1,6720.0
45681,41503,19036628,1,2030.0
45721,41521,19077272,1,13130.0
45721,41522,19077276,1,2730.0
45721,41523,19042642,1,12900.0
45721,41524,19044829,1,6900.0
45722,41525,39001743,1,8900.0
45941,41741,19086648,1,6900.0
45941,41742,19086649,1,3590.0
46345,42125,19060370,1,9290.0
46347,42127,19060370,1,9290.0
46521,42301,19072317,1,29900.0
46701,42481,19035150,1,2200.0
46924,42647,59001898,1,27900.0
46924,42648,19055591,1,9150.0
46982,42665,19119965,1,12900.0
47001,42681,19111578,1,9900.0
47002,42682,25025826,1,290.0
47121,42801,19042788,1,15900.0
47123,42803,59013503,1,7390.0
47201,42861,19111286,1,5250.0
47421,43061,19112365,1,8900.0
47541,43181,19115405,1,6370.0
47663,43284,19106679,1,4790.0
47663,43285,19090400,1,4410.0
47741,43361,19063491,1,6230.0
47821,43441,19111578,1,9900.0
47861,43481,19116513,1,13900.0
47901,43521,19121091,1,2590.0
48083,43703,19067853,1,11900.0
48163,43765,59010885,1,14900.0
48166,43781,19077272,1,13130.0
48242,43862,59012672,1,13500.0
48341,43961,19106690,1,3790.0
48341,43962,59013052,1,25900.0
48402,44022,19071521,1,2380.0
48484,44105,59001664,1,16500.0
48502,44123,19041669,1,1190.0
48502,44124,19041353,1,4100.0
48722,44342,19035150,1,2200.0
48723,44343,59001664,1,16500.0
48821,44441,19071522,1,2380.0
48901,44521,19070058,1,14280.0
48901,44522,59009794,1,14310.0
48961,44581,19086662,1,9900.0
48962,44582,19071522,1,2380.0
48962,44583,19031690,2,2720.0
48962,44584,19116908,1,2250.0
49162,44782,19114562,1,19900.0
49181,44801,19101666,1,4190.0
49182,44802,25026291,1,540.0
49221,44841,19111578,1,9900.0
49246,44868,19120878,1,5500.0
49261,44881,19067481,1,2750.0
49285,44907,19026309,1,12415.0
49286,44908,19112377,1,53520.0
49287,44909,19120624,1,10470.0
49287,44910,19071522,1,2380.0
49287,44911,19121092,1,1590.0
49288,44912,19085570,1,19900.0
49288,44913,19085570,1,19900.0
49294,44920,19096339,1,5900.0
49298,44928,19081405,1,7500.0
49299,44929,19081405,1,7500.0
49300,44930,59013099,1,28900.0
49301,44931,19086637,1,10900.0
49302,44932,19097693,1,4190.0
49347,44969,59004140,1,20900.0
49351,44973,19045734,1,3990.0
49351,44974,19036598,1,2170.0
49359,44987,19115121,1,24900.0
49366,44996,19119963,1,23900.0
49369,44999,19113824,1,1990.0
49371,45001,19084943,1,2900.0
49371,45002,19096188,1,4485.0
49372,45003,19047650,1,29900.0
49385,45025,19062752,4,8600.0
49389,45028,19071513,1,9290.0
49388,45029,19035150,1,2200.0
49406,45049,19036595,1,2450.0
49406,45050,19077278,1,4400.0
49409,45053,19052197,1,19250.0
49417,45064,19047650,1,29900.0
49422,45070,59012162,1,28900.0
49442,45103,19111253,1,19900.0
49462,45123,19101666,1,4190.0
49462,45124,19111292,1,2800.0
49482,45142,19031471,1,7650.0
49488,45150,19109901,1,4590.0
49488,45151,19059667,1,8160.0
49492,45158,19081405,1,7500.0
49502,45162,19096179,1,25000.0
49506,45166,19121069,1,39900.0
49549,45236,19111273,2,2940.0
49549,45237,19116907,1,2250.0
49550,45238,19047928,1,7420.0
49550,45239,19086647,1,3800.0
49555,45244,19096179,1,25000.0
49568,45267,59008816,1,49900.0
49568,45268,19114409,1,6800.0
49570,45271,19116907,1,2250.0
49570,45272,19091665,1,1990.0
49570,45273,19067481,1,2750.0
49625,45345,19121603,1,10900.0
49628,45348,59011626,1,10500.0
44563,40483,59011660,1,9900.0
44582,40502,19086637,1,10900.0
44601,40521,19116513,1,13900.0
44664,40624,19101666,1,4190.0
44665,40625,19086682,2,8200.0
44669,40630,19110328,1,2650.0
44669,40631,19037395,1,1960.0
44689,40655,19090823,1,3900.0
44709,40671,59007922,1,26300.0
44715,40681,19115387,1,6500.0
44770,40755,19116085,1,13650.0
44770,40756,59001933,1,35900.0
44770,40757,19042895,2,5200.0
44783,40768,19117424,1,3500.0
44783,40769,19026638,1,3250.0
44783,40770,19096338,1,5900.0
44783,40771,19027079,1,455.0
44783,40772,19112397,1,3150.0
44787,40776,19096338,1,5900.0
44787,40777,19117424,1,3500.0
44787,40778,19070034,1,1470.0
44787,40779,19027079,2,910.0
44787,40780,19112398,1,3150.0
44813,40795,19077269,1,13780.0
44813,40796,19077079,1,10780.0
44813,40797,19109654,1,4875.0
44822,40807,19042436,1,17900.0
44824,40809,59010053,1,21900.0
44846,40826,19120719,1,9900.0
45001,40943,19086650,1,4900.0
45021,40961,19111274,1,4900.0
45021,40962,19111298,2,6020.0
45101,41041,19113824,1,1990.0
45141,41065,19105561,1,7900.0
45141,41066,19046610,4,6720.0
45141,41067,19108469,1,3300.0
45142,41068,19110834,1,7290.0
45201,41121,39001321,2,55800.0
45261,41181,19062256,3,9600.0
45341,41243,19112397,1,3150.0
45341,41244,19101786,2,3220.0
45341,41245,19042788,1,15900.0
45341,41246,19115487,1,9900.0
45341,41247,59013021,1,7900.0
45341,41248,19077104,1,9990.0
45341,41249,19088112,2,35800.0
45381,41281,19112773,1,9900.0
45481,41381,19091665,2,3980.0
45482,41382,59011684,1,12500.0
45602,41443,19060370,1,9290.0
45641,41481,19105578,2,8400.0
45701,41504,19036628,1,2030.0
45842,41642,59012555,1,29900.0
45842,41643,19041147,1,2200.0
45881,41681,19101622,1,9900.0
45901,41701,19111302,1,6230.0
45901,41702,19115413,1,6930.0
46083,41864,19076883,1,8990.0
46083,41865,19108890,1,2890.0
46121,41901,19109483,1,7350.0
46122,41902,39001743,1,8900.0
46161,41941,19092205,1,24900.0
46261,42041,19068836,1,15400.0
46301,42081,59013099,1,28900.0
46344,42124,19060370,1,9290.0
46349,42129,19110342,1,11060.0
46362,42143,19076883,1,8990.0
46381,42161,19111303,1,10490.0
46421,42201,19090840,1,12600.0
46482,42263,19086664,1,12900.0
46482,42264,59004726,1,13900.0
46681,42461,19063976,1,7500.0
46681,42462,19035150,1,2200.0
46861,42601,25025857,1,290.0
46861,42602,25025856,1,290.0
46941,42661,19121830,1,9900.0
46941,42662,19027078,1,390.0
46988,42674,19046596,1,1990.0
46988,42675,19041866,1,3690.0
46990,42677,19077274,1,3380.0
46990,42678,19067400,1,2590.0
46990,42679,19106685,1,1990.0
46990,42680,19109485,1,3990.0
47003,42683,19112396,1,2380.0
47004,42701,19027078,1,390.0
47004,42702,19111578,1,9900.0
47041,42721,19094077,1,9900.0
47042,42722,25025838,1,390.0
47081,42761,59013112,1,34900.0
47124,42804,59013503,1,7390.0
47262,42923,19067853,1,11900.0
47281,42941,19112397,1,3150.0
47321,42981,59008655,1,25900.0
47362,43026,19036583,1,2660.0
47382,43035,59011840,1,23900.0
47382,43036,19041346,2,7000.0
47382,43037,19112226,2,2780.0
47382,43038,19041255,1,2390.0
47382,43039,19096339,1,5900.0
47382,43040,19090401,1,4550.0
47382,43041,19101768,1,11300.0
47382,43042,19087091,1,4990.0
47382,43043,19080285,1,2200.0
47501,43141,19112226,2,2780.0
47501,43142,19041255,1,2390.0
47501,43143,19041346,1,3500.0
47501,43144,59011840,1,23900.0
47501,43145,19090401,1,4550.0
47501,43146,19087091,1,4990.0
47501,43147,19101768,1,11300.0
47521,43161,19063492,1,6230.0
47681,43301,19113978,1,1900.0
47922,43542,19090823,1,3900.0
47982,43602,19036595,1,2450.0
47982,43603,19045814,1,1990.0
48002,43622,19105348,1,2990.0
48021,43641,59010266,1,15900.0
48122,43742,59012669,1,16500.0
48124,43744,19097682,1,10220.0
48161,43763,25025851,1,290.0
48182,43803,19067481,1,2750.0
48261,43881,19115405,1,6370.0
48361,43981,19090819,1,1750.0
48361,43982,19090826,1,3900.0
48561,44181,19090832,1,9900.0
48561,44182,19090829,1,9900.0
48621,44241,19025612,1,10275.0
48822,44442,19086672,1,10900.0
49021,44641,19090400,2,8820.0
49224,44844,19060130,1,11900.0
49283,44905,19116591,1,23900.0
49381,45021,59013025,1,5500.0
49390,45030,19121069,1,39900.0
49394,45034,19120718,1,9900.0
49402,45043,19067481,1,2750.0
49402,45044,59011466,1,19900.0
49408,45052,19052197,1,19250.0
49421,45069,59008614,1,25900.0
49424,45074,19112396,1,2380.0
49424,45075,19023002,1,4200.0
49424,45076,19113824,1,1990.0
49424,45077,19084943,1,2900.0
49424,45078,19111276,1,4900.0
49425,45079,39001049,1,8900.0
49490,45156,19031471,1,7650.0
49521,45201,19047930,1,6440.0
49528,45210,19121069,1,39900.0
49531,45214,19100902,1,1100.0
49532,45215,59013112,1,34900.0
49537,45220,19096179,1,25000.0
49538,45221,19071518,1,1680.0
49538,45222,19068926,1,3590.0
49571,45274,19025941,1,1495.0
49571,45275,19060370,1,9290.0
49571,45276,19029532,1,7085.0
49575,45282,19113193,1,1875.0
49577,45284,19113884,1,29900.0
49582,45296,19037264,1,13920.0
44623,40547,19090396,1,8750.0
44625,40549,19067853,1,11900.0
44634,40564,19067853,1,11900.0
44636,40566,59010053,1,21900.0
44674,40639,19120718,1,9900.0
44712,40678,19060370,1,9290.0
44717,40684,19035149,1,2200.0
44717,40685,19070038,1,1470.0
44726,40710,19052197,1,19250.0
44730,40714,19077247,1,19900.0
44730,40715,19120630,1,10900.0
44766,40750,19027037,1,720.0
44767,40751,19110342,1,11060.0
44766,40752,19067481,1,2750.0
44820,40805,19086674,1,12500.0
45221,41141,19113820,1,8330.0
45222,41142,39001049,1,8900.0
45224,41144,19086666,1,4500.0
45224,41145,19043207,1,6045.0
45267,41189,19116907,3,6750.0
45321,41241,59004665,1,10900.0
45601,41442,19120655,1,24900.0
45761,41561,19112865,1,6440.0
45783,41583,25024962,1,390.0
45801,41601,19101666,1,4190.0
45843,41644,19120719,1,9900.0
45921,41721,19096158,1,12675.0
46003,41804,19078194,1,19900.0
46241,42021,19077715,1,14980.0
46262,42042,59003883,1,26900.0
46401,42181,19113824,1,1990.0
46763,42543,19036619,1,2450.0
46763,42544,19086653,1,2990.0
46763,42545,19114658,1,455.0
46801,42561,19041669,1,1190.0
46841,42583,19110328,1,2650.0
46841,42584,19041867,1,3690.0
46841,42585,19041970,1,4550.0
46842,42586,19041669,1,1190.0
46901,42623,19120623,1,9900.0
46901,42624,19027079,1,455.0
46986,42672,19110909,1,9900.0
46989,42676,19113978,1,1900.0
47164,42828,19111275,1,4900.0
47164,42829,19111299,2,6020.0
47165,42830,19101666,2,8380.0
47181,42841,19090823,1,3900.0
47301,42961,19120718,1,9900.0
47301,42962,19067331,1,11690.0
47302,42963,19121603,1,10900.0
47302,42964,19086670,1,1890.0
47303,42965,19121603,1,10900.0
47322,42982,19121603,1,10900.0
47323,42983,19077420,1,1800.0
47481,43121,19026283,1,16800.0
47721,43341,19071513,1,9290.0
47761,43381,19086677,1,15900.0
47841,43461,19076883,1,8990.0
47881,43501,19037268,1,7920.0
47881,43502,19120726,1,6900.0
48184,43805,19120720,1,8900.0
48202,43822,59004534,1,31900.0
48221,43841,59012672,1,13500.0
48281,43901,19086640,1,2590.0
48362,43983,19042668,1,12900.0
48421,44041,19086639,1,1750.0
48421,44042,19086637,1,10900.0
48422,44043,39001982,1,7900.0
48441,44061,19090819,1,1750.0
48441,44062,19090826,1,3900.0
48501,44121,19041353,1,4100.0
48501,44122,19041669,1,1190.0
48581,44201,19067481,1,2750.0
48581,44202,19060370,1,9290.0
48601,44221,19113824,1,1990.0
48601,44222,19090826,1,3900.0
48724,44344,19042637,1,3900.0
48724,44345,19097923,1,5900.0
48725,44346,19035150,1,2200.0
48741,44361,19116908,1,2250.0
48742,44362,19116908,1,2250.0
48845,44467,59000860,1,19900.0
48845,44468,19042869,1,10500.0
48981,44601,25024903,1,190.0
49061,44681,19086637,1,10900.0
49081,44701,59010044,1,21500.0
49121,44741,19113826,1,4900.0
49121,44742,19113824,1,1990.0
49161,44781,19114562,1,19900.0
49201,44821,19117040,2,5880.0
49241,44861,19096179,1,25000.0
49290,44916,19096170,1,11830.0
49343,44963,19090826,1,3900.0
49343,44964,19090819,1,1750.0
49382,45022,19115411,1,14490.0
49387,45027,59007968,1,24900.0
49411,45055,25025768,1,150.0
49411,45056,19063489,1,6790.0
49414,45059,19118725,1,4900.0
49415,45060,19109482,1,7690.0
49415,45061,19111303,1,10490.0
49415,45062,19109485,1,3990.0
49419,45066,59008273,1,13900.0
49461,45121,19113824,1,1990.0
49461,45122,19117427,1,3640.0
49465,45128,19036607,1,4970.0
49465,45129,19110660,1,3890.0
49465,45130,19096195,1,17290.0
49512,45174,19031471,1,7650.0
49512,45175,19044422,1,1760.0
49512,45176,19029468,1,2240.0
49512,45177,19110885,1,2100.0
49522,45202,19055703,1,21900.0
49523,45203,19117427,1,3640.0
49523,45204,19113824,1,1990.0
49533,45216,19110053,1,39900.0
49539,45223,19086645,1,13500.0
49553,45242,19120649,1,25900.0
49554,45243,19030454,1,31900.0
49565,45262,59008816,1,49900.0
49576,45283,59002866,1,28900.0
49582,45297,19113240,1,15900.0
49584,45299,19043143,1,27750.0
49585,45300,19110660,1,3890.0
49585,45301,19120654,1,17900.0
49585,45302,19114562,1,19900.0
49585,45303,19090833,1,9900.0
49585,45304,19111553,1,9900.0
49586,45305,59008489,1,19900.0
49587,45306,19068746,1,9375.0
49587,45307,19068745,1,8100.0
49588,45308,59008490,1,26500.0
49601,45321,19067853,1,11900.0
49602,45322,19091665,1,1990.0
49621,45341,19096187,1,4485.0
49622,45342,59011464,1,20900.0
49629,45349,19100700,1,22900.0
49630,45350,19100700,1,22900.0
49632,45352,19086664,1,12900.0
49632,45353,19086668,1,7900.0
49633,45354,19111280,2,11200.0
49634,45355,19091665,1,1990.0
49634,45356,19067853,1,11900.0
49636,45358,59006482,1,33900.0
49641,45361,19067853,1,11900.0
49643,45363,19110591,2,15000.0
49643,45364,19120790,2,9800.0
49643,45365,19115473,2,4980.0
49645,45366,19105557,6,65400.0
49644,45367,19105558,3,35700.0
44521,40441,19120619,1,9900.0
44622,40544,19077275,1,2730.0
44622,40545,19120723,1,3900.0
44622,40546,19100902,2,2200.0
44626,40550,19120723,1,3900.0
44626,40551,19077273,1,3380.0
44627,40552,19112399,1,1750.0
44627,40553,19077273,1,3380.0
44627,40554,19112395,1,1680.0
44627,40555,19090653,1,2090.0
44627,40556,19027079,2,910.0
44629,40558,19067853,1,11900.0
44631,40560,19120718,1,9900.0
44631,40561,19067853,1,11900.0
44635,40565,19113824,1,1990.0
44638,40569,19101666,1,4190.0
44638,40570,19113824,3,5970.0
44662,40622,19097865,1,35600.0
44670,40632,19101666,1,4190.0
44670,40633,19113824,1,1990.0
44671,40634,19106684,1,1990.0
44671,40635,19067481,1,2750.0
44671,40636,19067397,1,1820.0
44676,40641,19105351,1,7900.0
44679,40645,19086648,1,6900.0
44684,40650,19067481,1,2750.0
44685,40651,59010883,1,8750.0
44706,40666,19043186,1,7875.0
44706,40667,19043180,2,4650.0
44714,40680,19035149,1,2200.0
44727,40711,19116513,1,13900.0
44731,40716,19112396,1,2380.0
44741,40741,19085570,1,19900.0
44803,40783,19113824,1,1990.0
44805,40785,19116346,1,3100.0
44805,40786,19112169,1,2300.0
44805,40787,59011625,1,9590.0
44806,40788,19106900,1,9490.0
44809,40791,19042436,1,17900.0
44811,40793,19039963,1,28900.0
44812,40794,19113824,1,1990.0
44818,40803,19116908,1,2250.0
44821,40806,19114085,1,21900.0
44823,40808,19042436,1,17900.0
44881,40861,19090823,1,3900.0
44881,40862,19110660,1,3890.0
45042,40982,19086646,1,17900.0
45202,41122,59010155,1,13520.0
45204,41124,19121729,1,25900.0
45241,41161,19117829,1,3900.0
45263,41183,19042895,2,5200.0
45421,41321,59008268,1,29900.0
45526,41422,19077106,1,19950.0
45525,41423,59011647,1,13500.0
45561,41427,19027081,6,2730.0
45621,41461,19101622,1,9900.0
45781,41581,19044445,1,11250.0
45961,41761,19106685,1,1990.0
45961,41762,19037395,1,1960.0
45961,41763,19110328,1,2650.0
46021,41821,19067481,1,2750.0
46021,41822,19117428,1,3640.0
46201,41981,59011410,1,25500.0
46281,42061,19068836,1,15400.0
46342,42121,19068836,1,15400.0
46341,42122,19060370,1,9290.0
46343,42123,19068836,1,15400.0
46346,42126,19060370,1,9290.0
46348,42128,19060370,1,9290.0
46361,42141,19078053,1,36000.0
46361,42142,19114500,4,35600.0
46462,42245,19090385,2,3180.0
46462,42246,19047588,2,17800.0
46462,42247,19086679,1,3790.0
46621,42401,59011463,1,20900.0
46742,42506,19110830,4,39600.0
46821,42581,19085570,1,19900.0
46862,42603,19063976,1,7500.0
46862,42604,19035150,1,2200.0
46863,42605,25025857,1,290.0
46863,42606,25025856,1,290.0
47241,42901,19067481,1,2750.0
47304,42966,19090826,1,3900.0
47341,43001,59010885,1,14900.0
47561,43201,19062267,1,3600.0
47902,43522,19121091,1,2590.0
47941,43561,19118424,1,17900.0
48022,43642,19086657,1,14500.0
48022,43643,19057891,1,49900.0
48022,43644,19112369,1,47400.0
48022,43645,19112241,1,37400.0
48022,43646,19086659,1,3900.0
48022,43647,19122209,2,12600.0
48022,43648,19089127,1,35900.0
48022,43649,19070239,1,28900.0
48022,43650,19056046,1,34900.0
48061,43681,19085620,1,7350.0
48082,43702,19067853,1,11900.0
48165,43767,19101668,1,5290.0
48321,43941,19106904,1,7900.0
48461,44081,19086646,1,17900.0
48481,44101,19111578,1,9900.0
48482,44102,25017252,1,120.0
48482,44103,25025161,1,499.0
48541,44161,19120270,1,1890.0
48541,44162,19076887,1,1610.0
48541,44163,19076885,1,6650.0
48602,44223,19113824,1,1990.0
48602,44224,19090823,1,3900.0
48743,44363,19116908,1,2250.0
48743,44364,19067481,1,2750.0
48823,44443,19041150,6,17400.0
48841,44461,19116908,1,2250.0
48841,44462,19071522,1,2380.0
48842,44463,25025826,4,1160.0
48843,44464,19071522,1,2380.0
48843,44465,19116908,1,2250.0
48844,44466,25025826,4,1160.0
48902,44523,19070058,1,14280.0
48921,44541,19120624,1,10470.0
49245,44866,19091665,1,1990.0
49245,44867,19101666,1,4190.0
49282,44903,19113824,1,1990.0
49282,44904,19116591,1,23900.0
49291,44917,19113824,1,1990.0
49293,44919,19086645,1,13500.0
49383,45023,19090652,1,8990.0
49384,45024,19047650,1,29900.0
49391,45031,19110832,1,5700.0
49404,45047,19096172,1,6175.0
49416,45063,59013202,1,9900.0
49445,45106,19101666,1,4190.0
49483,45143,19044772,1,1200.0
49483,45144,19044412,1,4400.0
49483,45145,19044742,3,3600.0
49485,45147,19112864,1,7700.0
49503,45163,19110660,1,3890.0
49508,45167,59010046,1,13900.0
49507,45168,19111288,2,10500.0
49510,45171,19081405,1,7500.0
44581,40501,19086637,1,10900.0
44628,40557,19121605,1,10900.0
44630,40559,19078320,1,16960.0
44632,40562,19067853,1,11900.0
44641,40581,19067853,1,11900.0
44681,40647,25025767,1,150.0
44683,40649,19110812,1,35900.0
44768,40753,19110342,1,11060.0
44784,40773,19060370,1,9290.0
44785,40774,19112396,1,2380.0
44786,40775,19077079,1,10780.0
44810,40792,19094079,1,14900.0
44814,40798,59010053,1,21900.0
44815,40799,19070054,1,10780.0
44815,40800,19077270,1,13780.0
44816,40801,19090399,1,1750.0
44817,40802,19070054,1,10780.0
44819,40804,19116513,1,13900.0
44825,40810,19088647,1,39300.0
45206,41126,19026574,1,15750.0
45266,41187,19027078,3,1170.0
45266,41188,19117829,1,3900.0
45301,41221,19116592,1,23900.0
45741,41541,19067481,1,2750.0
45741,41542,59011466,1,19900.0
45742,41543,19067481,1,2750.0
45743,41544,19036586,1,2870.0
46001,41801,19087090,1,2990.0
46002,41802,25025852,1,290.0
46002,41803,25025162,3,1497.0
46061,41841,59013049,1,23900.0
46601,42381,19000346,1,2790.0
46721,42501,19090401,1,4550.0
46721,42502,19113826,1,4900.0
46744,42508,25015567,6,2340.0
46864,42607,19035150,1,2200.0
46864,42608,19063976,1,7500.0
46865,42609,25025856,1,290.0
46865,42610,25025857,1,290.0
