CUSTOMER_ID,ADDRESS_POSTAL_CODE
42833,12000
29125,12120
29382,10220
30502,10220
30522,64170
31086,12150
31130,41360
31682,90110
32402,10310
33407,10210
33608,20130
34844,10700
39683,10150
42822,73110
42823,73220
42824,10500
42828,11000
42832,84320
29223,82000
30302,10900
31072,11120
31088,10210
32064,10800
32198,10700
32769,11120
32783,10900
34005,10800
34110,10800
34185,40150
34853,10600
35108,66150
35939,10900
35943,10210
29842,10400
31048,10170
33506,40000
33602,10230
33607,10250
34363,73150
34427,10130
34692,10150
34846,10230
29644,73170
29883,10250
29888,21140
30609,48000
31140,10400
32763,20220
33433,10600
33542,21140
35083,10310
35949,11000
29562,10600
30382,10800
31103,3000
31134,10400
31144,12120
31843,10150
31946,10310
31990,10280
32003,14000
33562,27100
33623,10290
33658,10600
34085,10900
34090,10900
35005,10210
36724,11110
31454,10240
31753,11130
31815,20160
32162,10110
32659,10600
33008,10800
37902,10250
40902,10120
41024,10600
41883,10150
42405,11000
42423,20230
42865,10600
42869,84310
32382,11000
32591,10540
32661,10120
32677,10510
32722,74000
32752,12130
32983,10270
37068,11120
37069,10520
39443,11190
39455,21000
39463,67130
40984,49000
42403,21130
42412,36000
42801,11120
42829,83110
31346,34000
31429,20131
31450,10600
32194,10600
32208,10400
32212,10600
32433,10330
33432,21000
33662,20150
34895,63110
34907,10400
35246,10110
35528,11000
29005,72000
29767,11120
29894,10150
29923,10140
30525,11130
31044,10150
31402,10540
31947,10110
35422,10330
35937,73110
36022,10600
36223,10520
28943,51000
28945,10600
28946,10900
29285,10220
29456,10250
30642,30140
32305,10140
33402,10400
33824,11000
33992,10210
34697,30170
34851,10250
28962,10270
29765,10300
29922,10140
30204,73000
31182,26120
31210,10150
31302,10600
32183,10270
33393,11000
35006,10330
35105,10600
35242,10310
35249,10240
35626,10800
35982,10310
29170,10160
29286,11000
30503,10270
31002,10230
31109,10310
31111,10240
32143,10160
33563,73170
33939,10230
34886,11130
34890,10220
35087,42110
35166,50230
30425,10230
30842,10150
31071,10230
31242,55130
32209,10510
32315,10400
32331,10150
33543,17000
33742,12000
33851,10240
34104,10310
34802,10150
34848,57000
34885,10530
35111,77110
35603,10600
29225,24000
30662,10170
31213,10160
31791,24140
31794,95000
32095,85000
32145,65000
32182,12000
34394,10240
35004,10150
35222,12120
35544,30160
35620,11110
29283,10220
29766,81000
29802,10240
30582,10520
31264,10300
31427,10270
31982,10120
34083,10500
36706,10310
36723,10210
29122,43000
30123,10140
31502,10800
31745,10330
31842,10280
32197,83130
32423,10310
32431,10310
32435,10800
36142,10140
36402,77110
36424,10600
36442,20160
36635,50130
28944,10150
32281,10250
32470,10140
32522,73220
32768,21130
34368,72000
36782,10510
37004,10240
37162,10250
37282,10600
37422,11110
37582,12000
31284,10310
31535,10520
31579,80000
32265,10210
32468,11000
32524,10260
32584,11130
33724,10540
35619,11000
35642,12130
36822,10400
36863,10110
36904,10250
37064,22000
30004,10260
31482,10700
31570,11130
31804,65000
32086,10220
32852,10220
32963,24130
33004,73170
33009,77230
33028,
33848,12120
34702,67170
35444,10310
35507,10250
35742,92000
37665,10150
37705,93120
31243,10310
31797,30000
32643,10120
32645,10110
32658,10220
32748,74110
32766,10230
32867,10140
43644,20230
49462,92000
51626,10270
55191,10540
55192,12000
55196,83000
55262,12150
51426,10250
46846,20150
46864,10240
46885,20000
46886,10520
46965,11000
47005,50200
47023,10540
47027,83150
47069,10520
47079,10250
49444,10280
55088,10220
55098,10260
55145,10250 
55165,12150
55263,67000
55265,10540
46830,10140
46868,12160
46964,10280
47026,10330
47051,10400
47068,11130
47157,10150
47159,10110
47168,10140
55347,10230
55369,75000
55371,50210
55379,90110
55422,10700
55428,11140
55462,83100
55468,10140
55482,82160
55624,11110
47146,57170
47169,10240
47207,74000
47264,46000
47266,20110
47302,50300
47303,11110
47342,10510
47384,10500
55473,10110
55503,10160
55514,73170
55647,10540
55683,11110
47271,10510
47284,10900
47287,10250
55849,12130
55851,10700
55852,10240
56182,10900
56383,11120
56412,83000
56563,73210
56602,77110
47423,10160
47446,50300
47509,67130
47530,10130
47542,40000
47569,11110
47579,10700
47592,34000
47656,10220
55803,57100
55848,12120
56027,10220
56423,10240
56463,10160
56562,57120
47567,10400
47585,10400
47627,10540
47657,10250
47665,10150
47670,73320
47673,90000
47678,10310
56322,70120
56529,10700
56822,10250
56846,10240
56882,21130
56907,10600
57082,10510
57442,10240
57482,73170
47666,11130
47706,11000
47844,95000
47853,10140
47945,72000
47947,10170
47984,20131
55926,50230
55982,10250
56002,11140
56845,16100
57247,74000
47683,13160
47687,11000
47707,10400
47852,30250
47866,10600
57405,10250
57723,10270
57865,57000
57884,10520
58043,10900
58102,10330
48074,50300
48148,10120
48167,11000
48171,10110
48190,71000
48203,10110
48210,10160
48424,10230
55822,11120
56523,12000
57470,11130
57722,20000
57942,20230
48131,10400
48149,10260
48185,10160
48288,10310
48302,10270
48467,15150
48469,10120
48473,75110
48477,10140
48478,73170
56910,11110
57862,10900
57863,10330
57864,10520
57883,10240
58025,10540
58270,73220
58275,10240
48462,30000
48476,10240
48524,47000
48525,10150
48527,10220
48603,10160
48622,44110
56404,10210
56702,10220
57002,10250
57185,10400
58225,25190
58227,10310
58228,10130
58263,50140
58269,10240
58271,11000
48722,10900
48885,18000
48906,10110
48927,74000
49144,10260
49202,65000
49245,10270
43682,20110
43803,10900
43864,22000
43906,11120
43922,20150
44423,10530
44733,86130
46908,84290
46915,10520
48684,65000
48902,13270
49002,10170
49006,42000
49015,12130
44963,12000
46483,40000
46910,10250
46942,10150
48913,41000
49005,10150
50304,10220
49387,10170
49426,10330
49446,10900
49467,10320
49483,11000
49485,10540
49622,21000
49662,12150
49687,60140
44964,10110
48303,10250
48326,45150
48351,11000
48384,10150
48452,11150
48888,12120
49284,10510
49564,10800
49604,24190
46843,12130
49762,10210
49785,11000
43242,24180
43403,10150
43422,10200
43442,10110
43683,10400
44404,10540
44485,10210
44493,10800
44923,20230
49823,10140
49883,10600
49984,10240
50004,30000
50022,10160
50023,10110
50122,20000
50644,44000
45123,11120
45504,70110
46168,92000
46224,10400
46308,72000
46645,10400
47574,10600
49788,10700
49865,10290
49886,10700
49982,10400
49983,10230
50282,10280
50522,10220
50582,45190
42894,50180
43385,10120
45262,24130
45822,10400
50682,10520
50725,10600
50822,26120
51082,10530
51143,30000
51242,10310
51288,10110
47647,10160
51323,10140
44987,74000
45002,10310
45122,24190
45553,10120
45562,11000
46005,90110
46185,12000
50783,90250
50823,13000
50842,51000
50904,10600
50982,10400
51329,10260
51331,11000
51383,10310
43525,10310
43527,10310
43602,11140
43913,12120
43982,10900
44886,12000
48152,32000
51262,10170
51330,10210
51427,10220
51433,10240
51434,10540
51445,74000
51544,74000
51583,12120
43262,11110
43288,10220
43502,10230
43503,11140
43542,12150
43703,12000
43765,10150
44487,11130
44505,15110
44887,10220
38884,11000
51543,10170
51924,10250
52022,20000
52202,55120
52343,10210
52363,10250
42922,36230
43142,12000
43642,30160
43769,10330
43907,10600
44067,11000
44073,11000
44504,24180
44791,10400
51688,10280
51782,36000
51842,10110
51922,10270
51927,10140
51942,21100
52142,86110
42902,10250
42949,10510
42953,21130
43849,10250
44023,10400
44305,10560
44402,10160
44424,10400
52384,73210
52462,84360
52482,11110
52483,72120
52484,12130
52645,10400
52668,70110
52683,24120
52703,10210
52704,10510
43042,10240
43325,10140
43343,10150
43575,10310
43910,10900
44162,11120
52487,25140
52522,12120
52542,10400
52622,11140
52767,11000
52784,80110
52805,10250
52843,10900
52902,10200
52942,10120
42888,20110
42943,10240
43286,50300
43388,10330
43446,10130
43524,10540
43890,10540
43963,10510
44182,10600
44307,10270
52786,10220
52852,57000
53124,10150
53204,10250
53484,31000
53562,10330
53582,80160
53583,10120
43822,11110
44283,10350
44735,10700
44742,31000
44862,10140
44868,10510
45405,10230
53042,10140
53044,10600
53083,67110
53143,10220
54103,10400
53862,10240
53902,74110
54066,10160
44669,26001
44722,10160
44805,11000
44843,74000
44884,10540
45403,10150
45444,10220
54064,10100
54372,10160
54404,47150
54825,10270
54829,10220
54844,10210
45423,10310
45529,10360
45663,10400
45990,48170
46002,10310
46122,10160
54164,73220
54322,10250
54366,10140
54370,10240
54402,73220
54522,70120
54562,12120
54802,10900
54823,10700
44490,12000
45844,10540
45984,10150
46022,10210
46363,10210
46484,10260
54865,34000
54904,51000
54936,10120
54946,92160
54958,10240
54963,10150
46230,11000
46262,10600
46362,10140
46489,41000
46504,26000
46585,10150
46608,10160
46706,10230
46745,15110
46754,10900
54931,10210
54932,10170
54966,10110
55028,10400
55039,77110
55093,10250
55129,11140
46503,80260
46582,10170
46610,10800
46646,10280
46650,10120
46705,10150
46709,10250
46722,83100
46748,10120
46802,33240 
54988,12120
54989,21130
55005,10310
55006,10520
55025,10310
55031,10510
55037,10240
55040,10230
55041,11000
55063,10600
55066,84000
55068,10240
46752,10560
46753,10230
46757,21000
46884,11130
46892,10500
46895,10800
46896,11000
46912,83000
43662,83000
50302,36230
50402,90110
50645,10510
50683,10500
51043,10260
51602,50120
51603,10510
51623,11130
51822,50110
51926,10600
52002,20230
52282,10310
52643,50000
52663,10100
53084,10210
53207,10600
53262,10210
53303,12130
53402,10900
53408,11130
51044,42130
51147,10150
51284,10530
51303,10900
51348,10310
51431,10540
52742,10900
52744,10510
52944,10160
52984,10700
53002,12130
53722,12110
53762,10250
53782,10310
53822,12150
53882,73000
53883,10700
53884,10900
54085,10260
53602,21150
54302,10250
54445,10130
51542,10300
51682,10310
51703,11140
51925,10510
51983,10260
53082,10150
53122,10120
53142,10900
53222,10700
54165,10250
54442,10310
54925,12150
54928,74000
54996,15000
54998,10400
55024,10400
55029,12130
55062,10210
55065,20000
54907,10290
55036,10110
55084,10290
55087,10400
55092,10160
55097,10310
55107,20000
55148,36260
55185,12120
52543,35140
52642,36120
52665,10160
53642,10240
53646,12150
53663,20000
53784,10270
53866,10900
53922,11000
54704,11000
54804,11000
54866,10320
54868,11000
55094,10270
55095,25140
55202,48170
55226,12130
55343,20150
55345,10210
55516,10270
55522,73210
55523,11130
55542,10900
55545,10160
55643,11150
55722,32000
55193,55000
55426,10100
55644,40270
55686,18150
55903,20000
55924,10310
56082,10600
56362,10150
56662,10170
56667,10170
56805,85000
56905,10210
54072,12120
54911,67120
54945,10400
54948,11120
42028,11120
54993,10110
55223,11150
55942,10240
56283,10240
56409,10310
56625,10220
58042,10510
58064,10140
58085,46150
58280,57100
58303,20150
55723,11120
56526,10240
56582,10250
56622,10270
56784,10120
57243,10120
57246,10110
57462,10220
55027,91130
55033,10240
55042,20230
55128,10240
55225,1230
55242,80330
55266,10130
55267,10210
55302,32120
55344,11000
56804,11140
56942,10540
57070,10900
57162,20130
57183,10260
57222,10900
20803,77230
57683,10510
57705,20130
58003,10250
58026,11000
58302,50180
58346,10310
43687,10150
43887,10540
45522,56110
56402,54000
47785,45150
47786,20110
49742,10160
50323,10400
50342,10230
50622,90260
51042,20230
55370,10600
55376,10250
55381,21140
51304,10540
51351,50300
52385,82110
56584,21130
56623,10540
56626,11000
56724,10600
56786,10400
56962,10250
57465,82160
57503,10520
57506,10900
57584,10240
57684,10260
43330,10150
43702,10520
44762,10140
45842,10160
46643,10220
46648,21180
46887,10540
47008,24000
50382,10540
55423,10530
55424,77110
55425,10120
55471,73110
55524,10400
55563,10600
55702,57110
44784,45000
45564,10520
46303,80000
46544,10250
46914,10210
48134,10240
48327,27000
48475,49000
48770,10600
50244,11000
57063,10310
43188,10510
44076,10240
45349,10240
45849,11120
45850,10900
45988,10110
48064,90000
48065,25230
48069,10510
50223,10400
50226,10170
55728,10400
55729,12150
55923,36180
43744,10110
45442,10270
45462,12130
46190,12150
47522,10240
47703,90110
47843,10110
53123,10900
42963,10150
43363,20150
43368,83130
43447,11000
43563,10560
43726,10310
43742,24000
43842,20160
47065,10540
47073,63110
47125,10170
47128,83130
47150,10400
43283,43000
43523,72110
43526,10100
43568,10400
43665,70000
44807,90110
45282,11150
45524,10600
45843,
46202,12000
47009,10540
47153,10700
47171,83000
47204,10220
47205,10260
47485,36240
47526,10520
43083,11000
43143,10150
43187,83000
43389,10220
43402,10240
43771,10210
43883,10240
43888,10260
44284,11140
44407,10330
44412,10600
44425,10300
47045,20110
47422,10600
43443,20130
43576,20130
43582,10270
43867,25220
44263,10110
45546,10130
47002,10140
47324,83000
47444,10230
47502,10230
47632,10150
47649,10130
47723,12130
43570,11140
43589,10110
44064,10520
44342,73220
44902,10600
44969,50320
45042,21130
45162,10310
47508,10250
47568,13160
47578,10310
47720,10540
47764,10400
47787,12130
47885,10220
42893,10170
43762,10600
43847,30000
45323,10700
45404,10600
45468,10230
45469,40000
45482,10260
47046,10120
47083,10110
47172,76000
47767,10220
47847,31180
47848,50200
47851,10700
47884,10240
47889,10240
43327,10600
43572,10520
43942,10160
44063,51200
44207,11140
44304,20130
44409,10400
44622,10900
44723,11120
48042,10110
48084,10260
48150,10900
48154,10530
48155,20000
48204,84000
48206,10260
48208,12130
48209,73120
43184,10330
44403,67130
44405,47250
44406,10240
44725,57110
44785,10520
45503,20000
45908,10300
45945,93000
46044,10230
47987,81000
48063,10110
48182,54130
48205,12110
48286,10510
43423,11000
44222,11140
44783,10150
44864,11000
45182,10230
45350,10110
45408,11000
45443,10150
45526,20000
45530,54353
45547,10280
48145,10250
48242,10150
48287,90110
48342,10290
48350,15210
48423,10230
48450,31000
48502,20160
46046,10540
46062,24000
46162,10330
46427,12130
46442,90110
46486,11110
46488,10220
46602,11000
46611,10160
46615,10400
48444,74000
48682,10520
48686,10230
48783,10250
48883,10500
45542,10310
45563,10520
45723,74130
45803,10240
45865,10110
45867,10160
45869,10160
45909,11110
48567,10140
48573,10310
48609,10250
48662,10260
48768,10520
48822,
48846,12130
48882,10520
48914,20180
43564,10260
44416,70120
44483,10300
46628,11140
46652,10230
46746,10150
49021,30330
49082,60160
49105,67130
49250,10110
49268,10310
46228,55000
46231,10240
46388,10310
49242,31180
49267,30000
49285,12120
49403,10250
49602,20180
49782,10400
46763,10520
46828,10310
46888,11130
46889,42130
51145,10110
51302,83000
51364,11110
51423,10170
51432,73110
49686,10100
49922,10600
50184,10310
50222,12130
51022,16130
52685,10310
43646,10110
46426,10400
46485,10510
46583,10540
46603,10120
46607,10210
46609,20110
46627,11140
46708,10400
58963,10520
59863,10600
61143,10250
63042,10260
63044,10110
63764,11000
64283,10240
64584,10240
64602,10230
64622,22190
71685,10600
71842,11000
71902,10240
71927,10220
72162,83150
60943,20000
61065,33000
61543,20110
64743,48110
64762,40000
65283,10100
70862,10110
71002,82130
71466,12000
71605,25110
71682,10220
71728,10110
71751,10500
60322,24140
60367,11000
61125,83110
61147,10250
64085,10330
64222,20110
64793,10600
64797,10270
72882,11110
73084,10120
73143,10140
73182,10130
73584,13000
73702,74000
59484,10230
61362,10270
63362,77110
66683,20000
66743,10240
67064,18120
67404,21140
71752,10160
71926,10900
71931,10900
71965,10210
72466,10510
72745,10500
72884,10110
73082,24120
73205,10110
59685,15120
59942,12000
60424,10510
62022,11000
62290,74130
62906,10310
66943,10240
68264,10310
74002,10150
74163,10280
74682,24000
74866,13150
59502,10110
61964,12000
63402,10540
63445,10600
64425,83000
73523,10270
73525,10240
73662,96150
73683,11130
73746,
74042,10230
74043,73120
74068,10170
60782,10900
61130,10540
63022,10310
63303,18120
65522,10230
66707,39180
66787,10310
75421,10540
75501,45000
75503,10150
75508,11120
75545,10540
75568,10150
75569,10250
75627,84360
75723,10290
75768,10160
75770,10220
62608,10160
42322,10140
66603,10230
68042,10510
68186,10400
68843,84280
69144,10220
69210,22000
74142,10240
74164,10120
74202,34000
74244,10110
74245,30130
74444,10220
74482,11120
74605,52120
59722,10250
61102,71000
68362,10290
75775,11120
76163,10120
76248,10100
76382,11000
76488,10300
76523,10400
76525,10240
76547,30130
59262,10250
62164,10140
62547,71000
63006,10900
69262,10120
69263,10210
69705,31000
69726,10250
75023,50180
75042,10140
75288,10400
75291,10270
75299,10510
75301,10500
75302,10220
75332,11110
69182,21000
69202,12150
69463,10250
69465,10240
69487,10150
69564,10150
69782,10260
69862,15000
70024,12120
70044,57170
76202,10400
76204,10230
76342,10260
76489,10300
76490,10110
76584,10270
76585,11120
58745,10210
58849,10400
61105,11110
61402,10400
61403,10210
62325,22000
62622,67140
69844,10540
69945,10270
70002,10240
75335,10220
75356,11000
75359,10140
75365,50130
75376,10230
75390,83000
75423,83000
75429,10290
61684,73110
62332,10700
62845,43000
69166,10270
69502,74000
70386,10160
70422,10220
70423,83120
70443,10260
67022,10230
72362,13110
72365,56110
72368,
76055,10280
76170,11120
59282,10520
59404,11120
62085,18000
62088,10510
62922,test
69368,11140
72542,10800
75438,10240
75450,10330
75469,83000
75485,10270
60122,10110
69164,10240
69483,10250
70562,47230
70664,10500
70865,20000
70922,11140
72682,10250
75778,11130
75963,90115
75964,72150
76042,81000
76046,65000
76425,11000
76548,10150
76564,32000
58746,30000
59622,10220
60802,83000
61164,11120
62086,11110
62087,10240
62330,10120
63705,10250
69328,10400
69365,20230
67782,30160
71403,12120
72522,20150
74644,50100
75486,10540
75493,30110
75495,10120
75498,10100
75522,10240
75542,11120
58463,12120
60845,10300
60863,10230
68785,25110
63283,10?50
64063,10240
64083,10400
64203,10140
64362,55000
69264,10250
74583,10230
74722,10270
76065,10260
76423,13170
76427,10250
76443,10160
76447,10100
59224,10260
58742,10250
60163,50130
60846,84360
61622,11000
61762,50210
62866,10110
64163,10140
65654,10520
66442,10120
67882,10110
72272,11120
72275,10260
72665,11130
72724,10110
74022,10510
74663,10110
58704,10260
58806,10510
59662,10700
61183,10110
61525,12150
61702,11130
62783,10110
63782,10140
66382,10310
67955,45110
68482,13120
72603,10160
75662,13160
75724,10400
76282,10520
76285,10510
58382,10240
58811,10800
58904,12000
58905,10250
62334,10800
62362,10250
64302,10240
75551,91110
75553,76120
75555,10700
75564,10800
75565,11120
75566,20170
75582,25130
58846,10900
58847,47170
59085,11140
60222,49000
60587,10140
62242,50000
63982,42140
64182,10150
64204,10140
65564,10170
67462,10400
67622,57130
68162,30000
68189,10150
69334,10120
70942,11520
74624,12130
58583,43180
58749,11000
59242,10150
61185,81000
62324,10230
62603,10800
59544,10260
66609,11000
66645,10100
72227,11120
75624,10310
75625,10310
75642,10120
75647,10280
75703,10900
75749,10540
58570,10250
58724,65000
59222,74000
60183,74000
61882,20190
62323,84210
65445,11000
65666,11110
66592,20230
67783,10400
68223,10150
70382,12345
72464,10120
73544,10100
58762,20180
58807,10510
58907,84140
59003,10140
59022,12130
60588,11120
62847,11120
63989,10540
68582,10120
68583,10500
69283,10230
70162,10240
72224,10900
74608,90250
74622,10170
74962,10230
60582,25140
61982,10260
62382,10540
62846,30000
63785,
64324,10230
66046,10220
72225,11000
72308,10600
73551,10400
73564,12130
74063,12000
59902,83000
60383,10250
61785,10160
62331,77120
63025,10310
63342,74001
63983,10250
63990,12150
64265,13120
65655,11120
65656,10110
67165,65000
68082,50120
73923,10250
58574,10900
58845,15000
59062,40000
61264,11110
61265,73140
65182,10510
65183,10540
65282,83110
66802,10310
69323,10240
69484,10270
72307,11130
58562,20230
59002,40110
59305,54000
60642,10150
63323,11130
68943,10510
69205,80180
69443,12150
69682,10270
70023,12150
70084,10250
70085,57100
65162,52000
65722,10800
65862,10290
66344,30000
66445,55000
66483,10240
69764,10310
59342,10110
59422,10230
60382,10120
63864,10700
63986,10210
64482,10230
69562,10120 
69642,10120
69643,21180
67182,52160
69802,10240
71143,22180
71583,10240
71603,40000
73562,10900
58964,10230
60182,10260
62689,10260
63024,10900
63026,10260
63045,11120
64065,11110
64503,10220
65482,10400
65802,10900
66364,10240
66895,10700
10214,10400
70062,10110
70644,10900
70663,10150
62144,10260
71183,10220
71262,20250
71545,10230
65122,39000
65442,21140
65602,10120
66043,10160
67766,70110
68883,20230
69022,10240
69362,10130
70086,10150
72485,10600
72762,30000
68066,10900
68222,57270
68303,94000
68483,10150
69765,10600
61044,24190
61135,11140
61140,11000
62624,10160
63742,10400
66591,94000
66922,47000
70665,10560
65962,10150
65965,11140
66342,10240
66542,77140
66564,10250
66782,10544
66885,10110
67162,10240
67406,10540
67522,90110
61346,10600
63784,77110
64424,11140
64547,31130
65885,50180
67763,10110
67948,10400
68563,10530
69706,51150
70046,10220
71727,12150
71743,84000
71745,10250
71750,20150
72023,10540
72083,10120
72323,10400
72342,12000
62284,30310
63384,77140
63485,10500
64062,30320
65404,10540
66942,33110
68305,10520
69285,11000
68064,10250
68366,10230
68642,11130
68662,10110 
68944,10130
69423,10230
61942,10800
64587,10120
64794,10210
65782,10280
66890,10220
69724,10900
70003,25110
72463,10900
72472,10210
72483,10400
72623,10140
72663,10200
72703,18000
72707,10900
72742,10310
72744,50230
59302,10540
59762,10240
62091,11110
65784,10210
66362,10150
66589,10110
66742,10700
66842,10160
68803,10510
69662,20130
69704,10600
69842,10310
71687,65140
71689,10130
71747,10170
71748,10270
71804,10510
59504,11130
60945,10240
62285,16000
63103,11120
63302,10260
63564,84130
69242,21110
70186,10260
70445,22000
73144,10220
73262,75120
73342,10330
73363,10500
73442,10800
73443,10220
73463,10220
60423,10240
61283,10230
62282,10270
62302,10160
62642,10150
48562,11140
71822,10900
71862,15000
71943,21000
71944,12000
71947,10120
72082,21110
72142,10160
72185,10400
59524,20150
61662,20000
63142,10310
63367,10120
63985,10270
65652,10520
69143,10240
70483,10300
73549,10130
73603,10400
73606,10170
74166,10170
75348,11110
75350,10140
75363,10900
75419,74000
59602,10900
59642,10130
60422,11110
62099,10230
62609,10400
68422,10210
69464,10900
70022,10310
72202,11000
72228,81120
72306,10510
72487,20130
72604,10160
72723,10510
72782,10120
62562,12000
70502,10150
70683,10540
70702,57100
70724,10510
73687,10600
74284,18000
74384,66120
74442,50210
74883,86140
75402,12130
75437,10330
75439,10230
61524,50100
62098,10220
63664,27000
63902,11000
64002,10330
68842,10150
73022,10500
73083,10540
73302,62210
75296,10220
75314,10250
75420,10900
61502,41320
61582,67000
64982,10150
68284,10120
70982,33160
71462,20180
71468,95110
71483,77110
71564,10540
73945,11110
75295,10170
75298,10330
75311,10230
75317,72140
75342,10900
75370,10220
75383,11130
76788,50000
61124,10320
61802,10500
62862,10250
64183,10150
68903,10250
69335,10150
74182,10540
75603,30000
75605,50130
76106,10400
21047,10240
76167,80000
59482,76130
59485,10110
64067,10310
66505,24000
68545,10300
68985,10250
75491,10510
76053,11130
76054,10260
76103,36000
76123,10260
76124,-
76562,10120
76586,10400
59403,13180
60185,18180
61683,73000
61685,11120
66882,10540
67422,10240
74464,10310
74483,10160
75320,10160
75330,10900
75343,10220
75367,10160
75375,10240
75415,10270
58623,48110
60302,10310
63994,10240
71691,10260
71762,20160
73743,10200
74462,92000
75433,10310
75436,10310
76063,71110
76287,10150
76637,25140
61529,34000
61547,10220
62742,73170
62763,53210
64963,12150
70403,54000
70465,73220
70643,10260
70666,10160
58347,50180
73943,10230
73944,10240
75347,10100
75357,10170
75373,10310
75417,10600
75585,10330
58603,13160
58804,10260
65363,10220
66643,11120
71945,10220
71946,10170
72002,40280
76048,10170
76364,10210
76664,20250
76703,11110
76803,10160
76883,10600
76902,20000
62602,30130
70904,74000
71082,10240
71102,60000
71145,20110
71442,10900
73608,10120
75371,10310
75387,10240
75405,10240
75409,10310
75414,10250
75416,10510
75444,10400
75471,10150
60562,10100
60844,10230
62122,10250
68682,54160
71346,10540
74582,21160
75026,86000
75467,12120
75644,73140
75725,10540
75742,31000
76083,10140
58563,10140
59245,10700
60164,10170
60211,10130
62554,10250
63866,10240
73842,10510
74982,90110
75202,10230
76424,30000
76665,11120
58571,21130
58608,10240
58909,70110
60210,10330
63962,50300
70482,10600
53326,10250
74383,10140
74723,10900
76051,50120
76089,30000
76104,57340
60622,10700
61082,11110
61862,12130
62402,10700
62685,10500
64902,71000
66345,10220
66462,42000
66502,10230
74725,10150
75424,10310
75442,10900
75497,12222
75766,10540
76409,10310
76462,10250
58642,73170
59088,10150
60344,
64122,10250
65646,10170
66644,11110
70123,50210
70262,10110
74062,10300
76744,10510
77047,10520
58923,57100
59206,10160
60462,83130
65222,
67322,21140
67724,10240
68122,10120
75457,11120
75461,12120
75463,10150
75482,10310
75488,10320
76026,11110
76449,74120
76658,10110
76659,22000
76667,73410
76672,10900
58844,10510
58855,10220
59087,10310
59089,21160
60703,41000
61043,10260
62902,10600
64964,10110
65922,10220
67606,10110
67624,10220
72442,10260
72443,52100
73966,10120
75319,10220
75339,10150
75344,11130
75352,11140
58566,
58850,85000
58910,10200
60083,10150
60142,10900
60364,03170
61244,10400
61267,83120
62093,10230
64725,10110
75573,10330
12788,10220
76922,90000
60522,10110
60702,50000
66484,77000
66485,10260
66625,21140
67042,10310
71543,10240
75504,10110
75505,10280
76743,10400
59204,63110
63443,10240
64502,10320
65983,10400
73482,10600
74543,11000
74842,10250
75336,10230
75374,11130
75386,10120
59704,10800
60243,10210
61068,10110
61108,10270
64742,10140
64800,10400
71184,11140
74067,10250
74522,10270
74702,10120
74864,10310
75396,73170
75769,10150
75776,10400
60944,10900
61151,10530
62663,10280
63563,10700
64462,81000
73524,10150
73607,10110
75122,10170
75773,12120
75882,10160
76183,10220
76762,22000
76763,10500
76785,32130
59122,10140
60365,50180
64489,34260
64703,10700
65262,10400
66242,10220
66945,10250
67562,10160
67922,10210
81286,12150
81691,30000
85644,10260
85782,30000
86096,10310
86402,10110
86502,10160
84342,10540
84707,20110
84766,10260
85187,11000
85188,10210
85285,10210
85622,25140
85643,10210
85649,71180
77766,83110
80684,20150
52283,11000
83884,80280
83990,10600
84022,10210
82403,80000
82462,10270
82642,10240
82682,10210
82782,83000
82809,10540
82845,10250
83474,10270
78806,10270
79602,10250
84044,20230
85182,10600
85185,10230
85926,12110
86066,11130
86189,10540
77724,10140
80571,10600
84042,10150
84622,10400
84743,73000
86304,17000
83515,10230
83684,
83822,96120
84422,10120
84642,11120
84882,74000
84948,10250
84952,30000
78262,10230
79902,10900
81343,10520
82047,20230
86238,10230
86331,30000
86562,10270
86703,10540
86842,11000
86962,20110
79402,12130
79405,10110
79724,10310
80262,10900
81906,54000
82926,10540
82942,30000
84946,10220
84963,12130
84965,10290
85027,10220
85082,10170
85391,10330
85427,10110
85442,73210
85444,10240
77684,10240
78504,10110
85033,10230
85068,30140
85183,10540
86323,10400
78503,10280
86982,10520
87003,10270
87122,10510
87182,10250
87410,51120
87486,10160
87622,10310
78125,18000
78688,74130
79382,11110
80685,40000
80686,10120
81345,11120
81346,11120
81495,10250
81497,10260
85466,10310
85468,77180
85471,10310
85507,10160
85657,10310
85658,11130
85702,11120
85714,20150
85844,90110
85865,11130
85868,10250
85870,10400
79166,10540
79770,1010
82126,13160
82224,10140
83403,10500
83406,11120
85067,10210
87964,10270
88823,12110
90062,18000
90105,11130
91928,86000
92163,20220
92546,???/?
92584,20110
92585,10310
82212,73210
82239,10220
85925,40002
85944,10600
86050,10120
86052,10250
86173,11110
78225,10520
82024,10210
82120,27000
83417,10150
83443,10150
85443,10110
88782,42130
89847,10220
91162,65000
92302,10900
92403,10600
92425,10310
92542,31000
92545,73000
92548,41240
92553,11130
80407,10280
81492,10540
81822,10900
82228,10250
83342,12110
84184,10220
84484,81180
84626,10240
86283,40000
86284,10540
86324,11130
86345,20150
86664,10220
86742,36170
80963,11000
83767,10230
83831,10900
87722,15000
88585,10900
88625,51120
89436,10210
89445,10222
89886,18000
89891,10700
77646,20150
79868,50190
81104,10700
81482,63000
81522,10110
82243,10150
83231,30310
83382,10280
83402,10600
83412,83000
86862,10310
86863,22000
87102,10800
87144,11110
87203,94000
87205,10150
87242,10210
87304,10220
87307,10800
87342,10240
78602,10900
78622,10230
78849,83110
80570,10150
