ORDER_ID,CUSTOMER_ID,BPCODE,CREATE_DATE,UPDATE_DATE,STATUS
76462,134645,1100847847,2017-05-28 13:33:41,2017-06-24 20:35:09,CANCEL
76644,135527,1100846462,2017-05-29 11:57:28,2017-05-29 11:58:23,CANCEL
77141,135742,1100509403,2017-05-31 07:01:35,2017-05-31 07:05:23,CANCEL
77142,135742,1100509403,2017-05-31 07:06:57,2017-05-31 16:17:36,CANCEL
78122,135521,1100589832,2017-06-05 09:05:33,2017-06-05 09:17:03,CANCEL
78262,137002,1100850918,2017-06-05 22:23:36,2017-06-05 23:32:49,CANCEL
78281,137002,1100850918,2017-06-05 23:32:11,2017-06-05 23:32:49,CANCEL
78282,137002,1100850918,2017-06-05 23:45:33,2017-06-05 23:47:46,CANCEL
78302,137083,1100850923,2017-06-06 08:16:59,2017-06-06 08:20:56,CANCEL
78343,58043,1100514812,2017-06-06 11:47:11,2017-09-11 14:55:21,CANCEL
75961,132144,1100846176,2017-05-23 22:35:53,2017-05-24 14:50:32,CANCEL
76364,109567,1100848065,2017-05-27 08:59:30,2017-08-04 17:31:15,CANCEL
76365,109567,1100848065,2017-05-27 08:59:30,2017-08-04 17:31:15,CANCEL
76366,109567,1100848065,2017-05-27 08:59:39,2017-08-04 17:31:15,CANCEL
76661,59142,1100775105,2017-05-29 13:45:17,2017-06-11 15:44:19,CANCEL
76804,135466,1100770728,2017-05-29 23:16:12,2017-05-29 23:19:38,CANCEL
77002,26385,1100730547,2017-05-30 14:50:26,2017-05-30 14:51:04,CANCEL
77156,25503,1100526827,2017-05-31 11:07:56,2017-06-01 00:33:25,CANCEL
78441,137263,1100851083,2017-06-06 19:28:31,2017-06-06 20:39:55,CANCEL
75481,46709,1100629436,2017-05-22 10:19:38,2017-05-22 10:22:02,CANCEL
75702,132144,1100846176,2017-05-22 21:49:26,2017-05-23 22:33:42,CANCEL
75703,132144,1100846176,2017-05-22 21:55:54,2017-05-22 21:57:16,CANCEL
75802,132945,1100846721,2017-05-23 10:24:18,2017-05-23 10:33:48,CANCEL
76322,109567,1100848065,2017-05-26 17:30:23,2017-05-27 08:01:38,CANCEL
76625,82232,1100799494,2017-05-29 10:36:27,2017-05-29 10:37:34,CANCEL
76967,27704,1100761970,2017-05-30 12:41:46,2017-09-21 12:19:42,CANCEL
