IDEABOOK_ID,CUSTOMER_ID,NAME,DESCRIPTION,IDEABOOK_TYPE,ITEM_ID,MATNR,ITEM_TYPE
31365,29284,swas,,ITEM,27382,19044420.0,MDM_CYBER
31757,31240,bedroom,,ITEM,16242,59008172.0,MDM_CYBER
31757,31240,bedroom,,ITEM,17122,59011421.0,MDM_CYBER
31757,31240,bedroom,,ITEM,16222,59010273.0,MDM_CYBER
31882,28469,Bedroom,,ITEM,16342,19077271.0,MDM_CYBER
31989,31448,vintage,,ITEM,16438,19112181.0,MDM_CYBER
32203,31742,ห้องนอน,,ITEM,16567,19023875.0,MDM_CYBER
32203,31742,ห้องนอน,,ITEM,16565,19100903.0,MDM_CYBER
32203,31742,ห้องนอน,,ITEM,16566,19026317.0,MDM_CYBER
32203,31742,ห้องนอน,,ITEM,16568,19090936.0,MDM_CYBER
32203,31742,ห้องนอน,,ITEM,16569,19023829.0,MDM_CYBER
32282,31717,ครัว,,ITEM,16654,19022745.0,MDM_CYBER
32377,31906,01,,ITEM,16705,,INSPIRATION
32431,31462,สตูลเก็บของ,,ITEM,16743,19109912.0,MDM_CYBER
32435,31905,มุมพักผ่อนสบายตา,,ITEM,16763,59001719.0,MDM_CYBER
32435,31905,มุมพักผ่อนสบายตา,,ITEM,16762,59006456.0,MDM_CYBER
32623,28329,Living room,,ITEM,16917,19071897.0,MDM_CYBER
32623,28329,Living room,,ITEM,16918,19041345.0,MDM_CYBER
32623,28329,Living room,,ITEM,16915,19090826.0,MDM_CYBER
32623,28329,Living room,,ITEM,16914,19067481.0,MDM_CYBER
32623,28329,Living room,,ITEM,16916,19090400.0,MDM_CYBER
32667,32187,kitchen,,ITEM,16944,,PHOTO
32667,32187,kitchen,,ITEM,16943,,PHOTO
32722,24983,ห้องครัว,,ITEM,16985,19109912.0,MDM_CYBER
32722,24983,ห้องครัว,,ITEM,16984,19059709.0,MDM_CYBER
32830,32304,ห้องนอน,,ITEM,17063,59011107.0,MDM_CYBER
32830,32304,ห้องนอน,,ITEM,17062,59011191.0,MDM_CYBER
29667,29166,IVY,,ITEM,15138,19031690.0,MDM_CYBER
29667,29166,IVY,,ITEM,15139,19090399.0,MDM_CYBER
29667,29166,IVY,,ITEM,15128,19078506.0,MDM_CYBER
29667,29166,IVY,,ITEM,15134,19037398.0,MDM_CYBER
29667,29166,IVY,,ITEM,15136,19090829.0,MDM_CYBER
29667,29166,IVY,,ITEM,15132,19036583.0,MDM_CYBER
29667,29166,IVY,,ITEM,15137,19090408.0,MDM_CYBER
29667,29166,IVY,,ITEM,15140,19100900.0,MDM_CYBER
29667,29166,IVY,,ITEM,15642,19101639.0,MDM_CYBER
29667,29166,IVY,,ITEM,15126,19100903.0,MDM_CYBER
29667,29166,IVY,,ITEM,15129,19078503.0,MDM_CYBER
29667,29166,IVY,,ITEM,15130,19036613.0,MDM_CYBER
29667,29166,IVY,,ITEM,15131,19101655.0,MDM_CYBER
29667,29166,IVY,,ITEM,15133,19036586.0,MDM_CYBER
29667,29166,IVY,,ITEM,15135,19112397.0,MDM_CYBER
30241,26123,โต๊ะประชุม,,ITEM,15407,59000479.0,MDM_CYBER
30241,26123,โต๊ะประชุม,,ITEM,15405,59003961.0,MDM_CYBER
30360,13044,Udom,สินค้าที่สนใจ,ITEM,15483,19022745.0,MDM_CYBER
30360,13044,Udom,สินค้าที่สนใจ,ITEM,15482,19050060.0,MDM_CYBER
30401,29942,ตู้เสือ้ผ้า,,ITEM,15546,59007391.0,MDM_CYBER
30401,29942,ตู้เสือ้ผ้า,,ITEM,15544,19109484.0,MDM_CYBER
30401,29942,ตู้เสือ้ผ้า,,ITEM,15542,19076896.0,MDM_CYBER
30401,29942,ตู้เสือ้ผ้า,,ITEM,15543,19111305.0,MDM_CYBER
30403,29942,กระจก,,ITEM,15545,19096331.0,MDM_CYBER
30404,29942,นาฬิกา,,ITEM,15547,25017103.0,MDM_CYBER
30943,30003,ห้องนั่งเล่น,,ITEM,15787,19113812.0,MDM_CYBER
30943,30003,ห้องนั่งเล่น,,ITEM,15786,19108479.0,MDM_CYBER
31382,30922,NUMBER1,,ITEM,15982,19106682.0,MDM_CYBER
31384,30924,AA,,ITEM,15983,,INSPIRATION
31502,31043,kitchen,,ITEM,16022,59010952.0,MDM_CYBER
31522,31063,My Bedroom,,ITEM,16062,59009780.0,MDM_CYBER
31522,31063,My Bedroom,,ITEM,16044,19068835.0,MDM_CYBER
31522,31063,My Bedroom,,ITEM,16063,59009345.0,MDM_CYBER
31522,31063,My Bedroom,,ITEM,16045,19110756.0,MDM_CYBER
31522,31063,My Bedroom,,ITEM,16046,19077106.0,MDM_CYBER
31522,31063,My Bedroom,,ITEM,16042,19026151.0,MDM_CYBER
31522,31063,My Bedroom,,ITEM,24969,59007253.0,MDM_CYBER
31522,31063,My Bedroom,,ITEM,24976,19096171.0,MDM_CYBER
31522,31063,My Bedroom,,ITEM,24971,19109694.0,MDM_CYBER
31522,31063,My Bedroom,,ITEM,24970,59008399.0,MDM_CYBER
31522,31063,My Bedroom,,ITEM,24975,19023001.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,16204,19060298.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,16142,19077425.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,16043,19110908.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,24974,59005289.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,24965,19110922.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,24966,19051485.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,24967,19042842.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,25334,19096189.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,24962,19112222.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,24963,19115419.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,24968,19115420.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,24977,19115987.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,24978,19115988.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,25335,59010883.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,25336,19114405.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,25337,19111958.0,MDM_CYBER
31523,31063,My livingroom,,ITEM,24964,19089568.0,MDM_CYBER
31627,31128,MD's br,,ITEM,16172,19091633.0,MDM_CYBER
31627,31128,MD's br,,ITEM,16170,19025618.0,MDM_CYBER
31627,31128,MD's br,,ITEM,16164,19052001.0,MDM_CYBER
31627,31128,MD's br,,ITEM,16165,19115117.0,MDM_CYBER
31627,31128,MD's br,,ITEM,16166,19111065.0,MDM_CYBER
31627,31128,MD's br,,ITEM,16168,19112182.0,MDM_CYBER
31627,31128,MD's br,,ITEM,16171,19093324.0,MDM_CYBER
31627,31128,MD's br,,ITEM,16167,19101769.0,MDM_CYBER
31627,31128,MD's br,,ITEM,16169,19080280.0,MDM_CYBER
31627,31128,MD's br,,ITEM,16162,19077137.0,MDM_CYBER
31627,31128,MD's br,,ITEM,16163,19096336.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38796,19087087.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38784,19119935.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38782,19089592.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38785,19096156.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38789,19031690.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38787,19060170.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38788,19118725.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38783,19045919.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38792,19037839.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38793,19117035.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38794,19059615.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38795,19067304.0,MDM_CYBER
31627,31128,MD's br,,ITEM,38790,19119940.0,MDM_CYBER
31642,31142,บ้านปลาวาฬ,,ITEM,16190,19096151.0,MDM_CYBER
31642,31142,บ้านปลาวาฬ,,ITEM,16189,19045216.0,MDM_CYBER
31642,31142,บ้านปลาวาฬ,,ITEM,16188,59006658.0,MDM_CYBER
31642,31142,บ้านปลาวาฬ,,ITEM,16174,59011003.0,MDM_CYBER
31651,31150,ห้องนอน,,ITEM,16183,,INSPIRATION
31651,31150,ห้องนอน,,ITEM,16182,,INSPIRATION
31655,31152,กั้นหน้าประตูห้อง,,ITEM,16187,19041860.0,MDM_CYBER
31655,31152,กั้นหน้าประตูห้อง,,ITEM,16185,19106679.0,MDM_CYBER
31655,31152,กั้นหน้าประตูห้อง,,ITEM,16184,19067351.0,MDM_CYBER
31655,31152,กั้นหน้าประตูห้อง,,ITEM,16186,19042355.0,MDM_CYBER
31789,31268,yoye,,ITEM,16285,19101645.0,MDM_CYBER
31789,31268,yoye,,ITEM,16294,59003359.0,MDM_CYBER
31789,31268,yoye,,ITEM,16301,19077270.0,MDM_CYBER
31789,31268,yoye,,ITEM,16302,19101660.0,MDM_CYBER
31789,31268,yoye,,ITEM,16303,59008011.0,MDM_CYBER
31789,31268,yoye,,ITEM,16293,59002026.0,MDM_CYBER
31789,31268,yoye,,ITEM,16295,59006450.0,MDM_CYBER
31789,31268,yoye,,ITEM,16297,19045234.0,MDM_CYBER
31789,31268,yoye,,ITEM,16298,19101642.0,MDM_CYBER
31789,31268,yoye,,ITEM,16299,19026626.0,MDM_CYBER
31789,31268,yoye,,ITEM,16291,19036619.0,MDM_CYBER
31789,31268,yoye,,ITEM,16284,19091003.0,MDM_CYBER
31789,31268,yoye,,ITEM,16286,19096188.0,MDM_CYBER
31789,31268,yoye,,ITEM,16287,19029446.0,MDM_CYBER
31789,31268,yoye,,ITEM,16288,19036616.0,MDM_CYBER
31789,31268,yoye,,ITEM,16289,19045730.0,MDM_CYBER
31789,31268,yoye,,ITEM,16290,19036604.0,MDM_CYBER
31789,31268,yoye,,ITEM,16292,19036589.0,MDM_CYBER
31789,31268,yoye,,ITEM,16296,19109485.0,MDM_CYBER
31789,31268,yoye,,ITEM,16300,19096183.0,MDM_CYBER
31825,22,ทดสอบ,,ITEM,24602,59012048.0,MDM_CYBER
31889,29447,Dining Table,,ITEM,16354,19105355.0,MDM_CYBER
31889,29447,Dining Table,,ITEM,16355,19105351.0,MDM_CYBER
31889,29447,Dining Table,,ITEM,16356,19044825.0,MDM_CYBER
31893,31367,Condo,,ITEM,16365,,INSPIRATION
31893,31367,Condo,,ITEM,16363,,INSPIRATION
31893,31367,Condo,,ITEM,16364,,INSPIRATION
31983,31443,ชั้นวาง,,ITEM,34363,19106683.0,MDM_CYBER
31983,31443,ชั้นวาง,,ITEM,34362,19071519.0,MDM_CYBER
32001,31462,เตียงเก็บของ,,ITEM,16463,19077734.0,MDM_CYBER
32001,31462,เตียงเก็บของ,,ITEM,16464,19068785.0,MDM_CYBER
32102,31603,คนรักแต่งบ้าน,,ITEM,17025,19115120.0,MDM_CYBER
32102,31603,คนรักแต่งบ้าน,,ITEM,17682,19077733.0,MDM_CYBER
32102,31603,คนรักแต่งบ้าน,,ITEM,17024,59011021.0,MDM_CYBER
32253,31794,PSU Pattani Flat,,ITEM,16586,59004748.0,MDM_CYBER
32253,31794,PSU Pattani Flat,,ITEM,16584,19027099.0,MDM_CYBER
32253,31794,PSU Pattani Flat,,ITEM,16585,19027088.0,MDM_CYBER
32621,25827,Chair,,ITEM,16904,19115279.0,MDM_CYBER
32621,25827,Chair,,ITEM,16908,19095623.0,MDM_CYBER
32621,25827,Chair,,ITEM,16909,19090640.0,MDM_CYBER
32621,25827,Chair,,ITEM,16905,19114601.0,MDM_CYBER
32621,25827,Chair,,ITEM,16912,19112345.0,MDM_CYBER
32621,25827,Chair,,ITEM,16910,19088104.0,MDM_CYBER
32621,25827,Chair,,ITEM,16906,19114409.0,MDM_CYBER
32621,25827,Chair,,ITEM,16907,19108357.0,MDM_CYBER
32621,25827,Chair,,ITEM,16911,19068257.0,MDM_CYBER
32621,25827,Chair,,ITEM,16913,19110639.0,MDM_CYBER
32634,32146,ทีวี,,ITEM,16928,19112405.0,MDM_CYBER
33357,32672,Living room,,ITEM,17374,19076883.0,MDM_CYBER
33867,33223,bed,,ITEM,17862,19097678.0,MDM_CYBER
33867,33223,bed,,ITEM,17863,19086672.0,MDM_CYBER
33930,33003,CONDO,,ITEM,17904,19087082.0,MDM_CYBER
33930,33003,CONDO,,ITEM,17908,19036592.0,MDM_CYBER
33930,33003,CONDO,,ITEM,17910,19042642.0,MDM_CYBER
33930,33003,CONDO,,ITEM,17906,19067346.0,MDM_CYBER
33930,33003,CONDO,,ITEM,17912,19076883.0,MDM_CYBER
33930,33003,CONDO,,ITEM,17905,19097827.0,MDM_CYBER
33930,33003,CONDO,,ITEM,17907,19067348.0,MDM_CYBER
33930,33003,CONDO,,ITEM,17909,19044846.0,MDM_CYBER
33930,33003,CONDO,,ITEM,17911,19110766.0,MDM_CYBER
33930,33003,CONDO,,ITEM,74662,,INSPIRATION
34007,33348,Condo สบายๆ,,ITEM,17962,,INSPIRATION
34007,33348,Condo สบายๆ,,ITEM,17963,,INSPIRATION
34007,33348,Condo สบายๆ,,ITEM,17964,,INSPIRATION
34072,33135,โซฟา,,ITEM,18030,,PHOTO
34163,33504,clock,,ITEM,18062,25015695.0,MDM_CYBER
34664,33986,rama 3,ชั้นวางโทรศัทย์ห้องใหญ่,ITEM,18422,59008939.0,MDM_CYBER
34664,33986,rama 3,ชั้นวางโทรศัทย์ห้องใหญ่,ITEM,18426,59010976.0,MDM_CYBER
34664,33986,rama 3,ชั้นวางโทรศัทย์ห้องใหญ่,ITEM,18430,59010260.0,MDM_CYBER
34684,34002,Dining,,ITEM,18434,19068927.0,MDM_CYBER
35183,34463,RestaPANO,,ITEM,18785,59006483.0,MDM_CYBER
35204,25650,White Style Bedroom,,ITEM,18805,59008454.0,MDM_CYBER
35204,25650,White Style Bedroom,,ITEM,18806,59007250.0,MDM_CYBER
35204,25650,White Style Bedroom,,ITEM,18847,59007373.0,MDM_CYBER
35384,34703,sofa table,,ITEM,18949,19042436.0,MDM_CYBER
35384,34703,sofa table,,ITEM,18953,19023201.0,MDM_CYBER
35384,34703,sofa table,,ITEM,18950,19042633.0,MDM_CYBER
35384,34703,sofa table,,ITEM,18951,19028150.0,MDM_CYBER
35384,34703,sofa table,,ITEM,18952,19039982.0,MDM_CYBER
35384,34703,sofa table,,ITEM,23905,19009903.0,MDM_CYBER
35384,34703,sofa table,,ITEM,25962,19083244.0,MDM_CYBER
35385,34703,wall,,ITEM,18954,59011409.0,MDM_CYBER
35720,26042,ห้องนอน,,ITEM,19162,59011473.0,MDM_CYBER
35720,26042,ห้องนอน,,ITEM,21662,19045234.0,MDM_CYBER
35720,26042,ห้องนอน,,ITEM,21663,19045232.0,MDM_CYBER
35720,26042,ห้องนอน,,ITEM,21665,19076898.0,MDM_CYBER
35720,26042,ห้องนอน,,ITEM,21666,19045216.0,MDM_CYBER
35720,26042,ห้องนอน,,ITEM,21664,19076897.0,MDM_CYBER
35721,26042,ห้องนั่งเล่น,,ITEM,19163,19111455.0,MDM_CYBER
35721,26042,ห้องนั่งเล่น,,ITEM,19166,19067389.0,MDM_CYBER
35721,26042,ห้องนั่งเล่น,,ITEM,19169,19076892.0,MDM_CYBER
35721,26042,ห้องนั่งเล่น,,ITEM,21202,19045818.0,MDM_CYBER
35721,26042,ห้องนั่งเล่น,,ITEM,21188,25017398.0,MDM_CYBER
35721,26042,ห้องนั่งเล่น,,ITEM,19165,19027098.0,MDM_CYBER
35721,26042,ห้องนั่งเล่น,,ITEM,21190,19115087.0,MDM_CYBER
35721,26042,ห้องนั่งเล่น,,ITEM,19164,19077276.0,MDM_CYBER
35721,26042,ห้องนั่งเล่น,,ITEM,19167,19077274.0,MDM_CYBER
35721,26042,ห้องนั่งเล่น,,ITEM,19168,19088517.0,MDM_CYBER
35741,35062,Vinbed,,ITEM,19170,19096196.0,MDM_CYBER
35741,35062,Vinbed,,ITEM,19173,19086636.0,MDM_CYBER
35741,35062,Vinbed,,ITEM,19174,19051976.0,MDM_CYBER
35741,35062,Vinbed,,ITEM,19171,19047930.0,MDM_CYBER
35741,35062,Vinbed,,ITEM,19176,19070239.0,MDM_CYBER
35741,35062,Vinbed,,ITEM,19172,19085618.0,MDM_CYBER
35921,35222,179 Ferguson Street,Zen - Tims Bedroom 5 Ft Bed to match the low hanging bedside lights.,ITEM,19322,19026574.0,MDM_CYBER
35984,35285,ห้องนอน,,ITEM,19362,19050260.0,MDM_CYBER
35984,35285,ห้องนอน,,ITEM,19364,19060184.0,MDM_CYBER
35984,35285,ห้องนอน,,ITEM,19367,19042776.0,MDM_CYBER
35984,35285,ห้องนอน,,ITEM,19368,,INSPIRATION
35984,35285,ห้องนอน,,ITEM,19382,19109441.0,MDM_CYBER
35984,35285,ห้องนอน,,ITEM,19383,19109453.0,MDM_CYBER
35984,35285,ห้องนอน,,ITEM,19384,19097665.0,MDM_CYBER
35984,35285,ห้องนอน,,ITEM,19386,19087813.0,MDM_CYBER
35984,35285,ห้องนอน,,ITEM,19363,19081488.0,MDM_CYBER
35984,35285,ห้องนอน,,ITEM,19365,19042791.0,MDM_CYBER
35984,35285,ห้องนอน,,ITEM,19385,19093317.0,MDM_CYBER
35984,35285,ห้องนอน,,ITEM,19366,19047189.0,MDM_CYBER
35984,35285,ห้องนอน,,ITEM,19387,19071263.0,MDM_CYBER
36225,35507,11,,ITEM,19463,19068841.0,MDM_CYBER
36225,35507,11,,ITEM,19464,19090397.0,MDM_CYBER
36225,35507,11,,ITEM,19467,19077080.0,MDM_CYBER
36225,35507,11,,ITEM,19465,19097831.0,MDM_CYBER
36225,35507,11,,ITEM,19468,19109485.0,MDM_CYBER
36225,35507,11,,ITEM,19466,19097833.0,MDM_CYBER
36404,35722,white room,,ITEM,19604,19047937.0,MDM_CYBER
36450,17802,ไอเดียแต่งห้อง,,ITEM,19662,,INSPIRATION
36450,17802,ไอเดียแต่งห้อง,,ITEM,19822,,INSPIRATION
36450,17802,ไอเดียแต่งห้อง,,ITEM,19663,,INSPIRATION
36450,17802,ไอเดียแต่งห้อง,,ITEM,19664,19086673.0,MDM_CYBER
36450,17802,ไอเดียแต่งห้อง,,ITEM,19916,,INSPIRATION
36450,17802,ไอเดียแต่งห้อง,,ITEM,19917,,INSPIRATION
36762,35602,Living Room @ UD ตลาดพลู,,ITEM,19944,19116889.0,MDM_CYBER
36762,35602,Living Room @ UD ตลาดพลู,,ITEM,19913,19110832.0,MDM_CYBER
36762,35602,Living Room @ UD ตลาดพลู,,ITEM,19914,19088986.0,MDM_CYBER
36762,35602,Living Room @ UD ตลาดพลู,,ITEM,19915,19090747.0,MDM_CYBER
36762,35602,Living Room @ UD ตลาดพลู,,ITEM,19902,19043207.0,MDM_CYBER
36763,36145,แต่งห้องใหม่,,ITEM,19910,19091922.0,MDM_CYBER
36763,36145,แต่งห้องใหม่,,ITEM,19904,59000383.0,MDM_CYBER
36763,36145,แต่งห้องใหม่,,ITEM,19909,19088783.0,MDM_CYBER
36763,36145,แต่งห้องใหม่,,ITEM,19905,19059103.0,MDM_CYBER
36763,36145,แต่งห้องใหม่,,ITEM,19908,19112919.0,MDM_CYBER
36763,36145,แต่งห้องใหม่,,ITEM,19903,19077275.0,MDM_CYBER
36763,36145,แต่งห้องใหม่,,ITEM,19906,19023000.0,MDM_CYBER
36763,36145,แต่งห้องใหม่,,ITEM,19907,19097676.0,MDM_CYBER
33622,32962,ชุดห้องนอน,,ITEM,17569,59011345.0,MDM_CYBER
33783,33104,ห้องทำงาน,,ITEM,17702,,INSPIRATION
33788,33108,bed,,ITEM,17722,,INSPIRATION
34068,33403,Sofa,,ITEM,18026,19112184.0,MDM_CYBER
34068,33403,Sofa,,ITEM,18027,19111094.0,MDM_CYBER
34068,33403,Sofa,,ITEM,18022,19114085.0,MDM_CYBER
34068,33403,Sofa,,ITEM,18024,19115122.0,MDM_CYBER
34068,33403,Sofa,,ITEM,18023,19114086.0,MDM_CYBER
34068,33403,Sofa,,ITEM,18025,19112683.0,MDM_CYBER
34068,33403,Sofa,,ITEM,18028,19110851.0,MDM_CYBER
34068,33403,Sofa,,ITEM,18029,19109636.0,MDM_CYBER
34220,30443,😍,,ITEM,18082,,PHOTO
34220,30443,😍,,ITEM,18083,,PHOTO
34363,33684,Function,,ITEM,19123,,INSPIRATION
34363,33684,Function,,ITEM,19124,,INSPIRATION
34363,33684,Function,,ITEM,18162,,INSPIRATION
34364,33684,Condo,,ITEM,18163,,INSPIRATION
34364,33684,Condo,,ITEM,19125,,INSPIRATION
34364,33684,Condo,,ITEM,19122,,INSPIRATION
34364,33684,Condo,,ITEM,19126,,INSPIRATION
34364,33684,Condo,,ITEM,18164,,INSPIRATION
34364,33684,Condo,,ITEM,18165,,INSPIRATION
34364,33684,Condo,,ITEM,18166,,INSPIRATION
34364,33684,Condo,,ITEM,38544,,PHOTO
34364,33684,Condo,,ITEM,38543,,PHOTO
34364,33684,Condo,,ITEM,38542,,PHOTO
34364,33684,Condo,,ITEM,42045,19114086.0,MDM_CYBER
34364,33684,Condo,,ITEM,42050,59008853.0,MDM_CYBER
34364,33684,Condo,,ITEM,42051,19077272.0,MDM_CYBER
34364,33684,Condo,,ITEM,42043,19120654.0,MDM_CYBER
34364,33684,Condo,,ITEM,42044,19114563.0,MDM_CYBER
34364,33684,Condo,,ITEM,42046,59006548.0,MDM_CYBER
34364,33684,Condo,,ITEM,42048,59011470.0,MDM_CYBER
34364,33684,Condo,,ITEM,42049,59000383.0,MDM_CYBER
34364,33684,Condo,,ITEM,42042,19041970.0,MDM_CYBER
34364,33684,Condo,,ITEM,42047,59004140.0,MDM_CYBER
34517,33855,เตียง,,ITEM,18322,19042773.0,MDM_CYBER
34517,33855,เตียง,,ITEM,18326,19060314.0,MDM_CYBER
34517,33855,เตียง,,ITEM,18325,19110781.0,MDM_CYBER
34517,33855,เตียง,,ITEM,18323,19078314.0,MDM_CYBER
34517,33855,เตียง,,ITEM,18324,19059033.0,MDM_CYBER
34903,34243,ชุดทีวี,,ITEM,18566,59001821.0,MDM_CYBER
34903,34243,ชุดทีวี,,ITEM,18567,59000141.0,MDM_CYBER
34903,34243,ชุดทีวี,,ITEM,18568,59011294.0,MDM_CYBER
34903,34243,ชุดทีวี,,ITEM,18565,59006456.0,MDM_CYBER
35003,25650,Balck Style BEDROOM,,ITEM,18689,59008455.0,MDM_CYBER
35003,25650,Balck Style BEDROOM,,ITEM,18703,59007248.0,MDM_CYBER
35003,25650,Balck Style BEDROOM,,ITEM,18710,59010974.0,MDM_CYBER
35003,25650,Balck Style BEDROOM,,ITEM,18602,59010077.0,MDM_CYBER
35003,25650,Balck Style BEDROOM,,ITEM,18702,59008398.0,MDM_CYBER
35080,25650,Customized,,ITEM,18845,19097820.0,MDM_CYBER
35080,25650,Customized,,ITEM,18704,19067894.0,MDM_CYBER
35080,25650,Customized,,ITEM,18708,59008562.0,MDM_CYBER
35080,25650,Customized,,ITEM,18706,19096181.0,MDM_CYBER
35080,25650,Customized,,ITEM,18707,19071053.0,MDM_CYBER
35080,25650,Customized,,ITEM,18846,19097822.0,MDM_CYBER
35115,34391,ห้องนอน,,ITEM,18718,19084551.0,MDM_CYBER
35115,34391,ห้องนอน,,ITEM,18722,59010974.0,MDM_CYBER
35146,34426,home,,ITEM,18750,59011003.0,MDM_CYBER
35146,34426,home,,ITEM,18756,19115567.0,MDM_CYBER
35146,34426,home,,ITEM,18752,19098018.0,MDM_CYBER
35146,34426,home,,ITEM,18763,,PHOTO
35146,34426,home,,ITEM,18755,19093916.0,MDM_CYBER
35146,34426,home,,ITEM,18751,19112132.0,MDM_CYBER
35146,34426,home,,ITEM,18754,19101644.0,MDM_CYBER
35162,2182,เตียง,,ITEM,18762,19096159.0,MDM_CYBER
35162,2182,เตียง,,ITEM,18761,19097828.0,MDM_CYBER
35168,34446,prima,,ITEM,18771,19077242.0,MDM_CYBER
35168,34446,prima,,ITEM,18772,59006480.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,19129,19111281.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,18802,59011028.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,18803,59004742.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,18850,59003359.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,19128,19106679.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,19130,19111285.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,19142,59011021.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,19185,19031430.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,19143,59005288.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,18851,59011012.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,19127,59011034.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,19184,59009051.0,MDM_CYBER
35201,25650,Working Zone,,ITEM,18849,19090840.0,MDM_CYBER
35203,2182,โต๊ะเครื่องแป้ง,,ITEM,18804,19047541.0,MDM_CYBER
35341,34622,R,,ITEM,18868,19059103.0,MDM_CYBER
35527,34848,ห้องนอน,ห้อง1,ITEM,19002,59011471.0,MDM_CYBER
35646,34923,ตู้เสื้อผ้า,,ITEM,19114,19090822.0,MDM_CYBER
35646,34923,ตู้เสื้อผ้า,,ITEM,19115,19086645.0,MDM_CYBER
35743,35062,livvie,,ITEM,19177,59008486.0,MDM_CYBER
35783,35102,BB,,ITEM,19204,19027078.0,MDM_CYBER
35783,35102,BB,,ITEM,19205,19029462.0,MDM_CYBER
35783,35102,BB,,ITEM,19469,19041968.0,MDM_CYBER
35783,35102,BB,,ITEM,19209,19110833.0,MDM_CYBER
35783,35102,BB,,ITEM,19228,19097472.0,MDM_CYBER
35783,35102,BB,,ITEM,19229,19077856.0,MDM_CYBER
35783,35102,BB,,ITEM,19207,19071522.0,MDM_CYBER
35783,35102,BB,,ITEM,19210,19091003.0,MDM_CYBER
35783,35102,BB,,ITEM,19244,19088984.0,MDM_CYBER
35783,35102,BB,,ITEM,19219,19111119.0,MDM_CYBER
35783,35102,BB,,ITEM,19226,19084941.0,MDM_CYBER
35783,35102,BB,,ITEM,19243,19077088.0,MDM_CYBER
35783,35102,BB,,ITEM,19470,19027099.0,MDM_CYBER
35783,35102,BB,,ITEM,19206,19036628.0,MDM_CYBER
35783,35102,BB,,ITEM,19208,19110832.0,MDM_CYBER
35783,35102,BB,,ITEM,19211,19088517.0,MDM_CYBER
35789,34709,ชั้น,,ITEM,19217,19076892.0,MDM_CYBER
35789,34709,ชั้น,,ITEM,19221,19067789.0,MDM_CYBER
35789,34709,ชั้น,,ITEM,19223,19044775.0,MDM_CYBER
35789,34709,ชั้น,,ITEM,19224,19044772.0,MDM_CYBER
35789,34709,ชั้น,,ITEM,19220,19067389.0,MDM_CYBER
35789,34709,ชั้น,,ITEM,19222,19059014.0,MDM_CYBER
35789,34709,ชั้น,,ITEM,19218,19076889.0,MDM_CYBER
35789,34709,ชั้น,,ITEM,19225,19037395.0,MDM_CYBER
35789,34709,ชั้น,,ITEM,19227,19029460.0,MDM_CYBER
35840,35145,BKK,,ITEM,19262,19089572.0,MDM_CYBER
36303,35604,Home,,ITEM,19509,19042773.0,MDM_CYBER
36303,35604,Home,,ITEM,19511,59008268.0,MDM_CYBER
36501,35882,Wish list,,ITEM,19685,19089735.0,MDM_CYBER
36501,35882,Wish list,,ITEM,19683,19110590.0,MDM_CYBER
36501,35882,Wish list,,ITEM,19686,19072328.0,MDM_CYBER
36501,35882,Wish list,,ITEM,19684,19097923.0,MDM_CYBER
