"ITEM_ID","CART_ID","MATNR","QUANTITY","TOTAL_PRICE","DESCRIPTION","NORMAL_PRICE","F_CANBUY","PROMO_REC_ID","PROMO_CART_ITEM_ID","SOFTNESS_ID"
"121,523","126,783","19090384",1,"1,590",,"1,590",Y,,,
"121,589","126,831","19085615",2,"3,500",,"1,750",Y,,,
"121,590","126,833","19077107",1,"19,950",,"19,950",Y,,,
"121,548","126,805","19096148",1,"8,385",,"8,385",Y,,,
"121,531","126,786","59010883",1,"8,750",,"8,750",Y,,,
"125,099","118,763","19084941",1,"1,650",,"1,650",Y,,,
"121,902","127,103","19097636",1,"16,900",,"16,900",N,,,
"121,607","126,847","19084434",1,"1,330",,"1,330",Y,,,
"411,021","2,150,484","59001898",1,"27,900",,"27,900",Y,,,
"411,041","2,150,526","19026757",1,"3,490",,"3,490",Y,,,
"122,483","127,642","19115424",1,"33,600",,"33,600",Y,,,
"123,826","128,742","19119932",1,"4,700",,"4,700",Y,,,
"126,377","130,442","19114353",1,"32,900",,"32,900",Y,,,
"121,907","127,104","19108480",1,"19,900",,"19,900",Y,,,
"123,482","128,382","19119935",1,"29,900",,"29,900",Y,,,
"122,062","71,182","19077250",4,"3,960",,990,Y,,,
"122,221","127,322","19070034",1,"1,470",,"1,470",Y,,,
"122,232","127,403","19116593",1,"27,900",,"27,900",Y,,,
"122,384","125,325","19076883",1,"8,990",,"8,990",Y,,,
"122,404","127,643","19124530",1,"4,900",,"4,900",Y,,,
"126,503","131,312","19084943",1,"1,650",,"1,650",Y,,,
"123,484","128,382","19125294",1,"11,500",,"11,500",Y,,,
"411,462","2,063,887","59008262",1,"10,900",,"10,900",Y,,,
"122,504","127,723","19114354",1,"9,940",,"9,940",Y,,,
"122,522","127,742","19045725",1,"6,650",,"6,650",Y,,,
"122,531","127,744","39002330",1,"15,900",,"15,900",Y,,,
"125,722","130,449","59014274",1,"19,900",,"19,900",Y,,,
"123,534","128,462","19090460",1,"31,900",,"31,900",Y,,,
"123,644","128,548","25014334",1,490,,490,Y,,,
"123,555","128,462","25013300",3,"4,800",,"1,600",Y,,,
"123,560","128,462","59011593",1,"63,360",,"63,360",Y,,,
"123,829","128,742","25025847",2,780,,390,Y,,,
"123,648","128,548","25017004",1,350,,350,Y,,,
"123,827","128,742","25025845",2,780,,390,Y,,,
"125,007","36,162","19077278",1,"3,900",,"3,900",Y,,,
"123,868","128,782","19090406",1,"2,940",,"2,940",Y,,,
"123,967","128,924","19097823",1,"8,750",,"8,750",Y,,,
"125,434","128,705","19115083",1,"4,900",,"4,900",Y,,,
"411,101","2,150,526","19087091",1,"4,990",,"4,990",Y,,,
"123,966","128,923","59014053",1,"19,900",,"19,900",Y,,,
"129,002","133,924","19123187",1,"9,900",,"9,900",Y,,,
"125,021","129,962","19084943",1,"2,900",,"2,900",Y,,,
"124,637","82,462","59013202",1,"9,900",,"9,900",Y,,,
"124,223","129,123","59011565",1,"27,900",,"27,900",Y,,,
"124,301","129,182","19026316",1,"4,480",,"4,480",Y,,,
"125,350","130,223","59013067",1,"3,900",,"3,900",N,,,
"411,121","2,150,484","59004339",1,"18,500",,"18,500",Y,,,
"124,521","129,302","59001180",1,"54,900",,"54,900",Y,,,
"411,141","2,150,484","59013582",1,"51,500",,"51,500",Y,,,
"411,142","1,833,621","59013582",1,"51,500",,"51,500",Y,,,
"125,184","130,086","59013202",1,"9,900",,"9,900",Y,,,
"126,359","131,195","19110660",1,"3,890",,"3,890",Y,,,
"124,774","127,115","19120064",1,"10,900",,"10,900",Y,,,
"124,901","129,802","19041866",1,"3,690",,"3,690",Y,,,
"128,123","133,125","19071897",1,"2,240",,"2,240",Y,,,
"128,926","133,855","19115413",1,"6,930",,"6,930",Y,,,
"125,244","130,121","59012679",1,"5,900",,"5,900",Y,,,
"124,909","129,825","19086656",1,"4,590",,"4,590",N,,,
"124,925","129,847","19046494",1,"2,200",,"2,200",Y,,,
"125,104","118,763","19118708",1,"4,900",,"4,900",Y,,,
"125,115","126,702","19121546",2,"5,600",,"2,800",Y,,,
"125,126","118,763","59012677",1,"5,900",,"5,900",Y,,,
"125,168","126,882","59013336",1,"21,360",,"21,360",Y,,,
"125,171","129,943","59014281",1,"4,900",,"4,900",Y,,,
"125,209","101,463","19036607",1,"4,970",,"4,970",Y,,,
"125,238","130,115","19126376",1,590,,590,Y,,,
"125,240","130,120","59013067",1,"3,900",,"3,900",Y,,,
"125,246","130,124","19126376",1,590,,590,Y,,,
"125,249","130,128","19126376",1,590,,590,Y,,,
"125,406","130,243","19124908",1,990,,990,Y,,,
"125,349","130,222","59013067",1,"3,900",,"3,900",Y,,,
"411,181","2,150,526","19051734",1,"13,600",,"13,600",Y,,,
"411,241","2,150,729","19113242",1,"29,900",,"29,900",Y,,,
"125,360","130,144","59013012",1,"21,900",,"21,900",Y,,,
"125,408","130,243","19084941",1,"1,650",,"1,650",Y,,,
"125,402","65,145","59013336",1,"21,360",,"21,360",Y,,,
"411,521","1,929,146","19077088",1,"2,227.5",,"2,227.5",Y,,,
"125,515","117,573","19076885",1,"6,650",,"6,650",Y,,,
"125,448","130,265","19120790",1,"3,900",,"3,900",Y,,,
"125,536","130,311","59013067",1,"3,900",,"3,900",Y,,,
"127,802","132,406","19126153",1,"29,400",,"29,400",Y,,,
"125,561","130,342","19115397",1,"8,900",,"8,900",N,,,
"125,707","130,443","19084942",1,"1,650",,"1,650",Y,,,
"125,745","120,464","19108371",2,"33,000",,"16,500",Y,,,
"128,902","126,684","19077766",1,"3,900",,"3,900",Y,,,
"125,789","130,442","19120282",1,"4,590",,"4,590",Y,,,
"125,863","130,623","19110884",1,"8,850",,"8,850",Y,,,
"126,501","131,311","19076892",1,"2,870",,"2,870",Y,,,
"127,126","131,866","19084942",1,"1,650",,"1,650",Y,,,
"126,981","131,722","59002185",1,"20,100",,"20,100",Y,,,
"130,445","135,282","39002042",1,"8,722",,"8,722",Y,,,
"127,014","131,763","19128736",1,"1,490",,"1,490",N,,,
"127,279","44,822","19091493",1,"35,500",,"35,500",Y,,,
"412,101","2,151,949","19138098",1,"7,950",,"7,950",Y,,,
"127,469","132,345","19108378",1,"29,900",,"29,900",Y,,,
"127,304","132,125","59014423",1,"4,900",,"4,900",Y,,,
"127,305","132,125","19128736",1,"1,490",,"1,490",Y,,,
"127,462","117,664","19120409",1,"11,900",,"11,900",Y,,,
"128,932","133,708","19112865",1,"6,440",,"6,440",Y,,,
"127,485","132,351","19126376",1,590,,590,Y,,,
"127,503","132,357","19101622",1,"9,900",,"9,900",N,,,
"127,524","132,342","59014281",1,"4,900",,"4,900",Y,,,
"128,649","133,583","19111456",1,"7,900",,"7,900",Y,,,
"411,421","1,688,553","59010260",1,"16,900",,"16,900",Y,,,
"127,601","132,466","59014424",1,"8,390",,"8,390",Y,,,
"127,544","132,353","19035150",1,"2,200",,"2,200",Y,,,
"128,945","131,868","19120722",1,"2,990",,"2,990",Y,,,
"127,548","132,386","19077278",1,"3,900",,"3,900",Y,,,
"412,302","2,137,585","19106697",1,"3,790",,"3,790",Y,,,
"127,794","132,684","19077109",1,"5,110",,"5,110",Y,,,
"131,261","135,542","19096158",1,"12,675",,"12,675",Y,,,
"127,723","132,622","19076885",1,"6,650",,"6,650",Y,,,
"128,946","133,862","59013025",1,"5,500",,"5,500",Y,,,
"129,007","133,928","59004260",1,"17,500",,"17,500",Y,,,
"128,247","133,223","39001298",1,"10,900",,"10,900",Y,,,
"129,786","134,705","59014281",1,"4,900",,"4,900",Y,,,
"128,421","71,204","19045725",1,"6,650",,"6,650",Y,,,
"411,561","1,929,146","19112861",1,"10,500",,"10,500",Y,,,
"128,583","133,523","19077719",1,"5,775",,"5,775",Y,,,
"411,601","2,151,068","19111273",1,"1,470",,"1,470",Y,,,
"411,621","2,063,887","19077252",1,990,,990,Y,,,
"128,601","133,542","59012092",1,"15,900",,"15,900",Y,,,
"411,623","2,151,152","19055591",1,"9,150",,"9,150",Y,,,
"129,344","134,203","59014281",1,"4,900",,"4,900",Y,,,
"128,646","133,582","19071053",1,"1,990",,"1,990",Y,,,
"128,821","133,762","19096156",1,"9,425",,"9,425",Y,,,
"130,291","130,829","19055592",1,"16,400",,"16,400",N,,,
"128,658","133,586","59012380",1,"25,900",,"25,900",Y,,,
"129,139","134,044","19084943",1,"1,650",,"1,650",Y,,,
"129,947","127,522","59010753",1,"18,150",,"18,150",Y,,,
"128,746","133,703","59013828",1,"19,900",,"19,900",Y,,,
"129,167","134,083","19112685",1,"1,470",,"1,470",Y,,,
"129,198","134,010","19071169",1,"4,550",,"4,550",N,,,
"129,214","134,106","19121580",2,"29,200",,"14,600",Y,,,
"131,962","136,622","19106697",1,"3,790",,"3,790",Y,,,
"129,322","130,488","19120282",1,"4,590",,"4,590",Y,,,
"129,346","134,204","19044829",1,"7,500",,"7,500",Y,,,
"129,347","134,203","19108848",1,"1,610",,"1,610",Y,,,
"129,456","134,362","19120271",1,"1,890",,"1,890",Y,,,
"411,701","2,140,043","19101622",1,"11,900",,"11,900",Y,,,
"411,741","1,956,111","19120286",1,630,,630,Y,,,
"129,447","130,250","19077109",1,"5,110",,"5,110",Y,,,
"130,225","90,465","19047198",1,"1,990",,"1,990",Y,,,
"411,762","2,151,411","19121814",1,"19,900",,"19,900",Y,,,
"130,063","134,943","59013067",1,"3,900",,"3,900",Y,,,
"411,802","2,067,544","19141004",1,"15,900",,"15,900",Y,,,
"130,064","134,944","19110750",1,"6,930",,"6,930",Y,,,
"130,070","134,947","19119932",2,"9,400",,"4,700",N,,,
"411,861","2,118,356","59013303",1,"31,500",,"31,500",Y,,,
"412,265","2,151,067","59007548",1,"26,900",,"26,900",Y,,,
"130,241","135,124","19090819",1,"1,750",,"1,750",Y,,,
"130,125","135,025","19109095",4,"15,600",,"3,900",Y,,,
"412,444","2,108,727","19086640",1,"2,590",,"2,590",Y,,,
"130,288","135,148","25027037",1,350,,350,Y,,,
"130,284","130,829","19096194",1,"17,290",,"17,290",N,,,
"412,621","2,055,717","19137536",1,"17,900",,"17,900",Y,,,
"130,442","135,282","39002042",1,"8,722",,"8,722",Y,,,
"130,404","135,262","19100904",2,"2,200",,"1,100",Y,,,
"130,468","134,481","19095591",1,"35,900",,"35,900",Y,,,
"130,465","134,481","19088233",2,"133,800",,"66,900",Y,,,
"130,466","134,481","19108845",1,"32,550",,"32,550",Y,,,
"130,472","134,481","19060298",2,"16,200",,"8,100",Y,,,
"130,473","134,481","39001782",2,"137,900",,"68,950",Y,,,
"412,401","2,152,582","19096339",2,"11,800",,"5,900",Y,,,
"412,445","2,143,329","19127593",1,"1,820",,"1,820",Y,,,
"412,641","28,463","19070064",1,"5,250",,"5,250",Y,,,
"130,547","135,404","19111297",1,"3,220",,"3,220",Y,,,
"131,002","135,782","19095343",1,"79,900",,"79,900",Y,,,
"131,162","135,902","19076887",1,"1,610",,"1,610",Y,,,
"131,182","132,483","19127605",1,"1,820",,"1,820",Y,,,
"131,183","132,483","19127593",1,"1,820",,"1,820",Y,,,
"131,324","135,982","19112400",1,"2,250",,"2,250",Y,,,
"131,326","135,982","19130290",1,"4,900",,"4,900",Y,,,
"131,328","136,022","19115385",1,"5,500",,"5,500",N,,,
"131,341","135,982","59006946",1,"5,500",,"5,500",Y,,,
"131,884","136,504","19118977",3,"1,260",,420,Y,,,
"131,401","136,082","59012092",1,"15,900",,"15,900",Y,,,
"121,330","126,282","59011862",2,"119,800",,"59,900",Y,,,
"121,359","126,282","19108355",1,"26,700",,"26,700",Y,,,
"122,223","127,322","19101200",1,"17,500",,"17,500",Y,,,
"121,587","126,828","39001982",1,"7,900",,"7,900",Y,,,
"121,621","126,847","19076887",1,"1,610",,"1,610",Y,,,
"124,944","69,387","19077280",1,"9,500",,"9,500",Y,,,
"121,813","127,006","39002358",1,"10,900",,"10,900",Y,,,
"205,121","191,922","19133708",1,"9,900",,"9,900",Y,,,
"122,023","126,786","19127613",1,"2,310",,"2,310",Y,,,
"122,040","118,162","59014143",1,"12,900",,"12,900",Y,,,
"124,086","129,003","59013202",1,"9,900",,"9,900",Y,,,
"127,081","131,824","59012092",1,"15,900",,"15,900",Y,,,
"124,783","129,722","59011411",1,"24,900",,"24,900",Y,,,
"121,979","34,482","19116388",1,"6,700",,"6,700",Y,,,
"124,641","129,502","19014291",1,"8,925",,"8,925",Y,,,
"122,036","126,786","19106696",1,"3,790",,"3,790",Y,,,
"122,042","126,786","19096338",1,"5,900",,"5,900",Y,,,
"122,041","80,702","19047476",2,"11,700",,"5,850",Y,,,
"122,045","126,786","19101668",1,"5,600",,"5,600",Y,,,
"122,484","127,642","19121809",1,"46,400",,"46,400",Y,,,
"122,233","127,403","59007733",1,"19,900",,"19,900",Y,,,
"122,188","127,344","19097825",1,"9,800",,"9,800",Y,,,
"122,321","17,783","59013202",1,"9,900",,"9,900",Y,,,
"122,381","125,325","59010953",1,"19,900",,"19,900",Y,,,
"122,387","127,563","19112864",1,"7,700",,"7,700",Y,,,
"122,386","127,563","19015840",1,"6,900",,"6,900",Y,,,
"122,391","119,702","59006483",1,"32,900",,"32,900",Y,,,
"123,538","128,462","19090857",6,"45,600",,"7,600",Y,,,
"122,525","127,744","19124944",1,"12,880",,"12,880",Y,,,
"125,829","130,542","59012774",1,"4,330",,"4,330",Y,,,
"125,543","119,909","19100903",1,"1,020",,"1,020",Y,,,
"123,404","128,302","19119957",1,"20,900",,"20,900",Y,,,
"123,162","128,142","19067797",1,"5,950",,"5,950",Y,,,
"123,527","128,462","19111253",1,"22,400",,"22,400",Y,,,
"123,542","128,462","19119932",3,"14,100",,"4,700",Y,,,
"123,564","128,462","39000424",3,"68,700",,"22,900",Y,,,
"125,170","55,743","19091665",2,"3,980",,"1,990",Y,,,
"125,097","118,763","59014281",1,"4,900",,"4,900",Y,,,
"205,083","192,782","59007940",1,"9,900",,"9,900",Y,,,
"125,192","130,000","19077277",1,"3,900",,"3,900",Y,,,
"125,187","130,087","19126376",1,990,,990,Y,,,
"124,133","129,035","19117442",1,"5,600",,"5,600",Y,,,
"128,949","133,855","19101664",1,"3,700",,"3,700",Y,,,
"124,686","127,522","19126856",1,"10,125",,"10,125",Y,,,
"124,248","121,345","19045749",1,"6,450",,"6,450",Y,,,
"125,188","130,083","19124908",1,990,,990,Y,,,
"125,253","130,128","19037267",2,"6,720",,"3,360",Y,,,
"125,201","122,382","19086654",1,"2,990",,"2,990",Y,,,
"125,202","122,382","19111294",1,"2,800",,"2,800",Y,,,
"125,213","130,104","19068928",1,"1,850",,"1,850",Y,,,
"128,042","132,990","59013067",1,"3,900",,"3,900",Y,,,
"127,583","132,442","19077766",1,"3,900",,"3,900",Y,,,
"125,778","130,488","19077277",1,"3,900",,"3,900",Y,,,
"125,627","130,375","19071521",1,"2,380",,"2,380",Y,,,
"125,713","130,445","19084941",1,"2,900",,"2,900",Y,,,
"125,541","119,909","19113819",1,"9,030",,"9,030",Y,,,
"125,723","130,449","19116974",1,"39,900",,"39,900",Y,,,
"125,643","130,386","59013067",1,"3,900",,"3,900",Y,,,
"127,584","132,442","19118708",1,"4,900",,"4,900",Y,,,
"125,728","61,982","19116892",1,"5,025",,"5,025",Y,,,
"125,725","61,982","39001292",1,"13,900",,"13,900",Y,,,
"125,885","79,283","59012774",1,"4,330",,"4,330",Y,,,
"125,761","130,482","59013067",1,"3,900",,"3,900",Y,,,
"125,764","130,484","59014281",1,"4,900",,"4,900",Y,,,
"125,788","130,499","19126376",1,590,,590,Y,,,
"125,792","130,500","19126376",1,990,,990,Y,,,
"125,833","117,923","19111300",1,"3,010",,"3,010",Y,,,
"126,005","130,763","19077766",1,"3,900",,"3,900",Y,,,
"205,462","192,882","19000346",1,"2,790",,"2,790",Y,,,
"205,702","193,062","19068259",2,"2,580",,"1,290",Y,,,
"126,034","130,823","19126376",3,"1,770",,590,Y,,,
"205,921","193,122","59011628",1,"10,500",,"10,500",Y,,,
"126,057","130,148","19045730",1,"5,320",,"5,320",Y,,,
"126,073","130,832","59014296",1,"22,900",,"22,900",Y,,,
"126,380","131,206","19071520",1,"1,750",,"1,750",Y,,,
"205,761","193,082","19133712",1,"16,900",,"16,900",Y,,,
"126,137","130,904","19126376",1,590,,590,Y,,,
"205,821","193,122","19086646",1,"17,900",,"17,900",Y,,,
"205,901","193,182","19086636",1,"9,500",,"9,500",Y,,,
"126,194","131,002","19114409",1,"6,800",,"6,800",Y,,,
"129,066","114,287","19113822",1,"10,850",,"10,850",Y,,,
"206,001","153,048","19084432",1,"5,880",,"5,880",Y,,,
"206,021","174,582","19113823",1,"6,300",,"6,300",Y,,,
"126,354","131,196","39000424",1,"22,900",,"22,900",Y,,,
"126,324","73,525","59013067",1,"3,900",,"3,900",Y,,,
"126,283","131,122","19113820",1,"8,330",,"8,330",Y,,,
"126,417","131,225","19101621",1,"23,850",,"23,850",Y,,,
"126,334","131,186","59013067",1,"3,900",,"3,900",Y,,,
"126,393","131,211","19071053",1,"1,990",,"1,990",Y,,,
"126,375","130,442","19113812",1,"29,900",,"29,900",Y,,,
"126,408","131,222","19077277",1,"3,900",,"3,900",Y,,,
"126,427","131,262","19086646",1,"17,900",,"17,900",Y,,,
"126,418","131,225","19110909",1,"9,900",,"9,900",Y,,,
"126,583","131,382","19083247",1,"7,500",,"7,500",Y,,,
"126,543","131,317","19128736",1,"1,490",,"1,490",Y,,,
"127,123","131,864","19086675",1,"8,900",,"8,900",Y,,,
"126,592","131,384","19126376",1,590,,590,Y,,,
"129,363","133,442","19084942",1,"2,940",,"2,940",Y,,,
"127,313","39,244","19124908",1,990,,990,Y,,,
"127,370","126,022","19035030",1,"18,800",,"18,800",Y,,,
"127,363","126,022","19124951",1,"15,700",,"15,700",Y,,,
"206,081","193,244","19068259",5,"6,450",,"1,290",Y,,,
"127,208","131,983","19110884",1,"8,850",,"8,850",Y,,,
"126,657","130,602","59003088",1,"5,990",,"5,990",Y,,,
"127,082","131,824","59013825",1,"20,900",,"20,900",Y,,,
"129,376","134,227","19113826",1,"5,180",,"5,180",Y,,,
"126,754","77,082","19109912",1,"4,900",,"4,900",Y,,,
"127,389","126,022","19120791",1,"15,900",,"15,900",Y,,,
"126,773","131,542","19110884",1,"8,850",,"8,850",Y,,,
"127,103","131,844","59014281",1,"4,900",,"4,900",Y,,,
"127,141","131,902","19071518",1,"1,680",,"1,680",Y,,,
"127,312","39,244","19109912",1,"4,900",,"4,900",Y,,,
"127,399","130,926","19037998",1,"2,650",,"2,650",Y,,,
"127,376","132,202","59014423",2,"9,800",,"4,900",Y,,,
"206,186","193,284","59004330",1,"37,900",,"37,900",Y,,,
"127,424","84,024","25017307",1,190,,190,Y,,,
"127,681","132,542","59014281",1,"4,900",,"4,900",Y,,,
"128,182","133,183","19115407",1,"5,390",,"5,390",Y,,,
"128,766","133,722","19112227",4,"8,360",,"2,090",N,,,
"127,545","132,386","19084942",1,"1,650",,"1,650",Y,,,
"127,730","126,802","19047539",1,"12,600",,"12,600",Y,,,
"127,683","132,542","59013067",1,"3,900",,"3,900",Y,,,
"127,788","132,683","19078135",1,"39,900",,"39,900",Y,,,
"127,859","130,144","19126069",1,"29,900",,"29,900",Y,,,
"127,725","132,622","19078058",1,"29,700",,"29,700",Y,,,
"127,726","126,802","19072351",1,"24,900",,"24,900",Y,,,
"127,885","127,722","19125162",1,"11,900",,"11,900",Y,,,
"127,892","127,722","19110820",1,"35,900",,"35,900",Y,,,
"127,901","127,722","19122736",1,"53,900",,"53,900",Y,,,
"127,903","127,722","19090906",1,"23,900",,"23,900",Y,,,
"127,904","127,722","19042437",1,"18,900",,"18,900",Y,,,
"127,905","127,722","19042696",1,"7,900",,"7,900",Y,,,
"127,906","127,722","19090910",1,"5,900",,"5,900",Y,,,
"127,945","132,884","19101789",1,"6,790",,"6,790",Y,,,
"127,968","132,922","59013067",1,"3,900",,"3,900",Y,,,
"128,044","132,990","19071053",1,"1,990",,"1,990",Y,,,
"128,083","133,082","19086636",1,"9,500",,"9,500",Y,,,
"128,084","133,082","19111554",1,"9,900",,"9,900",Y,,,
"129,184","119,909","19096150",1,"8,385",,"8,385",Y,,,
"129,009","133,928","59012130",1,"16,500",,"16,500",Y,,,
"128,237","133,223","19077272",1,"13,130",,"13,130",Y,,,
"128,236","133,222","19125295",1,"7,900",,"7,900",Y,,,
"128,240","133,223","19071054",1,"3,250",,"3,250",Y,,,
"128,243","133,223","19077101",1,"3,570",,"3,570",Y,,,
"128,245","133,223","19036595",1,"2,450",,"2,450",Y,,,
"128,605","66,204","19077425",1,"5,400",,"5,400",Y,,,
"128,647","130,934","19081405",1,"7,500",,"7,500",Y,,,
"128,890","132,353","19087082",1,"2,990",,"2,990",Y,,,
"128,654","133,585","59013837",1,"22,900",,"22,900",Y,,,
"128,656","133,586","19035149",1,"2,200",,"2,200",Y,,,
"128,862","133,824","59004102",1,"24,900",,"24,900",Y,,,
"128,847","133,785","19117427",1,"3,640",,"3,640",Y,,,
"128,889","133,840","19125902",1,"19,900",,"19,900",Y,,,
"129,181","38,763","19105352",1,"3,290",,"3,290",Y,,,
"128,915","131,851","19084942",1,"1,650",,"1,650",Y,,,
"128,942","131,868","19115384",1,"5,500",,"5,500",Y,,,
"129,011","133,928","59006482",1,"33,900",,"33,900",Y,,,
"129,040","31,243","59010265",1,"15,900",,"15,900",Y,,,
"129,022","133,935","19105352",1,"1,410",,"1,410",Y,,,
"129,041","31,243","39001743",1,"13,622",,"13,622",Y,,,
"129,197","134,010","19071166",1,"6,580",,"6,580",N,,,
"129,601","134,505","59013828",1,"19,900",,"19,900",Y,,,
"129,564","134,470","19059704",1,"36,900",,"36,900",Y,,,
"129,575","134,477","19071520",1,"1,750",,"1,750",Y,,,
"129,603","134,486","19124228",1,"8,750",,"8,750",Y,,,
"121,332","126,624","19117405",2,"3,980",,"1,990",Y,,,
"121,336","126,282","19112374",1,"54,700",,"54,700",Y,,,
"121,343","126,282","19124223",2,"5,180",,"2,590",Y,,,
"121,345","126,282","19047932",1,"5,600",,"5,600",Y,,,
"124,104","129,025","59008750",1,"21,900",,"21,900",Y,,,
"121,439","126,706","19000346",1,"2,790",,"2,790",Y,,,
"121,628","84,622","19108469",4,"13,200",,"3,300",Y,,,
"126,081","130,277","59013067",1,"3,900",,"3,900",Y,,,
"121,622","126,862","19090392",1,"39,900",,"39,900",Y,,,
"121,603","126,842","19111285",1,"5,950",,"5,950",Y,,,
"121,912","127,104","19122747",1,"29,900",,"29,900",Y,,,
"121,925","127,114","19096168",1,"8,580",,"8,580",Y,,,
"123,441","128,322","19086664",1,"12,900",,"12,900",Y,,,
"122,343","127,522","19096163",1,"8,970",,"8,970",Y,,,
"122,224","125,010","59013825",1,"20,900",,"20,900",Y,,,
"122,262","127,423","59013202",2,"19,800",,"9,900",N,,,
"122,382","125,325","59014093",1,"28,900",,"28,900",Y,,,
"122,358","20,202","19070069",4,"3,000",,750,Y,,,
"122,383","125,325","59001715",1,"21,500",,"21,500",Y,,,
"122,385","127,563","19089735",1,"6,900",,"6,900",Y,,,
"124,847","129,763","19060036",1,"14,880",,"14,880",Y,,,
"126,075","130,833","19126376",1,590,,590,Y,,,
"125,316","130,164","19108480",1,"19,900",,"19,900",Y,,,
"122,521","127,742","19042774",1,"23,250",,"23,250",Y,,,
"122,524","127,743","19124611",1,"12,900",,"12,900",Y,,,
"125,306","130,166","19128736",1,"1,490",,"1,490",Y,,,
"123,483","128,382","19124611",1,"12,900",,"12,900",Y,,,
"123,682","128,582","59013829",1,"19,900",,"19,900",Y,,,
"123,546","128,462","19126065",6,"39,600",,"6,600",Y,D1705000034,,
"122,557","127,783","19126184",1,"19,900",,"19,900",Y,,,
"123,557","128,462","25026118",3,"3,270",,"1,090",Y,,,
"123,681","128,582","59013836",1,"22,900",,"22,900",Y,,,
"123,701","128,622","19047930",1,"6,440",,"6,440",Y,,,
"123,786","128,702","19071521",1,"2,380",,"2,380",Y,,,
"123,823","128,742","19122210",2,"16,800",,"8,400",Y,,,
"123,834","128,742","25026325",2,"1,380",,690,Y,,,
"123,916","128,862","19086637",1,"10,900",,"10,900",Y,,,
"125,022","87,022","19077277",1,"3,900",,"3,900",Y,,,
"125,026","129,982","19111456",1,"7,900",,"7,900",Y,,,
"125,272","71,204","19050581",1,"44,900",,"44,900",Y,,,
"124,134","129,035","19117441",1,"11,200",,"11,200",Y,,,
"124,586","129,422","19116591",1,"23,900",,"23,900",Y,,,
"129,624","134,524","59012676",1,"5,900",,"5,900",Y,,,
"124,461","129,267","19126062",1,"28,900",,"28,900",Y,,,
"124,481","129,270","19045818",1,"5,300",,"5,300",Y,,,
"124,561","129,363","19112228",1,"1,890",,"1,890",Y,,,
"124,583","129,383","19036583",1,"2,660",,"2,660",Y,,,
"124,631","126,242","19077089",1,"5,250",,"5,250",Y,,,
"124,642","129,504","19086650",1,"4,900",,"4,900",Y,,,
"124,752","129,625","19100904",1,"1,100",,"1,100",Y,,,
"124,662","129,522","19121603",1,"10,900",,"10,900",Y,,,
"130,127","135,025","19089076",1,"3,920",,"3,920",Y,,,
"125,042","129,989","19077766",1,"3,900",,"3,900",Y,,,
"145,548","150,705","19071894",1,"5,880",,"5,880",Y,,,
"125,060","125,005","19105352",1,"1,410",,"1,410",Y,,,
"126,413","131,222","19104913",1,"7,900",,"7,900",Y,,,
"125,167","126,882","59007944",1,"9,900",,"9,900",Y,,,
"125,473","130,272","19096190",1,"16,445",,"16,445",Y,,,
"125,212","130,103","19084942",1,"1,650",,"1,650",Y,,,
"125,245","130,121","19084943",1,"1,650",,"1,650",Y,,,
"145,381","149,562","19080285",1,"2,200",,"2,200",Y,,,
"125,304","130,164","59012556",1,"23,900",,"23,900",Y,,,
"125,317","130,164","19047478",1,"6,450",,"6,450",Y,,,
"145,401","150,622","19035150",1,"2,200",,"2,200",Y,,,
"125,786","130,498","19101789",1,"6,790",,"6,790",Y,,,
"145,462","150,664","19067853",1,"12,500",,"12,500",Y,,,
"125,336","130,204","19120623",1,"11,900",,"11,900",Y,,,
"125,414","130,246","59013067",1,"3,900",,"3,900",Y,,,
"126,424","131,243","19029467",1,"1,190",,"1,190",Y,,,
"125,535","130,310","19068745",1,"8,100",,"8,100",Y,,,
"125,544","119,909","19100900",1,"1,725",,"1,725",Y,,,
"145,427","87,640","19071896",1,"1,330",,"1,330",Y,,,
"125,548","119,909","19090396",1,"8,750",,"8,750",Y,,,
"125,780","130,484","19111300",1,"3,010",,"3,010",Y,,,
"125,552","130,323","19086636",1,"9,500",,"9,500",N,,,
"125,801","127,582","19078314",1,"23,900",,"23,900",Y,,,
"125,830","117,923","19086648",1,"6,900",,"6,900",Y,,,
"125,831","117,923","19111285",1,"5,950",,"5,950",Y,,,
"145,542","150,702","19127576",1,"2,310",,"2,310",Y,,,
"127,735","126,802","19088112",1,"15,900",,"15,900",Y,,,
"127,117","131,862","19117413",1,"8,820",,"8,820",Y,,,
"125,851","130,603","19130290",1,"4,900",,"4,900",Y,,,
"125,861","117,923","59011651",1,"8,990",,"8,990",Y,,,
"125,862","130,622","19084943",1,"1,650",,"1,650",Y,,,
"126,504","131,312","59013067",1,"3,900",,"3,900",Y,,,
"126,442","131,268","19109281",1,"7,900",,"7,900",Y,,,
"126,545","131,317","59014281",1,"4,900",,"4,900",Y,,,
"145,544","149,202","19110326",1,"14,900",,"14,900",Y,,,
"126,782","131,562","19127601",1,"5,250",,"5,250",Y,,,
"127,118","131,862","19096153",1,"9,815",,"9,815",Y,,,
"145,445","87,640","19120270",1,"1,890",,"1,890",Y,,,
"127,143","131,902","19130290",1,"4,900",,"4,900",Y,,,
"127,308","132,125","19105352",2,"2,820",,"1,410",Y,,,
"128,887","133,838","19111271",1,"4,830",,"4,830",Y,,,
"145,562","150,723","19117440",1,"16,900",,"16,900",Y,,,
