"ITEM_ID","IDEABOOK_ID","MATNR","INSPIRATION_ID","IMAGE_ID","ITEM_TYPE","PHOTO_ID"
"57,763","116,023","19027636",,,MDM_CYBER,
"57,764","116,023","19090823",,,MDM_CYBER,
"57,882","116,142",,,,PHOTO,"3,348"
"57,904","116,146","19080298",,,MDM_CYBER,
"58,023","116,661","19025609",,,MDM_CYBER,
"58,024","116,661","19071497",,,MDM_CYBER,
"58,026","116,661","19050473",,,MDM_CYBER,
"58,103","116,885","19014291",,,MDM_CYBER,
"58,266","117,284","19101639",,,MDM_CYBER,
"58,270","117,284","19101666",,,MDM_CYBER,
"58,276","117,284","19041480",,,MDM_CYBER,
"58,327","117,502",,"4,721",,INSPIRATION,
"58,328","106,083","19123089",,,MDM_CYBER,
"58,503","117,860","19124463",,,MDM_CYBER,
"58,922","118,743","19087114",,,MDM_CYBER,
"58,682","117,239","59006655",,,MDM_CYBER,
"58,824","118,647","19121603",,,MDM_CYBER,
"59,030","118,906","19108480",,,MDM_CYBER,
"59,103","118,906","19096194",,,MDM_CYBER,
"59,104","118,906","59013135",,,MDM_CYBER,
"59,187","119,358","19117467",,,MDM_CYBER,
"59,284","119,668",,,,PHOTO,"3,341"
"59,292","119,671",,,,PHOTO,"2,281"
"59,302","113,841","19041446",,,MDM_CYBER,
"59,305","119,683","19041344",,,MDM_CYBER,
"59,312","119,685","19109281",,,MDM_CYBER,
"59,402","119,763",,"5,041",,INSPIRATION,
"59,502","120,061","59003884",,,MDM_CYBER,
"59,584","120,088","59008452",,,MDM_CYBER,
"59,590","120,092","19096187",,,MDM_CYBER,
"59,595","120,096","19081488",,,MDM_CYBER,
"59,623","120,182","59000412",,,MDM_CYBER,
"59,667","120,361","19047939",,,MDM_CYBER,
"59,668","120,361","19086651",,,MDM_CYBER,
"59,669","120,361","19086662",,,MDM_CYBER,
"59,670","120,361","19086680",,,MDM_CYBER,
"59,686","120,367","19090401",,,MDM_CYBER,
"59,687","120,367","19043207",,,MDM_CYBER,
"59,702","120,367","19077109",,,MDM_CYBER,
"59,704","120,381","59013120",,,MDM_CYBER,
"59,707","120,367","19112396",,,MDM_CYBER,
"59,725","120,421","59013582",,,MDM_CYBER,
"59,728","120,421","59011862",,,MDM_CYBER,
"59,782","114,182",,"4,761",,INSPIRATION,
"59,822","45,549","19042697",,,MDM_CYBER,
"59,823","45,549","19026755",,,MDM_CYBER,
"59,824","45,549","19025941",,,MDM_CYBER,
"59,863","120,096","19115374",,,MDM_CYBER,
"59,868","120,096","19090052",,,MDM_CYBER,
"59,882","120,680","19086260",,,MDM_CYBER,
"59,902","45,549","19125601",,,MDM_CYBER,
"59,903","45,549","19110885",,,MDM_CYBER,
"59,904","45,549","19110883",,,MDM_CYBER,
"59,922","120,821","19111301",,,MDM_CYBER,
"59,942","121,001","19110087",,,MDM_CYBER,
"59,944","121,003","19105348",,,MDM_CYBER,
"59,946","121,003","19120724",,,MDM_CYBER,
"54,290","109,263","39001788",,,MDM_CYBER,
"54,402","109,403","59013708",,,MDM_CYBER,
"54,443","108,982","19112399",,,MDM_CYBER,
"54,446","70,862","19050580",,,MDM_CYBER,
"54,525","109,742","59007248",,,MDM_CYBER,
"54,646","109,079","59007303",,,MDM_CYBER,
"54,649","109,079","19090716",,,MDM_CYBER,
"54,650","109,079","19077246",,,MDM_CYBER,
"54,868","110,484","19077732",,,MDM_CYBER,
"54,871","110,483","59007252",,,MDM_CYBER,
"54,872","110,483","19096178",,,MDM_CYBER,
"54,883","104,322","59011651",,,MDM_CYBER,
"54,884","104,322","59013305",,,MDM_CYBER,
"54,889","104,320","19087112",,,MDM_CYBER,
"54,891","104,320","19124225",,,MDM_CYBER,
"54,896","109,079","59012138",,,MDM_CYBER,
"54,916","110,526","19070065",,,MDM_CYBER,
"54,920","110,526","19045726",,,MDM_CYBER,
"54,946","110,584","19089120",,,MDM_CYBER,
"54,962","109,079","19090840",,,MDM_CYBER,
"54,983","109,079","59008104",,,MDM_CYBER,
"55,182","110,941","19124225",,,MDM_CYBER,
"55,522","111,461","19086676",,,MDM_CYBER,
"55,505","111,442","19115491",,,MDM_CYBER,
"55,510","111,442","19085570",,,MDM_CYBER,
"55,823","111,103","19121812",,,MDM_CYBER,
"55,826","106,083",,,,PHOTO,"3,141"
"55,865","106,083","19096179",,,MDM_CYBER,
"55,870","106,083","19124977",,,MDM_CYBER,
"56,033","112,307","19077109",,,MDM_CYBER,
"56,049","106,083","59011228",,,MDM_CYBER,
"56,203","112,802","59007903",,,MDM_CYBER,
"56,307","113,023","19029464",,,MDM_CYBER,
"56,227","112,825","59007711",,,MDM_CYBER,
"56,243","111,561","19062412",,,MDM_CYBER,
"56,288","113,023","59014006",,,MDM_CYBER,
"56,429","108,343","19067348",,,MDM_CYBER,
"56,610","113,641","59004172",,,MDM_CYBER,
"56,619","113,641","19116977",,,MDM_CYBER,
"56,620","113,641","59012556",,,MDM_CYBER,
"56,748","113,841","59011270",,,MDM_CYBER,
"56,753","113,841","59007302",,,MDM_CYBER,
"56,760","113,846","19043207",,,MDM_CYBER,
"56,764","113,847","19060219",,,MDM_CYBER,
"56,773","113,849","19041347",,,MDM_CYBER,
"56,774","113,849","19062259",,,MDM_CYBER,
"56,777","113,850","19101667",,,MDM_CYBER,
"56,945","114,463","19045734",,,MDM_CYBER,
"56,780","113,850","19062731",,,MDM_CYBER,
"56,781","113,850","19111295",,,MDM_CYBER,
"57,043","77,023","19055592",,,MDM_CYBER,
"57,062","92,491","19056071",,,MDM_CYBER,
"57,110","114,824","19124611",,,MDM_CYBER,
"57,142","45,542",,"4,941",,INSPIRATION,
"57,225","115,020","19000900",,,MDM_CYBER,
"57,366","115,280","59013228",,,MDM_CYBER,
"57,367","115,280","19109901",,,MDM_CYBER,
"57,368","115,280","59006871",,,MDM_CYBER,
"57,420","115,405","59011684",,,MDM_CYBER,
"57,423","115,411","59000144",,,MDM_CYBER,
"57,428","115,411","59004258",,,MDM_CYBER,
"57,623","115,781","19035027",,,MDM_CYBER,
"57,624","115,781","19097923",,,MDM_CYBER,
"57,643","115,822","19025608",,,MDM_CYBER,
"57,682","115,943","19071053",,,MDM_CYBER,
"57,684","115,943","19101649",,,MDM_CYBER,
"57,688","115,944","19120582",,,MDM_CYBER,
"57,782","45,549","19114554",,,MDM_CYBER,
"57,823","116,101","25017251",,,MDM_CYBER,
"57,864","116,122","19110763",,,MDM_CYBER,
"57,905","116,146","19119116",,,MDM_CYBER,
"57,929","116,204","19084943",,,MDM_CYBER,
"58,162","113,063","19027774",,,MDM_CYBER,
"58,263","117,284","19101638",,,MDM_CYBER,
"58,277","117,284","19067853",,,MDM_CYBER,
"58,278","117,284","19110600",,,MDM_CYBER,
"58,283","107,421","19035150",,,MDM_CYBER,
"58,302","117,364","19071263",,,MDM_CYBER,
"58,562","115,481","59010129",,,MDM_CYBER,
"58,621","118,042","59006514",,,MDM_CYBER,
"58,625","118,042","25026287",,,MDM_CYBER,
"58,628","118,042","19090883",,,MDM_CYBER,
"58,722","118,340","19119965",,,MDM_CYBER,
"59,803","120,542","59013816",,,MDM_CYBER,
"59,162","119,321","19086319",,,MDM_CYBER,
"59,223","119,500","19112395",,,MDM_CYBER,
"59,264","115,944","19058529",,,MDM_CYBER,
"59,291","119,668",,,,PHOTO,"2,741"
"59,482","120,021","19125904",,,MDM_CYBER,
"59,542","120,074","19044424",,,MDM_CYBER,
"59,563","120,084","59013808",,,MDM_CYBER,
"60,063","115,481","19030454",,,MDM_CYBER,
"59,671","120,361","19057911",,,MDM_CYBER,
"59,684","120,367","19096188",,,MDM_CYBER,
"59,842","120,641","19077272",,,MDM_CYBER,
"60,002","121,252","19071898",,,MDM_CYBER,
"60,004","121,252","19110088",,,MDM_CYBER,
"60,008","121,252","19041859",,,MDM_CYBER,
"60,010","121,252","19106679",,,MDM_CYBER,
"60,012","121,252","19041970",,,MDM_CYBER,
"60,022","121,261","59013706",,,MDM_CYBER,
"60,023","121,261","59013707",,,MDM_CYBER,
"60,024","121,261","59007256",,,MDM_CYBER,
"60,027","121,261","19077104",,,MDM_CYBER,
"60,028","121,261","19111306",,,MDM_CYBER,
"60,029","121,261","19027636",,,MDM_CYBER,
"60,030","120,641","19096170",,,MDM_CYBER,
"60,032","120,641","19051572",,,MDM_CYBER,
"60,062","115,481","19050586",,,MDM_CYBER,
"60,064","115,481","19090853",,,MDM_CYBER,
"60,065","115,481","19012777",,,MDM_CYBER,
"60,066","115,481","19110226",,,MDM_CYBER,
"60,067","115,481","19115998",,,MDM_CYBER,
"60,083","121,341","19090716",,,MDM_CYBER,
"60,085","121,341","19083247",,,MDM_CYBER,
"60,102","121,383","19120690",,,MDM_CYBER,
"60,103","121,383","19042776",,,MDM_CYBER,
"60,104","121,385","59010569",,,MDM_CYBER,
"60,105","121,385","59009265",,,MDM_CYBER,
"60,107","121,385","19120291",,,MDM_CYBER,
"60,109","121,385","19051731",,,MDM_CYBER,
"60,110","121,441","59004664",,,MDM_CYBER,
"60,122","108,292","59008642",,,MDM_CYBER,
"60,124","120,381","59012820",,,MDM_CYBER,
"60,125","120,381","59012156",,,MDM_CYBER,
"60,126","120,381","59008398",,,MDM_CYBER,
"60,142","120,096","19090844",,,MDM_CYBER,
"60,144","121,506","59013582",,,MDM_CYBER,
"60,145","121,506","59011861",,,MDM_CYBER,
"60,146","121,506","59011943",,,MDM_CYBER,
"60,148","121,509",,"2,365",,INSPIRATION,
"60,149","120,381","59007256",,,MDM_CYBER,
"60,150","121,511","59012003",,,MDM_CYBER,
"60,151","120,381","59012645",,,MDM_CYBER,
"60,152","121,511","59011044",,,MDM_CYBER,
"60,242","81,069","19112735",,,MDM_CYBER,
"60,155","120,381","59012489",,,MDM_CYBER,
"60,156","120,381","59011861",,,MDM_CYBER,
"60,157","120,381","59011862",,,MDM_CYBER,
"60,158","120,381","59011270",,,MDM_CYBER,
"60,160","120,381","59008404",,,MDM_CYBER,
"60,161","120,381","59008455",,,MDM_CYBER,
"60,164","121,567","19125084",,,MDM_CYBER,
"60,165","121,567","19125083",,,MDM_CYBER,
"60,182","121,641","19095864",,,MDM_CYBER,
"60,184","121,641","19121239",,,MDM_CYBER,
"60,187","121,641","19115112",,,MDM_CYBER,
"60,189","121,641","19119953",,,MDM_CYBER,
"60,191","121,641","19049641",,,MDM_CYBER,
"60,193","121,641","19122738",,,MDM_CYBER,
"60,194","121,641",,,,PHOTO,"3,345"
"60,195","121,641","19095865",,,MDM_CYBER,
"60,199","121,641","19095867",,,MDM_CYBER,
"60,205","120,381","59008718",,,MDM_CYBER,
"60,206","120,381","59008454",,,MDM_CYBER,
"60,207","120,381","59008453",,,MDM_CYBER,
"60,214","121,663","19112865",,,MDM_CYBER,
"60,210","120,381","59007257",,,MDM_CYBER,
"60,211","120,381","59007250",,,MDM_CYBER,
"60,212","120,381","59007248",,,MDM_CYBER,
"60,222","81,070","19125925",,,MDM_CYBER,
"60,262","111,762","19041859",,,MDM_CYBER,
"60,263","111,762","19041970",,,MDM_CYBER,
"60,264","111,762","59000412",,,MDM_CYBER,
"60,265","111,762","59012012",,,MDM_CYBER,
"60,267","111,762","59008069",,,MDM_CYBER,
"60,268","111,762","59003391",,,MDM_CYBER,
"60,269","111,762","59003372",,,MDM_CYBER,
"60,270","111,762","59011643",,,MDM_CYBER,
"60,282","121,744","19117037",,,MDM_CYBER,
"60,302","121,773","19076888",,,MDM_CYBER,
"60,303","121,773","19076889",,,MDM_CYBER,
"60,304","121,773","19076887",,,MDM_CYBER,
"60,305","121,773","19114658",,,MDM_CYBER,
"60,306","121,773","19041340",,,MDM_CYBER,
"60,307","121,773","19114657",,,MDM_CYBER,
"60,310","121,773","19109651",,,MDM_CYBER,
"60,311","121,773","19068798",,,MDM_CYBER,
"60,312","121,773","19111267",,,MDM_CYBER,
"60,313","121,773","19111269",,,MDM_CYBER,
"60,323","121,821","19086650",,,MDM_CYBER,
"60,324","121,821","19086639",,,MDM_CYBER,
"54,240","109,089","19109485",,,MDM_CYBER,
"54,282","109,260","19077470",,,MDM_CYBER,
"54,285","109,263",,"4,801",,INSPIRATION,
"55,442","111,062","19100702",,,MDM_CYBER,
"54,303","109,260","59000140",,,MDM_CYBER,
"54,309","109,260","19109901",,,MDM_CYBER,
"54,323","109,271","59007890",,,MDM_CYBER,
"54,327","109,271","59003950",,,MDM_CYBER,
"54,329","109,271","59004140",,,MDM_CYBER,
"54,330","109,271","19117037",,,MDM_CYBER,
"54,462","109,024","59011326",,,MDM_CYBER,
"54,526","109,742","59012243",,,MDM_CYBER,
"54,652","109,079","19120631",,,MDM_CYBER,
"54,701","110,267","59013759",,,MDM_CYBER,
"54,762","110,341","19041859",,,MDM_CYBER,
"54,793","110,347",,,,PHOTO,"2,441"
"54,805","110,365","19068796",,,MDM_CYBER,
"54,823","110,365","19043196",,,MDM_CYBER,
"54,864","110,483","19023893",,,MDM_CYBER,
"54,869","110,484","19125389",,,MDM_CYBER,
"54,870","110,484","19096189",,,MDM_CYBER,
"54,873","110,484","19041970",,,MDM_CYBER,
"54,892","104,320","19115345",,,MDM_CYBER,
"54,898","110,527","59012130",,,MDM_CYBER,
"54,904","110,525","59007891",,,MDM_CYBER,
"54,906","110,525","59011952",,,MDM_CYBER,
"54,917","110,526","19101643",,,MDM_CYBER,
"54,923","109,079","19086319",,,MDM_CYBER,
"54,943","110,581","59001664",,,MDM_CYBER,
"54,948","110,584","25018788",,,MDM_CYBER,
"54,950","110,584","25026288",,,MDM_CYBER,
"55,051","110,668","59013806",,,MDM_CYBER,
"55,009","110,663","59013146",,,MDM_CYBER,
"55,053","110,668","59001664",,,MDM_CYBER,
"55,057","110,668","19109485",,,MDM_CYBER,
"55,059","110,671","19086646",,,MDM_CYBER,
"55,017","110,663","19109280",,,MDM_CYBER,
"55,062","110,671","19086677",,,MDM_CYBER,
"55,122","110,721",,"4,861",,INSPIRATION,
"55,304","77,023","19124611",,,MDM_CYBER,
"55,037","110,663","59012412",,,MDM_CYBER,
"55,605","111,625","19109281",,,MDM_CYBER,
"55,417","111,062","19096338",,,MDM_CYBER,
"55,623","111,561","59005288",,,MDM_CYBER,
"55,502","111,442","19044443",,,MDM_CYBER,
"55,503","111,442","19027676",,,MDM_CYBER,
"55,507","111,442","19120064",,,MDM_CYBER,
"55,508","111,442","19109097",,,MDM_CYBER,
"55,511","111,442","19077247",,,MDM_CYBER,
"55,516","111,442","59002866",,,MDM_CYBER,
"55,615","111,625","19089574",,,MDM_CYBER,
"55,703","111,783","59008492",,,MDM_CYBER,
"55,704","111,783","59004748",,,MDM_CYBER,
"55,705","111,783","19117268",,,MDM_CYBER,
"55,763","111,860","19090834",,,MDM_CYBER,
"55,764","111,860","19086312",,,MDM_CYBER,
"55,765","111,860","19090831",,,MDM_CYBER,
"55,822","112,026",,"4,561",,INSPIRATION,
"55,906","112,112","59003218",,,MDM_CYBER,
"56,045","106,083","59011220",,,MDM_CYBER,
"56,051","106,083","19117293",,,MDM_CYBER,
"56,053","109,260","19026285",,,MDM_CYBER,
"56,202","112,802","59013805",,,MDM_CYBER,
"56,231","112,825","59007256",,,MDM_CYBER,
"56,342","106,083",,"2,365",,INSPIRATION,
"56,344","113,063","19045572",,,MDM_CYBER,
"56,442","113,361","19097663",,,MDM_CYBER,
"56,444","113,362","19089774",,,MDM_CYBER,
"56,466","113,362","19114561",,,MDM_CYBER,
"56,478","113,374","59004260",,,MDM_CYBER,
"56,481","113,361","19100633",,,MDM_CYBER,
"56,483","113,368","19108373",,,MDM_CYBER,
"56,485","113,374","59011294",,,MDM_CYBER,
"56,605","113,641","59012156",,,MDM_CYBER,
"56,607","113,641","59013805",,,MDM_CYBER,
"56,611","113,641","19077271",,,MDM_CYBER,
"56,614","113,641","59008398",,,MDM_CYBER,
"56,621","113,641","59007938",,,MDM_CYBER,
"56,622","113,641","59008268",,,MDM_CYBER,
"56,626","113,641","59008494",,,MDM_CYBER,
"56,628","113,641","59006661",,,MDM_CYBER,
"56,629","113,641","59011306",,,MDM_CYBER,
"56,630","113,641","59011003",,,MDM_CYBER,
"56,634","113,641","19096152",,,MDM_CYBER,
"56,640","113,641","19097665",,,MDM_CYBER,
"56,641","113,641","19044446",,,MDM_CYBER,
"56,643","113,641","19097828",,,MDM_CYBER,
"56,663","113,701","19116593",,,MDM_CYBER,
"56,664","113,701","19115985",,,MDM_CYBER,
"56,668","113,701","19015840",,,MDM_CYBER,
"56,743","113,841","59011861",,,MDM_CYBER,
"56,746","113,841","59008398",,,MDM_CYBER,
"56,749","113,841","59007652",,,MDM_CYBER,
"56,754","113,841","59007968",,,MDM_CYBER,
"56,802","113,920","19097682",,,MDM_CYBER,
"57,082","114,643","59013695",,,MDM_CYBER,
"57,005","114,660","19068244",,,MDM_CYBER,
"57,007","114,660","19108469",,,MDM_CYBER,
"57,105","114,643","59003889",,,MDM_CYBER,
"57,227","115,020","59007667",,,MDM_CYBER,
"57,242","95,980","19095622",,,MDM_CYBER,
"57,285","115,124","59003336",,,MDM_CYBER,
"57,418","115,405","19090401",,,MDM_CYBER,
"57,435","115,411",,"4,781",,INSPIRATION,
"57,442","115,405","59011617",,,MDM_CYBER,
"57,445","115,405","19041970",,,MDM_CYBER,
"57,502","115,582","59013770",,,MDM_CYBER,
"57,503","115,582","59012012",,,MDM_CYBER,
"57,664","115,920","19029463",,,MDM_CYBER,
"57,666","115,920","19029467",,,MDM_CYBER,
"57,690","115,944","19120630",,,MDM_CYBER,
"57,674","115,921","19042700",,,MDM_CYBER,
"57,686","115,943","19116891",,,MDM_CYBER,
"57,702","115,843","19045216",,,MDM_CYBER,
"57,768","45,549","19111554",,,MDM_CYBER,
"57,770","45,549","19058529",,,MDM_CYBER,
"57,825","116,102","19000900",,,MDM_CYBER,
"57,842","115,920","19045730",,,MDM_CYBER,
"57,963","116,300","19113978",,,MDM_CYBER,
"57,964","116,300","19112183",,,MDM_CYBER,
"57,982","29,505","19125928",,,MDM_CYBER,
"58,063","116,643","19110660",,,MDM_CYBER,
"58,105","116,885","19025609",,,MDM_CYBER,
"58,182","114,642","59008190",,,MDM_CYBER,
"58,223","117,234",,"3,001",,INSPIRATION,
"58,262","117,283","19111085",,,MDM_CYBER,
"58,273","117,284","19112183",,,MDM_CYBER,
"58,272","117,284","19076097",,,MDM_CYBER,
"58,267","117,283","19124223",,,MDM_CYBER,
"58,269","117,284","19101640",,,MDM_CYBER,
"58,275","117,284","19023021",,,MDM_CYBER,
"58,279","117,284","19117294",,,MDM_CYBER,
"58,280","117,284","19115824",,,MDM_CYBER,
"58,281","117,284","19041156",,,MDM_CYBER,
"58,282","107,421","19015920",,,MDM_CYBER,
"58,323","114,403","19110055",,,MDM_CYBER,
"58,442","111,103","59007523",,,MDM_CYBER,
"58,446","111,103","59008393",,,MDM_CYBER,
"58,564","115,481","19111067",,,MDM_CYBER,
"58,566","115,481","19100632",,,MDM_CYBER,
"58,583","117,941","19068655",,,MDM_CYBER,
"58,584","117,941","19070447",,,MDM_CYBER,
"58,612","118,042","19096196",,,MDM_CYBER,
"58,614","118,042","19117036",,,MDM_CYBER,
"58,611","118,042","19119936",,,MDM_CYBER,
"58,616","118,042","19100902",,,MDM_CYBER,
"58,618","118,042","19077690",,,MDM_CYBER,
"58,622","118,042","59012003",,,MDM_CYBER,
"58,624","118,042","25025773",,,MDM_CYBER,
"58,631","118,042","19113107",,,MDM_CYBER,
"58,822","118,647","19121604",,,MDM_CYBER,
"58,662","75,182","19126424",,,MDM_CYBER,
"58,706","118,183","19068259",,,MDM_CYBER,
"58,782","118,546","19068746",,,MDM_CYBER,
"58,803","118,552",,,,PHOTO,"3,082"
"58,823","118,647","19125383",,,MDM_CYBER,
"58,923","118,743","19087104",,,MDM_CYBER,
"59,042","118,906","19124611",,,MDM_CYBER,
"59,142","77,023","19123187",,,MDM_CYBER,
"59,186","119,345",,"5,002",,INSPIRATION,
"59,224","119,505","19026283",,,MDM_CYBER,
"59,247","108,450","59008404",,,MDM_CYBER,
"59,288","119,669",,,,PHOTO,"3,109"
"59,310","119,683","19031467",,,MDM_CYBER,
"59,311","119,685","19109282",,,MDM_CYBER,
"59,314","119,669","59010123",,,MDM_CYBER,
"59,316","119,685","19110834",,,MDM_CYBER,
"59,318","113,841","19109866",,,MDM_CYBER,
"59,342","119,701",,,,PHOTO,"3,342"
"59,362","119,709","59013828",,,MDM_CYBER,
"59,382","119,761","19106653",,,MDM_CYBER,
"59,422","119,768","59010968",,,MDM_CYBER,
"59,465","119,965","59011922",,,MDM_CYBER,
"59,468","119,965","59007253",,,MDM_CYBER,
"59,469","119,965","59008398",,,MDM_CYBER,
"59,470","119,965","59004330",,,MDM_CYBER,
"59,471","119,965","59008397",,,MDM_CYBER,
"59,472","119,965","59008210",,,MDM_CYBER,
"59,473","119,965","59003254",,,MDM_CYBER,
"59,474","119,965","59007249",,,MDM_CYBER,
"59,475","119,965","59012745",,,MDM_CYBER,
"59,483","120,021","19078048",,,MDM_CYBER,
"59,522","115,405","19117042",,,MDM_CYBER,
"59,524","115,405","19084943",,,MDM_CYBER,
"59,606","120,163","59013582",,,MDM_CYBER,
"59,682","120,074","59011026",,,MDM_CYBER,
"59,683","120,074","59005288",,,MDM_CYBER,
"59,726","120,421","59010076",,,MDM_CYBER,
"54,238","109,087","25017604",,,MDM_CYBER,
"54,522","109,742","59006860",,,MDM_CYBER,
"54,566","109,902",,"4,861",,INSPIRATION,
"54,663","110,242","59013343",,,MDM_CYBER,
"54,665","110,245","59013527",,,MDM_CYBER,
"54,686","110,265","19058038",,,MDM_CYBER,
"54,689","110,265","19109928",,,MDM_CYBER,
"54,699","110,267","59013312",,,MDM_CYBER,
"54,700","110,267","59013293",,,MDM_CYBER,
"54,702","110,269","19097831",,,MDM_CYBER,
"54,707","110,242","59001308",,,MDM_CYBER,
"54,786","110,347",,,,PHOTO,"2,702"
"54,790","110,347",,,,PHOTO,"2,582"
"54,842","110,441",,"4,821",,INSPIRATION,
"54,867","110,483","19110883",,,MDM_CYBER,
"54,890","104,320","19109911",,,MDM_CYBER,
"54,895","104,320","19076072",,,MDM_CYBER,
"54,909","110,525","59008499",,,MDM_CYBER,
"54,918","110,526","19108850",,,MDM_CYBER,
"54,922","104,320","19110912",,,MDM_CYBER,
"55,055","110,668","19112865",,,MDM_CYBER,
"55,056","110,668","19115413",,,MDM_CYBER,
"55,060","110,671","19086645",,,MDM_CYBER,
"55,048","110,668","19118424",,,MDM_CYBER,
"55,309","77,023","19042869",,,MDM_CYBER,
"55,310","77,023","19115988",,,MDM_CYBER,
"55,322","109,260","19116513",,,MDM_CYBER,
"55,343","109,260","19096338",,,MDM_CYBER,
"55,382","111,241","19096191",,,MDM_CYBER,
"55,414","111,062","19100706",,,MDM_CYBER,
"55,418","111,062","19090653",,,MDM_CYBER,
"55,421","111,062","19084941",,,MDM_CYBER,
"55,482","111,402","59014009",,,MDM_CYBER,
"55,513","111,442","19101668",,,MDM_CYBER,
"55,514","111,442","19117439",,,MDM_CYBER,
"55,515","111,442","59011974",,,MDM_CYBER,
"55,564","111,561","59008642",,,MDM_CYBER,
"55,565","111,103","19121813",,,MDM_CYBER,
"55,609","111,625","19072411",,,MDM_CYBER,
"55,610","111,625","19111534",,,MDM_CYBER,
"55,612","111,625","19116525",,,MDM_CYBER,
"55,613","111,625","19112237",,,MDM_CYBER,
"55,614","111,625","19123077",,,MDM_CYBER,
"55,616","111,625","25026287",,,MDM_CYBER,
"55,684","111,762","59011101",,,MDM_CYBER,
"55,685","111,762","19076883",,,MDM_CYBER,
"55,706","111,783","19112182",,,MDM_CYBER,
"55,722","75,243","19125294",,,MDM_CYBER,
"55,802","111,984","19096180",,,MDM_CYBER,
"55,825","106,083",,,,PHOTO,"3,342"
"55,830","112,031","19116571",,,MDM_CYBER,
"55,862","106,083","19116081",,,MDM_CYBER,
"55,871","106,083","59011521",,,MDM_CYBER,
"55,883","112,084","59008543",,,MDM_CYBER,
"56,025","112,307","19111299",,,MDM_CYBER,
"56,042","112,307","19036619",,,MDM_CYBER,
"56,043","112,307","19029467",,,MDM_CYBER,
"56,046","106,083","59011125",,,MDM_CYBER,
"56,082","112,307","19076891",,,MDM_CYBER,
"56,122","112,307","19077242",,,MDM_CYBER,
"56,143","97,983","19057892",,,MDM_CYBER,
"56,153","112,604","19077732",,,MDM_CYBER,
"56,240","112,825","59012168",,,MDM_CYBER,
"56,384","113,221","59008341",,,MDM_CYBER,
"56,402","104,761","19096192",,,MDM_CYBER,
"56,456","113,368","19091479",,,MDM_CYBER,
"56,666","113,701","19120653",,,MDM_CYBER,
"56,702","113,761","59013807",,,MDM_CYBER,
"56,747","113,841","59008612",,,MDM_CYBER,
"56,824","113,981","19026288",,,MDM_CYBER,
"57,222","115,020","59011609",,,MDM_CYBER,
"57,223","115,020","59012033",,,MDM_CYBER,
"57,224","115,020","19047650",,,MDM_CYBER,
"57,226","115,020","59012080",,,MDM_CYBER,
"57,228","115,020","59011539",,,MDM_CYBER,
"57,243","95,980","19088234",,,MDM_CYBER,
"57,244","95,980","19095621",,,MDM_CYBER,
"57,245","95,980","19125181",,,MDM_CYBER,
"57,284","115,124","59002212",,,MDM_CYBER,
"57,288","115,124","59011326",,,MDM_CYBER,
"57,289","115,124","19101663",,,MDM_CYBER,
"57,369","115,300","19094094",,,MDM_CYBER,
"57,422","115,411","59011027",,,MDM_CYBER,
"57,424","115,411","59011044",,,MDM_CYBER,
"57,427","115,411","59011041",,,MDM_CYBER,
"57,429","115,411","59004360",,,MDM_CYBER,
"57,431","115,411","59004742",,,MDM_CYBER,
"57,444","115,405","59013719",,,MDM_CYBER,
"57,467","115,481","19077730",,,MDM_CYBER,
"57,644","115,822","19096169",,,MDM_CYBER,
"57,648","115,840","19077103",,,MDM_CYBER,
"57,652","115,846","19110836",,,MDM_CYBER,
"57,742","115,983","19112402",,,MDM_CYBER,
"57,689","115,944","19120623",,,MDM_CYBER,
"57,722","115,983","19117829",,,MDM_CYBER,
"57,824","116,102","19076883",,,MDM_CYBER,
"57,903","116,146","19118424",,,MDM_CYBER,
"57,923","116,204","39002043",,,MDM_CYBER,
"57,925","116,204","19097695",,,MDM_CYBER,
"57,944","116,222","19086645",,,MDM_CYBER,
"57,946","116,222","19047937",,,MDM_CYBER,
"58,003","116,643","19117035",,,MDM_CYBER,
"58,044","116,702","59013780",,,MDM_CYBER,
"58,046","113,981","19111304",,,MDM_CYBER,
"58,048","113,981","59011861",,,MDM_CYBER,
"58,062","116,721","19036625",,,MDM_CYBER,
"58,144","112,307","19121604",,,MDM_CYBER,
"58,245","117,245",,,,PHOTO,"3,325"
"58,305","117,364","19086636",,,MDM_CYBER,
"58,306","117,364","19086639",,,MDM_CYBER,
"58,308","117,364","19109928",,,MDM_CYBER,
"58,326","117,501",,"4,925",,INSPIRATION,
"58,334","106,083","19106911",,,MDM_CYBER,
"58,337","106,083","19101198",,,MDM_CYBER,
"58,339","106,083","19118115",,,MDM_CYBER,
"58,362","117,582","19113821",,,MDM_CYBER,
"58,462","117,701","19046597",,,MDM_CYBER,
"58,464","117,701","19118179",,,MDM_CYBER,
"58,465","117,701","19114675",,,MDM_CYBER,
"58,483","117,821",,"4,901",,INSPIRATION,
"59,805","120,542","19078415",,,MDM_CYBER,
"58,529","45,549","19115586",,,MDM_CYBER,
"58,629","118,042","19115347",,,MDM_CYBER,
"58,630","118,042","19068752",,,MDM_CYBER,
"58,633","118,042","19113106",,,MDM_CYBER,
"58,634","118,042","19121391",,,MDM_CYBER,
"58,636","118,042","19114411",,,MDM_CYBER,
"58,637","118,042","19117296",,,MDM_CYBER,
"58,644","118,063","19077277",,,MDM_CYBER,
"58,703","118,183","19059709",,,MDM_CYBER,
