ORDER_ID,CUSTOMER_ID,BPCODE,CREATE_DATE,UPDATE_DATE,STATUS
86662,63303,1100599312,2017-07-14 17:45:00,2017-07-19 17:22:00,CANCEL
86663,63303,1100599312,2017-07-14 17:45:00,2017-07-19 17:22:00,CANCEL
93801,162348,1100872143,2017-08-30 14:11:00,2017-08-30 15:28:00,CANCEL
94781,164563,1100873357,2017-03-09 19:50:00,2017-03-09 20:14:00,CANCEL
96141,168022,1100874239,2017-09-09 11:51:00,2017-11-11 00:12:00,CANCEL
96142,168022,1100874239,2017-09-09 11:55:00,2017-11-11 00:12:00,CANCEL
96283,94267,1100737077,2017-09-09 18:23:00,2017-09-09 18:26:00,CANCEL
102141,55843,1100872596,2017-09-28 20:49:00,2017-09-28 21:11:00,CANCEL
103883,171002,1100880147,2017-03-10 19:06:00,2017-04-10 09:16:00,CANCEL
129361,192382,1100899848,2017-09-12 16:52:00,2017-09-12 18:56:00,CANCEL
124961,156666,1100894489,2017-11-28 18:43:00,2017-11-28 18:43:00,CANCEL
126523,95543,1100807221,2017-02-12 05:42:00,2017-02-12 06:11:00,CANCEL
126524,95543,1100807221,2017-02-12 05:40:00,2017-02-12 06:11:00,CANCEL
127021,95543,1100807221,2017-02-12 18:00:00,2017-02-12 18:08:00,CANCEL
128801,225023,1100893021,2017-07-12 23:43:00,2017-07-12 23:46:00,CANCEL
129381,192382,1100899848,2017-09-12 18:36:00,2017-09-12 18:55:00,CANCEL
129382,192382,1100899848,2017-09-12 18:36:00,2017-09-12 18:55:00,CANCEL
131883,241302,1100901038,2017-12-12 18:03:00,2017-12-29 10:10:00,CANCEL
134401,49006,1100765066,2017-12-17 17:57:00,2017-12-17 18:01:00,CANCEL
135541,243089,1100901574,2017-12-21 19:34:00,2017-12-25 07:32:00,CANCEL
137841,201262,1100531461,2017-12-27 21:52:00,2017-12-27 22:06:00,CANCEL
127001,95543,1100807221,2017-02-12 17:50:00,2017-02-12 17:52:00,CANCEL
127121,231762,1100896006,2017-02-12 19:07:00,2017-11-12 21:27:00,CANCEL
129463,234982,1100898357,2017-09-12 22:14:00,2017-09-12 23:10:00,CANCEL
129464,234982,1100898357,2017-09-12 22:14:00,2017-09-12 23:10:00,CANCEL
129661,148822,1100899831,2017-10-12 12:14:00,2017-10-12 17:07:00,CANCEL
129662,148822,1100899831,2017-10-12 12:14:00,2017-10-12 17:07:00,CANCEL
131042,233483,1100900877,2017-12-12 11:14:00,2017-12-12 11:18:00,CANCEL
132521,168742,1100877211,2017-12-12 22:52:00,2017-12-12 23:37:00,CANCEL
133482,242622,1100901394,2017-12-14 12:14:00,2017-12-14 14:46:00,CANCEL
135501,246882,1100903450,2017-12-21 17:40:00,2017-12-23 11:56:00,CANCEL
85001,146602,1100858658,2017-04-07 20:08:00,2017-05-07 17:03:00,CANCEL
85703,136663,1100599056,2017-08-07 19:39:00,2017-08-15 13:24:00,CANCEL
101062,179542,1100878362,2017-09-25 21:55:00,2017-09-25 22:03:00,CANCEL
102301,182022,1100872445,2017-09-29 10:11:00,2017-09-29 10:24:00,CANCEL
116861,168022,1100874239,2017-11-11 14:08:00,2017-11-11 18:08:00,CANCEL
117821,212984,1100889439,2017-11-11 20:04:00,2017-12-11 12:00:00,CANCEL
117983,214222,1100535619,2017-11-11 21:05:00,2017-11-11 21:06:00,CANCEL
118881,216682,1100561862,2017-12-11 19:48:00,2017-12-11 20:38:00,CANCEL
124081,27403,1100841213,2017-11-26 11:31:00,2017-11-26 11:43:00,CANCEL
126441,233502,1100897062,2017-01-12 22:37:00,2017-01-12 22:41:00,CANCEL
126801,233502,1100897062,2017-02-12 14:40:00,2017-06-12 08:41:00,CANCEL
127041,95543,1100807221,2017-02-12 18:05:00,2017-02-12 18:10:00,CANCEL
127241,95544,1100813722,2017-02-12 21:37:00,2017-02-12 21:42:00,CANCEL
130501,135479,1100816460,2017-12-12 00:03:00,2017-12-12 00:11:00,CANCEL
131023,218264,1100474548,2017-12-12 11:02:00,2017-12-25 13:34:00,CANCEL
131024,218264,1100474548,2017-12-12 11:02:00,2017-12-25 13:34:00,CANCEL
131321,225062,1100893030,2017-12-12 13:54:00,2017-12-12 13:57:00,CANCEL
127221,95544,1100813722,2017-02-12 21:30:00,2017-02-12 21:33:00,CANCEL
127661,234862,1100897978,2017-03-12 15:50:00,2017-03-12 15:58:00,CANCEL
129502,158925,1100633465,2017-09-12 23:12:00,2017-10-12 00:24:00,CANCEL
129521,234982,1100898357,2017-09-12 23:41:00,2017-09-12 23:43:00,CANCEL
129522,234982,1100898357,2017-09-12 23:41:00,2017-09-12 23:43:00,CANCEL
129602,238822,1100900039,2017-10-12 09:06:00,2017-10-12 09:07:00,CANCEL
129603,238822,1100900039,2017-10-12 09:06:00,2017-10-12 09:07:00,CANCEL
130301,218264,1100474548,2017-11-12 19:11:00,2017-11-12 19:12:00,CANCEL
130801,240442,1100900866,2017-12-12 07:52:00,2017-12-12 07:53:00,CANCEL
131041,240543,1100900879,2017-12-12 11:14:00,2017-12-12 11:57:00,CANCEL
133081,89886,1100807633,2017-12-13 20:34:00,2017-12-13 20:34:00,CANCEL
133483,242622,1100901394,2017-12-14 12:16:00,2017-12-14 14:46:00,CANCEL
97501,25202,1100729611,2017-09-13 23:51:00,2017-09-13 23:52:00,CANCEL
97821,170982,1100875582,2017-09-15 07:55:00,2017-09-15 07:59:00,CANCEL
99562,76424,1100793010,2017-09-21 10:43:00,2017-09-22 09:15:00,CANCEL
105121,15259,1100749106,2017-08-10 22:55:00,2017-10-13 12:33:00,CANCEL
105681,40069,1100517036,2017-10-10 15:25:00,2017-10-10 15:28:00,CANCEL
111061,137303,1100887157,2017-10-30 21:12:00,2017-10-30 21:27:00,CANCEL
113261,207662,1100888054,2017-04-11 21:25:00,2017-05-11 11:16:00,CANCEL
114001,209362,1100888715,2017-06-11 22:07:00,2017-06-11 22:08:00,CANCEL
114061,209663,1100888734,2017-06-11 22:27:00,2017-06-11 22:31:00,CANCEL
114081,209663,1100888734,2017-06-11 22:31:00,2017-11-11 15:04:00,CANCEL
127942,234982,1100898357,2017-03-12 22:21:00,2017-03-12 22:35:00,CANCEL
131601,89886,1100807633,2017-12-12 16:09:00,2017-12-12 16:12:00,CANCEL
132461,82232,1100799494,2017-12-12 22:36:00,2018-12-01 22:13:00,CANCEL
106021,190202,1100882269,2017-10-10 22:30:00,2017-10-10 22:31:00,CANCEL
114981,211142,1100889043,2017-08-11 19:20:00,2017-08-11 19:24:00,CANCEL
125861,93165,1100809562,2017-11-30 21:02:00,2017-12-12 08:08:00,CANCEL
126961,95543,1100807221,2017-02-12 17:43:00,2017-02-12 17:51:00,CANCEL
131421,125005,1100840745,2017-12-12 14:47:00,2017-12-12 14:52:00,CANCEL
131441,125005,1100840745,2017-12-12 14:56:00,2017-12-12 14:59:00,CANCEL
133782,243062,1100901561,2017-12-14 19:45:00,2017-12-14 19:48:00,CANCEL
135001,245743,1100903101,2017-12-19 22:01:00,2018-08-01 16:38:00,CANCEL
135181,246202,1100903257,2017-12-20 18:29:00,2017-12-20 18:35:00,CANCEL
135262,246322,1100736299,2017-12-20 23:27:00,2017-12-20 23:36:00,CANCEL
135641,54945,1100903533,2017-12-21 23:23:00,2017-12-21 23:25:00,CANCEL
136801,248323,1100904591,2017-12-25 23:39:00,2017-12-26 00:20:00,CANCEL
137501,249844,1100905105,2017-12-27 10:39:00,2017-12-27 10:43:00,CANCEL
87862,2723,1100566885,2017-07-24 11:55:00,2017-07-24 11:57:00,CANCEL
100861,179182,1100878244,2017-09-25 14:14:00,2017-09-25 14:21:00,CANCEL
103141,136631,1100850235,2017-02-10 08:45:00,2017-12-12 19:26:00,CANCEL
108501,188682,1100884223,2017-10-19 13:09:00,2017-10-19 13:31:00,CANCEL
115941,63042,1100779786,2017-11-11 01:48:00,2017-11-11 01:50:00,CANCEL
117422,168022,1100874239,2017-11-11 17:26:00,2017-11-11 18:09:00,CANCEL
128401,233762,1100897070,2017-05-12 18:25:00,2017-06-12 13:36:00,CANCEL
129221,216322,1100899782,2017-09-12 14:31:00,2017-09-12 14:40:00,CANCEL
130441,240182,1100900617,2017-11-12 22:46:00,2017-11-12 22:47:00,CANCEL
133382,242642,1100628531,2017-12-14 09:48:00,2017-12-14 09:51:00,CANCEL
138181,250463,1100905380,2017-12-28 13:21:00,2017-12-28 13:35:00,CANCEL
84283,140382,1100853390,2017-06-30 14:50:00,2017-11-13 17:53:00,CANCEL
92204,76424,1100793010,2017-08-24 15:27:00,2017-08-24 15:31:00,CANCEL
96781,169042,1100850440,2017-11-09 14:39:00,2017-11-09 14:54:00,CANCEL
104541,187342,1100880880,2017-07-10 11:33:00,2017-07-10 11:38:00,CANCEL
107181,193323,1100883254,2017-10-15 10:03:00,2017-10-15 10:03:00,CANCEL
111461,204962,1100583415,2017-10-31 14:59:00,2017-10-31 15:00:00,CANCEL
118163,161882,1100889938,2017-11-11 21:45:00,2017-11-11 21:48:00,CANCEL
123802,223122,1100892139,2017-11-25 10:58:00,2017-11-25 11:08:00,CANCEL
126701,95543,1100807221,2017-02-12 11:42:00,2017-02-12 11:47:00,CANCEL
136541,218264,1100474548,2017-12-25 13:34:00,2017-12-25 13:36:00,CANCEL
138721,97822,1100815868,2017-12-29 12:39:00,2017-12-29 23:02:00,CANCEL
84981,146602,1100858658,2017-04-07 18:16:00,2017-04-07 19:35:00,CANCEL
90521,152430,1100864247,2017-12-08 15:07:00,2017-12-08 15:07:00,CANCEL
103481,184542,1100880010,2017-02-10 18:18:00,2017-02-10 23:58:00,CANCEL
113021,204482,1100887162,2017-03-11 22:01:00,2017-03-11 22:04:00,CANCEL
113501,208082,1100888175,2017-05-11 18:08:00,2017-05-11 18:37:00,CANCEL
115942,63042,1100779786,2017-11-11 01:51:00,2017-11-11 01:51:00,CANCEL
116182,212922,1100714989,2017-11-11 08:02:00,2017-11-11 08:03:00,CANCEL
116301,212984,1100889439,2017-11-11 09:32:00,2017-11-11 19:58:00,CANCEL
117242,214722,1100804833,2017-11-11 16:23:00,2017-11-11 16:40:00,CANCEL
126981,95543,1100807221,2017-02-12 17:45:00,2017-02-12 17:51:00,CANCEL
127802,234982,1100898357,2017-03-12 20:32:00,2017-03-12 21:16:00,CANCEL
129201,216322,1100899782,2017-09-12 14:03:00,2017-09-12 14:26:00,CANCEL
130981,240544,1100746701,2017-12-12 10:14:00,2017-12-12 16:55:00,CANCEL
133462,242722,1100901391,2017-12-14 11:51:00,2017-12-14 12:02:00,CANCEL
85281,27304,1100858785,2017-06-07 11:07:00,2017-11-30 18:59:00,CANCEL
97401,171003,1100875360,2017-09-13 16:23:00,2017-09-13 16:25:00,CANCEL
100161,177343,1100877414,2017-09-23 11:56:00,2017-09-23 11:57:00,CANCEL
106961,179382,1100878274,2017-10-14 07:46:00,2017-10-14 08:02:00,CANCEL
117945,215064,1100461016,2017-11-11 20:49:00,2017-11-11 20:58:00,CANCEL
121301,95543,1100807221,2017-11-18 19:26:00,2017-11-18 20:05:00,CANCEL
121302,95543,1100807221,2017-11-18 19:26:00,2017-11-18 20:05:00,CANCEL
121941,140382,1100853390,2017-11-20 10:32:00,2017-11-20 10:44:00,CANCEL
122662,225062,1100893030,2017-11-21 05:00:00,2017-11-21 05:02:00,CANCEL
129721,148822,1100899831,2017-10-12 17:06:00,2017-10-12 17:07:00,CANCEL
142823,258483,1100910679,2018-01-17 11:34:00,2018-01-17 11:35:00,CANCEL
111482,204962,1100583415,2017-10-31 15:07:00,2017-10-31 22:31:00,CANCEL
96102,168022,1100874239,2017-09-09 11:37:00,2017-11-11 00:14:00,CANCEL
109301,196722,1100519462,2017-10-22 22:15:00,2017-10-22 22:31:00,CANCEL
120002,217262,1100890961,2017-11-14 18:59:00,2017-11-21 10:56:00,CANCEL
122141,222422,1100496090,2017-11-20 14:01:00,2017-11-20 14:06:00,CANCEL
122142,222422,1100496090,2017-11-20 14:01:00,2017-11-20 14:06:00,CANCEL
125281,231763,1100875483,2017-11-29 12:53:00,2017-12-30 06:46:00,CANCEL
130721,138122,1100851524,2017-12-12 06:02:00,2017-12-12 06:03:00,CANCEL
132101,241502,1100901116,2017-12-12 20:14:00,2017-12-12 20:30:00,CANCEL
132562,168742,1100877211,2017-12-12 23:06:00,2017-12-12 23:56:00,CANCEL
138142,241302,1100901038,2017-12-28 12:58:00,2017-12-29 10:07:00,CANCEL
89201,42787,1100551873,2017-03-08 21:03:00,2017-03-08 21:04:00,CANCEL
89661,4044,1100518545,2017-07-08 16:23:00,2017-07-08 16:30:00,CANCEL
110321,202142,1100623427,2017-10-27 15:37:00,2017-10-27 15:49:00,CANCEL
130921,138122,1100851524,2017-12-12 09:30:00,2017-12-12 09:33:00,CANCEL
133082,89886,1100807633,2017-12-13 20:33:00,2017-12-13 20:37:00,CANCEL
86401,149102,1100860589,2017-07-13 13:15:00,2017-07-13 16:33:00,CANCEL
88781,93165,1100809562,2017-07-31 23:08:00,2017-11-30 20:32:00,CANCEL
99961,176782,1100877238,2017-09-22 15:57:00,2017-09-22 16:19:00,CANCEL
104761,184782,1100881270,2017-07-10 21:27:00,2017-10-10 19:50:00,CANCEL
114161,149302,1100472325,2017-06-11 22:53:00,2017-06-11 22:54:00,CANCEL
114162,149302,1100472325,2017-06-11 22:53:00,2017-06-11 22:54:00,CANCEL
