IDEABOOK_ID,MATNR
101081,59004748
101081,19071517
101081,19071518
101081,19090826
78322,19100902
101520,59010266
101521,19085570
101522,39001049
101721,19088986
24026,59012251
102143,19086639
102322,59008716
102382,59008669
102382,59013278
102382,59011510
102382,59012130
103141,59013348
103200,19055701
103200,19044486
103220,19110855
103242,59006698
103242,59006551
106481,19060035
103262,19105351
103544,19117912
97766,59011471
103906,59013337
103988,59011474
97242,19096176
104322,59011676
98028,19096330
98028,19095867
108687,19112398
108662,19045725
108687,19110884
108982,59013803
78322,19109654
104882,59007841
106505,19114351
105163,59013336
105423,59010997
105781,19116083
105423,19110748
106083,19114603
106083,19123099
55027,59004140
106481,19051738
85321,19042777
85321,19113819
85321,19042768
85321,19043195
106734,25023307
103921,59010260
106988,19041970
106992,19035149
107773,19121603
107026,19117036
107241,19025609
107244,19120622
107243,59013345
102502,59006483
28864,19037251
107621,19117897
107621,19041218
107701,59008771
107621,19090052
107773,19115374
107773,19112365
107773,19042702
107773,19118175
107773,19114603
107773,59011684
107773,59012668
107773,19076884
107773,19118067
107773,59013613
107773,19089164
107800,59000383
108292,59013204
108292,59012668
108292,59012669
108325,19093324
108343,19106518
108448,19120623
108450,19060126
109024,19101648
109025,59011081
109025,59006946
109063,19090823
109063,19112395
109063,19062253
109066,19067390
109066,19112405
92841,19116513
92841,19111455
92841,19116588
89903,59012006
89903,19110834
91341,19096187
89903,19115490
89903,19115460
89903,19077691
93342,19114354
93404,19060370
93600,59011467
94340,19086650
94380,59004720
94360,19086640
94340,59008760
94380,19086665
94400,59013036
94500,19050187
94500,19077860
94660,19047189
95042,59008362
95104,19116093
95144,19106679
95042,19087087
95321,59010044
93007,19059103
95462,59011471
95941,19115390
96321,19047189
96403,59008210
96404,19121069
96403,19077419
96403,59013303
96562,19009245
92491,19116974
96602,19057911
96403,19101785
96404,19116885
97121,25025928
97141,19111264
97141,19112932
97182,19096167
97304,19077248
97304,19083244
97766,59013336
84385,59004456
97840,19096160
97883,59008728
97884,19111533
97883,59006658
97883,59006659
97883,59004379
97883,19121104
97883,59002026
97883,59011026
97882,59011283
92438,59013240
97883,19116896
97882,59013585
98003,19026309
98027,19041970
98028,19095865
98030,39001787
92488,59013606
96404,19089069
98700,59011465
103988,59013342
97766,19112365
103904,19047932
98742,59008269
97603,19041353
99020,19119104
99080,19106697
99080,19077271
99080,19096169
99080,19044424
99281,59008064
99621,59004140
99621,59008398
99660,59008483
99660,19086636
99921,19090747
99921,19124184
78322,19090655
97941,59011408
100983,59008172
101141,19050581
101841,19118772
65682,59013209
101841,19109431
102083,19111293
102523,59011472
101841,19094379
97766,59011472
103544,19109689
103990,59013340
104324,19116888
103988,59006858
103988,19091956
98028,19101767
98028,19095622
98028,19120880
98028,19109929
104761,19096168
104761,19092204
102763,19086671
104882,59011020
105381,59011471
105423,39001049
105701,59013333
106733,19109635
106460,59007711
106733,19108480
106734,25014348
106743,19124463
86564,19106697
18444,19111533
106921,59011409
106925,19042786
106925,19026574
107023,19096167
107023,19106518
107023,19097836
107023,19049723
107105,59004724
107105,19086655
107105,19122693
107105,19122747
107321,59007733
107421,19115402
106083,19116201
107421,59013524
107621,19122747
107705,19009247
107705,19051732
107773,19120630
107773,19120407
107773,19115959
107773,19088116
107705,19036613
107773,19115296
107773,19118064
107773,59007663
107773,19112183
107773,19078546
107907,19097686
107911,19086650
108282,19076895
108282,19077269
108292,59013613
108323,59011861
108323,59004535
108325,19042633
108343,19077083
108325,19078509
108325,19113852
108450,19042777
107705,19026284
104761,19109096
108662,59012383
108662,19036592
108687,19100902
108687,19096187
108687,19108849
105280,59013324
108687,59012012
108687,19045751
92841,19110326
93007,19117409
89903,19113184
89903,19109279
89903,19109095
89903,19062733
89903,19112236
93201,19106904
93201,19120721
89903,19087809
93340,19114354
93840,19090829
93941,59001762
94001,19086638
94001,19050260
94001,19047928
94340,19047937
94360,19047935
94500,19115302
56562,19042777
94660,19068728
94660,19101638
95103,19111085
95144,19111276
89903,19026757
95042,19110763
95042,19005144
95042,19117405
95042,19041156
96123,59010885
96123,19096159
96141,59011970
96404,19110591
97303,19014291
78322,19044450
97242,19062913
97482,19120276
97483,19113821
97484,19113820
97641,19124611
97381,59008398
97840,19096169
97840,19096163
97882,59011016
97883,19037267
97883,59011037
97883,59011036
56562,19043177
98660,19063797
98660,19115410
98680,39001287
98683,19116081
97603,19068822
98882,59011861
99020,25024965
99080,19036598
99222,59010215
99223,59003597
99621,59006548
99621,59010260
99621,59007711
99621,59008612
99621,59011473
99688,19059667
99688,19093163
99921,19055598
99921,19055592
99921,19112871
78322,19071517
100022,19109896
100380,59008281
100740,19096154
100740,19111253
100740,19101638
107773,19120623
107773,19120622
101421,19117424
101421,19109650
101521,19077247
101640,59008612
101641,59000383
101721,19077247
101721,19114351
101721,19115390
102322,59004927
102382,59011376
102623,59002866
102623,59002870
102682,19109277
102702,19036589
85321,19124447
103544,19117896
103703,19112397
104064,59010260
107621,19094079
107773,19125294
98028,19114561
107705,19059639
108687,25025861
108687,19047680
102763,19111285
96404,19089734
96404,19077248
96404,19120289
105163,59011410
106083,19115278
105423,19101637
106027,59007494
106027,59007967
106083,19059709
106160,19119936
107023,19077083
106481,19060298
106481,19051728
106503,19090831
104941,19114353
85321,19068800
85321,19068776
107023,19097672
107023,19026574
107023,19110745
107023,19108844
107023,19110748
107026,19046700
107026,19108851
107085,59004140
107026,19051003
107087,19120064
107161,19087811
106743,19106688
107705,19042437
107773,19042659
107773,59008017
107773,19090401
108325,19109097
108325,19086657
108325,59012643
108687,19077256
107705,19090910
96821,59011625
96821,59011651
96821,19090655
108520,19101786
108520,19068822
109024,19117441
109024,59011616
109024,19117442
108982,59011465
109024,19000158
109041,59013803
109064,19014291
109066,19036625
109067,19080285
109067,19035149
109024,59012257
109066,19029452
109069,19111286
109069,19111289
109068,19060219
109069,19086648
109069,19086643
109069,19086675
109069,19086644
109071,19112181
109071,19108363
109071,19062238
109071,19091485
109071,19077190
109071,19087674
109071,19093391
109079,59007531
109083,19112237
92845,19100904
92925,19042700
96123,19112396
93011,19109687
89903,59006451
89903,19030454
93201,19115386
93680,19122215
93840,19067350
93941,59004863
94001,19085624
94001,19091485
94001,19042790
94360,19077423
94381,19110326
94441,19097923
94660,19042793
94660,19043179
89903,19088645
89903,19121091
95941,19120720
95760,19086642
94380,19047588
94380,19110591
94380,19086679
94381,19086679
94380,19090655
94380,19035150
96403,59010024
95762,19086665
95760,19086650
96403,59008716
96403,59008449
98800,19111302
96562,19120714
97141,19112920
97141,19113819
97141,19077246
97303,19111256
97603,19110763
97381,59007248
97883,59011022
97883,19035030
97882,59011044
97883,19115459
97883,59011029
97883,19044465
97883,59004336
97883,59004742
97883,59011296
97883,59010230
98020,19111306
98683,19042777
98683,19042767
99083,59000141
99621,59012156
99687,19085510
99687,19116630
99687,19116884
99921,19125295
78322,19084943
78322,19044850
97766,59008735
97766,19091930
101041,59001898
101421,59010308
101421,19120622
101520,59007711
101522,39001982
24026,59004330
101721,19120652
102201,19091924
102322,59012251
102322,59003884
93840,19106696
102763,59004540
103200,19112226
103200,59002870
105163,59003087
97941,19114560
103320,59008920
103703,19070069
103544,19117894
103703,19027090
103703,19027078
103703,19097695
97766,19045726
103721,59012567
103880,19026309
103880,19109647
104023,19095864
104064,59013336
104064,59000383
97242,19077084
104327,19077276
103988,19090826
103988,59000383
103988,59013336
104882,19042780
96404,19088806
105163,59007968
105163,59011691
105163,19101621
105163,19088647
105163,19121828
105163,19119957
105280,19109276
105280,59013613
105423,59011409
105781,19071497
106733,19042659
106027,59006483
106083,19088116
106083,19090053
106161,19114565
106161,19116587
106161,19120652
106381,19083160
106481,19045726
106481,19076884
106501,59004746
106502,59003960
85321,19077731
106027,59011410
106733,19120623
106743,19122214
106921,59011540
106925,19096169
106925,19097824
106922,19114674
106922,19046699
106922,19077270
106922,19044466
106922,19117041
106922,19090819
106986,59011471
107023,19097440
107023,19042767
107241,19025621
107244,19121603
107243,59011469
28864,19113828
28864,19123092
107421,19077277
107621,19121730
108282,19112865
108282,19077733
108282,19101790
108282,19096191
108282,19090398
108282,19114674
108282,19096182
108325,19015812
108343,19112398
108448,59013338
108450,19093324
108346,19100903
108520,19029464
107705,19117040
104761,19077859
104761,19121447
108662,19031450
108684,59010260
108687,19077470
108687,19108848
105280,59012006
108687,19071053
108687,19008833
108687,19110834
108343,19101645
109087,19041859
109087,19041970
109087,19067399
109087,19111282
109087,19076883
109089,19096185
109089,19111271
108325,19086654
109260,19029446
102502,59013343
109301,59010193
109521,59006946
109861,19120278
109861,19106687
109861,19120274
110046,59011679
109079,19123187
109079,19111554
109079,19121604
110242,59007711
110265,19078056
110265,25026284
110267,59004508
110365,19068786
110483,19096157
110483,19068801
109079,59001261
109079,59013119
110584,19110832
109079,59013711
110663,59007663
110663,59011552
110671,19116524
110663,19068875
110668,19077090
111625,19113978
109260,19119115
109260,19125389
111241,19109694
111241,19081404
111062,19118177
111062,19042637
111062,19081434
111342,19111302
111442,19063493
111442,19043163
111625,19072410
109260,19041866
103921,59001295
106083,19041864
106083,19083160
106083,59011720
112084,59007711
112084,59008750
112084,59003889
112084,59008546
112111,59012032
112112,59000750
112307,19076890
112307,19029464
106083,59011974
112307,19101649
112601,19114085
112601,19114562
112601,19042666
112601,19042662
112601,19120416
112605,19109694
115822,19043177
113023,19117440
113221,59006531
113221,59006698
108343,19109280
113541,19068873
115280,19120630
113701,19120791
113701,59009438
113701,59003218
113841,59007253
113841,59007248
113841,59011952
113841,59008251
113841,59006738
113841,59010024
113847,19114085
113847,19125396
113849,19062260
113981,59011862
114463,19117423
114463,19047933
114641,19068731
114660,19108468
77023,19121603
114643,59003885
115129,19111276
115280,59007530
115280,19125295
115405,59011682
115411,59011220
115411,19116977
115481,19097865
115660,59013825
115481,19081270
115481,19072327
114403,19115987
115822,19096157
115822,19043195
115848,19115824
115943,19116889
115983,19085623
116122,19077077
116300,19112865
70787,19117423
116661,19119935
116702,59006659
116883,19051629
113063,19117441
111103,19071100
111103,19121814
117364,19078315
114403,19125827
117607,19077273
117640,19121812
75182,19041149
115481,19111070
117941,19068656
118042,19125079
118042,19093399
118042,59000750
118183,19060071
118647,19125930
106083,19100702
108450,59012237
119683,19116890
119683,19031477
119683,19031481
113841,59008404
119668,59007843
119965,59012742
119965,59011923
120061,59007660
120161,19045731
120074,59006656
120361,19124225
120361,19090924
120361,19105348
121252,19114671
121641,19094091
121003,19125162
121252,19106682
121252,19113826
121253,19029464
121253,19027078
121252,19067481
121261,19096159
121387,59013582
121383,19098018
121506,59007252
120381,59010024
121641,19108370
121641,19108371
121641,19122737
120381,59012168
121641,19095866
121641,59011521
121641,59011520
111762,59011667
120381,59010076
120381,59008716
120381,59008450
111762,59010885
121773,19111265
121773,19096170
121821,19086636
121861,19096175
109260,19023021
11141,19117830
111786,59012033
109260,19023018
109260,19009152
109301,59004863
108982,19112395
70862,19052001
70862,19109283
70862,19089766
109024,59011325
109742,59011861
109742,59008398
109744,59001295
109742,59013669
109861,19106691
109861,19076884
109882,59011465
109079,59006858
110242,59011469
110265,19109847
110267,59004534
110267,59004541
110267,59013347
110242,59010260
110242,59013336
110527,59004456
110525,59007257
110525,59008251
110525,59012162
110525,59001261
110526,19117427
110581,59011081
110584,19041866
110584,19109912
109079,59013524
109079,59007257
109260,19121604
109260,19125383
111442,19090826
111062,19044849
111661,19096195
111065,19077156
77023,19060219
77023,19055599
111787,59011609
109260,19120724
109260,19044846
111442,19113205
111103,19121816
111561,59012012
103921,19120416
111984,19096179
106083,19111304
112111,59013581
112111,59007554
112114,19042776
110000,19015844
112307,19111278
112307,19106685
112307,19101664
112307,19106694
109260,19026637
112400,59012250
112601,19122692
112603,19090829
112605,19111304
112605,19109693
113081,39000421
112825,59008398
111561,19093916
111561,19068746
113023,59013805
113023,59013806
113023,59012136
113023,19081951
113023,19115972
113023,59011047
113063,59007253
113063,59012820
113081,39002042
113081,39001048
108343,19043207
108343,19096187
108343,19077109
113364,19093165
113364,19106771
113365,59007922
113365,19050317
113362,19109836
113362,19055520
113370,19111052
113368,19115117
113368,19101769
113362,19115975
113371,19101652
113376,19057929
113376,19057985
113370,19100631
113368,19119956
113368,19119954
110242,19114085
109260,25015567
113641,59012437
113641,59010260
113641,59007494
113641,59004534
113641,59007903
113641,59003872
113641,59011510
113641,19121812
113641,19116055
113641,19043177
113701,19116592
113841,59004140
113841,59004172
113846,19120277
113846,19047475
113846,19116891
113847,19042659
113847,19042250
113849,19086319
113849,19062258
113849,19071417
113849,19116890
113850,19112396
113981,19026283
75182,19105342
114403,19121830
106986,59014009
114641,19112123
114742,19077101
115005,59001236
114403,19114504
115405,59012672
115481,59011012
115481,19101311
115481,19059615
115481,19124189
115481,19115421
115481,19090849
115481,19011578
115840,19060370
115846,19008833
115920,19045724
115920,19045731
116023,19049724
115921,19109096
115921,19109095
115945,19096338
116023,19109911
116023,19047588
45549,19125598
45549,39001684
116101,25015789
116102,19110836
116146,19118708
113981,19101641
112307,19121603
45549,59013787
117230,19118035
117239,59013615
117284,19101668
117284,19044829
117364,19093325
45549,19110884
117681,19120625
117681,19108355
111103,19067423
117701,19115961
117703,19113824
118042,19092054
118042,19050473
118042,19060314
118042,19110819
118042,59011217
118183,19123090
106083,19117606
113364,19106772
109087,25026284
109263,19091956
109260,59011297
109260,19045728
109260,59012012
109260,19097922
111625,19044828
109271,59012168
109403,59013296
109403,59004534
109742,59012251
109861,19041970
109882,59013337
110000,19063491
110046,59011682
110242,59007371
110244,59013527
110265,25026289
110242,59000383
110483,19096193
104322,59013725
104322,19124229
104320,19087102
110526,19112773
110525,59008617
110525,59008716
110526,19077099
110526,19101644
110584,25026291
110584,19088112
110663,59007261
110963,19121828
110671,19086678
109079,59004748
111023,19117442
111342,39001982
111062,19080287
111065,19090408
111065,19077155
77023,19112773
77023,19120582
77023,19090716
109260,19120582
111561,59011542
109260,19120790
111241,19096194
111361,59008735
111442,59013277
111442,59001715
111442,19116571
111625,19117467
111762,59001664
106083,19101642
106083,59011034
106083,59013580
112307,19111275
112307,19111296
112307,19076887
112307,19076889
112601,19076072
112605,19101790
112983,19077275
113023,19058104
108343,19108850
113364,19095867
113367,19108378
113372,19119953
115241,19116972
109260,25015313
113641,59013770
113641,59011862
113641,59008399
113786,59014005
113846,19096187
113849,19031481
114401,19121830
114642,59013012
114660,19050317
114643,59007531
114643,59004007
114824,59011598
115005,59010974
115005,59006480
115124,59000402
115124,59003298
114403,19086668
115481,59008731
115481,59011542
115481,59000114
115481,19098047
115481,19098019
115481,19093165
115481,19095865
115481,19059682
114403,19111538
115781,19100902
115920,19045729
116023,19086651
115943,19047475
115943,19116888
45549,19111932
45549,19111578
116122,19085751
116204,19015491
116204,19085570
45549,19111879
45549,19076085
117364,19091500
106083,19118148
106083,19105578
106083,19119100
117681,19116523
117701,19076887
117863,19044828
117926,19086674
117926,19086638
117926,19116972
45549,19122721
115481,19100631
117940,59013806
117941,59007665
117941,19068106
118042,19116092
118042,19088233
118042,19049635
118042,19052210
118042,19097949
118042,19036604
118042,19121816
118183,19105352
118183,19105346
118403,19112402
118403,19110744
117941,59011296
106083,59011033
118743,19087106
118944,19090400
118944,19100903
117861,39001262
118906,19096170
118906,19077083
118906,19077084
118906,59001933
118906,19044407
118906,19111456
118906,19045574
106083,19084466
118906,19110833
119440,19117687
119440,19109895
108450,59012645
108450,59013139
119545,59008567
115943,19093916
115943,19060035
119662,19089128
119662,19096196
119926,59011003
70787,19044846
119683,19062260
119685,19109280
119685,19044829
119685,19110832
113841,59013774
113846,19047476
119965,59012237
119965,59007903
119965,59007621
119980,59009860
120082,19108480
120088,59008398
120161,19111578
120161,19042779
120161,19112404
120165,19120622
109087,19037392
109089,19112395
75182,19115987
109260,59011684
111062,19100692
109260,19045730
109260,19051730
109260,19062413
109260,19051731
109260,19051732
109271,59007966
109271,59008455
109024,19101649
109884,59013529
109885,59011081
109079,59006531
104322,19116388
109079,19097923
109079,59009435
110365,19076044
110365,19091920
110365,19043180
104322,19111282
110526,19080287
110525,59007622
110525,59006482
110526,19077109
111062,19100708
111062,19112236
110668,19080287
111625,19044829
111442,59002870
111625,19077077
111625,19117831
111860,19036595
111860,19041343
106083,19115411
106083,59011408
112084,59006548
106083,59008269
24026,39001742
112307,19114658
112307,19111281
97983,19057912
112601,19114086
112603,19090823
111561,59011012
112986,19041344
113023,19091485
113023,19078048
113023,19121816
113023,19108479
113023,19076072
113364,19100636
113362,19095622
113364,19106774
113371,19076891
113365,19090971
113541,19120409
113541,19039859
109260,19077256
109260,25026287
109260,25026281
109260,25026280
113641,59008209
113641,59008397
113641,59012135
113641,59011557
113641,59008281
113641,59009438
113641,19119936
113641,19096170
113641,19096159
113641,19116972
113641,19086638
113701,19042786
113841,59001236
113847,19112773
113850,19036601
114184,19077466
114463,19110600
114502,19117294
114642,19109901
114660,19095632
114641,59014009
114643,59003884
114824,59011609
114641,19042790
115124,59011325
115241,19078314
115405,59011930
115411,59000140
115411,59008271
115481,19081324
115481,19093163
115481,19095866
114403,19121829
115781,19035028
115781,19077246
115781,19016097
115822,19014291
115843,19010026
115845,19043179
116122,19105345
115921,19121100
115921,19090048
116146,19042666
116204,19086646
116204,19070034
116204,19067797
116204,19044825
116204,19097934
116222,19086638
116222,19047941
116222,19047932
116300,19112395
116300,39002041
116643,19106769
116661,19116081
45549,19125604
45549,19125595
116885,19097826
116885,59006658
45549,19076086
111103,19047589
117239,19119105
45549,19062413
114403,19088646
106083,19123071
106083,19088115
106083,19089770
106083,19114596
106083,19105342
116122,59013682
116122,59007938
111103,59003460
117821,19114407
117860,19123187
117927,59008269
117926,19116513
117861,19115492
117941,59008725
118042,19116069
118042,19125171
118042,19058045
118042,19100632
118403,19090912
118403,19060219
117681,19109282
118906,19111578
29924,19112182
118944,59011411
119003,59011861
108450,59012489
119683,19037268
119683,19071417
113846,19091927
113846,19071053
113846,19091928
119709,59013829
119965,59012255
119980,19125177
120088,59007256
120182,59003391
120074,19120271
109263,19096167
109263,39002042
109260,59011037
109271,59013529
109403,59004307
24680,19096187
109742,59008404
109742,19026283
109079,19118708
109079,19126023
109079,59013279
110244,19096149
110244,19096152
110242,59007733
110265,19077189
110267,59011410
110267,59003087
110267,59007966
110242,59011470
110280,39001742
110182,59009981
110365,19115086
104320,19087114
110525,59011252
109079,59013336
111065,19114504
110668,59012130
77023,19121730
77023,19055598
111062,19121593
111062,19122723
111062,19060130
111062,19000346
87767,19111296
111762,59011081
109260,19037401
106083,19015812
106083,19091925
106083,59011000
106083,59013966
112114,19098018
112114,19025609
112114,19097865
109025,59010953
24026,39001982
112307,19111287
112307,19111293
112307,19106688
112307,19076884
112307,19045731
112307,19076892
112307,19045729
106083,59011088
106083,19117296
112605,19096179
112605,19086646
112601,19111578
112825,59008452
112825,59010024
112825,59007660
112825,59007890
112825,59007967
112983,19096154
112983,19111304
112986,19077087
113020,59006658
113023,59013304
113023,59014007
113023,19124222
113023,19111578
113023,19114562
113023,19120624
113023,19072320
113023,19116593
113023,19125926
112802,59004307
113362,19110913
108343,19068745
113362,19109929
113362,19050269
113367,19121247
113367,19120407
113365,19100637
113368,19101768
113368,19091478
113372,19121196
113373,19056071
113374,59011641
113365,19090972
113368,19067379
113376,19125933
110242,19112773
113641,19116092
113741,19093398
113981,19026285
114643,59004042
115004,59004508
115005,59004534
115005,59011861
115005,59011270
115005,59004535
115005,59006483
115124,59003317
115129,19111279
115241,19119936
117284,19101644
111103,59013969
115411,59011676
115411,59004256
115481,59008939
115481,19055846
115481,19095864
115481,19093164
115481,19095867
115481,19072328
115481,19115422
115781,19089735
115983,19077276
116023,19027636
116023,19090823
116146,19080298
116661,19025609
116661,19071497
116661,19050473
116885,19014291
117284,19101639
117284,19101666
117284,19041480
106083,19123089
117860,19124463
118743,19087114
117239,59006655
118647,19121603
118906,19108480
118906,19096194
118906,59013135
119358,19117467
113841,19041446
119683,19041344
119685,19109281
120061,59003884
120088,59008452
120092,19096187
120096,19081488
120182,59000412
120361,19047939
120361,19086651
120361,19086662
120361,19086680
120367,19090401
120367,19043207
120367,19077109
120381,59013120
120367,19112396
120421,59013582
120421,59011862
45549,19042697
45549,19026755
45549,19025941
120096,19115374
120096,19090052
120680,19086260
45549,19125601
45549,19110885
45549,19110883
120821,19111301
121001,19110087
121003,19105348
121003,19120724
109263,39001788
109403,59013708
108982,19112399
70862,19050580
109742,59007248
109079,59007303
109079,19090716
109079,19077246
110483,59007252
110483,19096178
104322,59011651
104322,59013305
104320,19087112
104320,19124225
109079,59012138
110526,19070065
110526,19045726
110584,19089120
109079,19090840
109079,59008104
110941,19124225
111461,19086676
111442,19115491
111442,19085570
111103,19121812
106083,19096179
106083,19124977
112307,19077109
106083,59011228
112802,59007903
113023,19029464
112825,59007711
111561,19062412
113023,59014006
108343,19067348
113641,59004172
113641,19116977
113641,59012556
113841,59011270
113841,59007302
113846,19043207
113847,19060219
113849,19041347
113849,19062259
113850,19101667
114463,19045734
113850,19062731
113850,19111295
77023,19055592
92491,19056071
114824,19124611
115020,19000900
115280,59013228
115280,19109901
115280,59006871
115405,59011684
115411,59000144
115411,59004258
115781,19035027
115781,19097923
115822,19025608
115943,19071053
115943,19101649
115944,19120582
45549,19114554
116101,25017251
116122,19110763
116146,19119116
116204,19084943
113063,19027774
117284,19101638
117284,19067853
117284,19110600
107421,19035150
117364,19071263
115481,59010129
118042,59006514
118042,25026287
118042,19090883
118340,19119965
120542,59013816
119321,19086319
119500,19112395
115944,19058529
120021,19125904
120074,19044424
120084,59013808
115481,19030454
120361,19057911
120367,19096188
120641,19077272
121252,19071898
121252,19110088
121252,19041859
121252,19106679
121252,19041970
121261,59013706
121261,59013707
121261,59007256
121261,19077104
121261,19111306
121261,19027636
120641,19096170
120641,19051572
115481,19050586
115481,19090853
115481,19012777
115481,19110226
115481,19115998
121341,19090716
121341,19083247
121383,19120690
121383,19042776
121385,59010569
121385,59009265
121385,19120291
121385,19051731
121441,59004664
108292,59008642
120381,59012820
120381,59012156
120381,59008398
120096,19090844
121506,59013582
121506,59011861
121506,59011943
120381,59007256
121511,59012003
120381,59012645
121511,59011044
81069,19112735
120381,59012489
120381,59011861
120381,59011862
120381,59011270
120381,59008404
120381,59008455
121567,19125084
121567,19125083
121641,19095864
121641,19121239
121641,19115112
121641,19119953
121641,19049641
121641,19122738
121641,19095865
121641,19095867
120381,59008718
120381,59008454
120381,59008453
121663,19112865
120381,59007257
120381,59007250
120381,59007248
81070,19125925
111762,19041859
111762,19041970
111762,59000412
111762,59012012
111762,59008069
111762,59003391
111762,59003372
111762,59011643
121744,19117037
121773,19076888
121773,19076889
121773,19076887
121773,19114658
121773,19041340
121773,19114657
121773,19109651
121773,19068798
121773,19111267
121773,19111269
121821,19086650
121821,19086639
109089,19109485
109260,19077470
111062,19100702
109260,59000140
109260,19109901
109271,59007890
109271,59003950
109271,59004140
109271,19117037
109024,59011326
109742,59012243
109079,19120631
110267,59013759
110341,19041859
110365,19068796
110365,19043196
110483,19023893
110484,19041970
104320,19115345
110527,59012130
110525,59007891
110525,59011952
110526,19101643
109079,19086319
110581,59001664
110584,25018788
110584,25026288
110668,59013806
110663,59013146
110668,59001664
110668,19109485
110671,19086646
110663,19109280
110671,19086677
77023,19124611
110663,59012412
111625,19109281
111062,19096338
111561,59005288
111442,19044443
111442,19027676
111442,19120064
111442,19109097
111442,19077247
111442,59002866
111625,19089574
111783,59008492
111783,59004748
111783,19117268
111860,19090834
111860,19086312
111860,19090831
112112,59003218
106083,59011220
106083,19117293
109260,19026285
112802,59013805
112825,59007256
113063,19045572
113361,19097663
113362,19089774
113362,19114561
113374,59004260
113361,19100633
113368,19108373
113374,59011294
113641,59012156
113641,59013805
113641,19077271
113641,59008398
113641,59007938
113641,59008268
113641,59008494
113641,59006661
113641,59011306
113641,59011003
113641,19096152
113641,19097665
113641,19044446
113641,19097828
113701,19116593
113701,19115985
113701,19015840
113841,59011861
113841,59008398
113841,59007652
113841,59007968
113920,19097682
114643,59013695
114660,19068244
114660,19108469
114643,59003889
115020,59007667
95980,19095622
115124,59003336
115405,19090401
115405,59011617
115405,19041970
115582,59013770
115582,59012012
115920,19029463
115920,19029467
115944,19120630
115921,19042700
115943,19116891
115843,19045216
45549,19111554
45549,19058529
116102,19000900
115920,19045730
116300,19113978
116300,19112183
29505,19125928
116643,19110660
116885,19025609
114642,59008190
117283,19111085
117284,19112183
117284,19076097
117283,19124223
117284,19101640
117284,19023021
117284,19117294
117284,19115824
117284,19041156
107421,19015920
114403,19110055
111103,59007523
111103,59008393
115481,19111067
115481,19100632
117941,19068655
117941,19070447
118042,19096196
118042,19117036
118042,19119936
118042,19100902
118042,19077690
118042,59012003
118042,25025773
118042,19113107
118647,19121604
75182,19126424
118183,19068259
118546,19068746
118647,19125383
118743,19087104
118906,19124611
77023,19123187
119505,19026283
108450,59008404
119683,19031467
119685,19109282
119669,59010123
119685,19110834
113841,19109866
119709,59013828
119761,19106653
119768,59010968
119965,59011922
119965,59007253
119965,59008398
119965,59004330
119965,59008397
119965,59008210
119965,59003254
119965,59007249
119965,59012745
120021,19078048
115405,19117042
115405,19084943
120163,59013582
120074,59011026
120074,59005288
120421,59010076
109087,25017604
109742,59006860
110242,59013343
110245,59013527
110265,19058038
110265,19109928
110267,59013312
110267,59013293
110269,19097831
110242,59001308
110483,19110883
104320,19109911
104320,19076072
110525,59008499
110526,19108850
104320,19110912
110668,19112865
110668,19115413
110671,19086645
110668,19118424
77023,19042869
77023,19115988
109260,19116513
109260,19096338
111241,19096191
111062,19100706
111062,19090653
111062,19084941
111402,59014009
111442,19101668
111442,19117439
111442,59011974
111561,59008642
111103,19121813
111625,19072411
111625,19111534
111625,19116525
111625,19112237
111625,19123077
111625,25026287
111762,59011101
111762,19076883
111783,19112182
75243,19125294
111984,19096180
112031,19116571
106083,19116081
106083,59011521
112084,59008543
112307,19111299
112307,19036619
112307,19029467
106083,59011125
112307,19076891
112307,19077242
97983,19057892
112604,19077732
112825,59012168
113221,59008341
104761,19096192
113368,19091479
113701,19120653
113761,59013807
113841,59008612
113981,19026288
115020,59011609
115020,59012033
115020,19047650
115020,59012080
115020,59011539
95980,19088234
95980,19095621
95980,19125181
115124,59002212
115124,59011326
115124,19101663
115300,19094094
115411,59011027
115411,59011044
115411,59011041
115411,59004360
115411,59004742
115405,59013719
115481,19077730
115822,19096169
115840,19077103
115846,19110836
115983,19112402
115944,19120623
115983,19117829
116102,19076883
116146,19118424
116204,39002043
116204,19097695
116222,19086645
116222,19047937
116643,19117035
116702,59013780
113981,19111304
113981,59011861
116721,19036625
112307,19121604
117364,19086636
117364,19086639
117364,19109928
106083,19106911
106083,19101198
106083,19118115
117582,19113821
117701,19046597
117701,19118179
117701,19114675
120542,19078415
45549,19115586
118042,19115347
118042,19068752
118042,19113106
118042,19121391
118042,19114411
118042,19117296
118063,19077277
118183,19059709
118183,19115477
118405,19077273
118405,19110601
118906,19096176
118906,19047478
118906,19096179
119604,19116593
115405,19117036
115405,19080285
120096,19086604
120367,19108850
120367,59011034
120367,19096189
120367,19120272
120361,19089125
120421,59011861
120421,59012243
120428,19125601
120428,19091928
120541,19112395
120542,19078534
121001,19106691
121101,19101638
121252,19036616
121252,19106694
121252,19106681
121252,19106678
121253,19120270
121253,19076887
121253,19114657
121253,19114659
121254,19042871
121261,19077732
120641,19091636
121282,19042660
121341,19123187
121341,19124463
121342,19044846
121344,19090838
121441,59003879
108292,59003380
120381,59007903
121502,19114086
120381,59013571
121566,59013582
121567,19125082
121641,19098016
121641,19125167
121982,19115083
54093,59013725
54093,19070063
122621,19096340
102763,19101652
122963,19105561
124062,19023175
123382,19121604
123422,19090399
108346,19112685
