CUSTOMER_ID,IS_DESIGNER,BPCODE,ADDRESS_POSTAL_CODE,AGE
8285,N,1900039359,,
8345,N,1100687406,10310,33.512328767123286
8368,N,1900039380,,
8372,N,1900039384,,
8373,N,1900039385,,
8383,N,1900039386,,
8442,N,1900039395,,
8462,N,1900039398,,
8522,N,1900039421,,
8524,N,1900039423,,
8527,N,1100682741,10520,36.54246575342466
8529,N,1100706894,11120,35.945205479452056
8530,N,1900039427,,
8943,N,1100508453,10130,29.183561643835617
8945,N,1900039540,,
9004,N,1100707153,10120,36.92602739726028
9042,N,1100697072,60140,39.57260273972603
9103,N,1100711263,73000,37.49589041095891
9187,N,1900039594,,
9228,N,1900039610,,
9302,N,1900039619,,
9362,N,1100671979,20150,31.78904109589041
9485,Y,1900039647,,
9487,N,1900039649,,
9488,N,1900039650,,
9489,N,1900039651,,
9490,N,1900039653,,
9524,N,1900039656,,
9525,N,1900039657,,
9526,N,1100359603,10150,
9622,N,1900039670,,
9625,N,1900039673,,
9803,N,1900039712,,
9822,N,1900039713,,
9825,N,1100507780,11000,
9830,N,1900039718,,
9843,N,1900039722,,
9943,N,1900039768,,
9944,N,1900039771,,
9945,N,1900031309,,
9946,N,1100707897,10540,40.227397260273975
9949,N,1900039775,,
9024,N,1100707187,10260,33.97534246575343
9163,N,1100707280,71110,38.10958904109589
9186,N,1900039593,,
9188,N,1900039595,,
9189,N,1100707208,40000,45.16164383561644
9190,N,1900039597,,
9204,N,1900039601,,
9226,N,1900039609,,
9227,N,1900034197,,
9422,N,1900039631,,
9442,N,1900039636,,
9462,N,1900039643,,
9564,N,1900039661,,
9642,N,1900039679,,
9643,N,1900039680,,
9802,N,1900039710,,
9829,N,1900039717,,
9865,N,1900039731,,
9870,N,1900039735,,
9902,N,1100707461,83120,65.04109589041096
9922,N,1900039762,,
9942,N,1900039766,,
9952,N,1900039777,,
9953,N,1900039778,,
9954,Y,1900039779,,
9955,N,1100707795,10310,
9962,N,1900039781,,
9963,N,1900039783,,
9964,N,1900039784,,
9965,N,1900039785,,
9005,N,1900039552,,
9006,N,1900039553,,
9023,N,1100706937,10130,33.846575342465755
9025,N,1900039561,,
9162,N,1900039585,,
9223,N,1100706767,10140,28.643835616438356
9225,N,1100621308,20000,34.45753424657534
9303,N,1100677792,52000,
9502,N,1900039654,,
9522,N,1900039655,,
9523,N,1100646457,84000,37.37808219178082
9542,N,1900039658,,
9563,N,1900039660,,
9584,N,1900039664,,
9723,N,1900039699,,
9742,N,1900039703,,
9823,N,1900039714,,
9827,Y,1100707608,10150,30.44931506849315
9864,N,1900039729,,
9885,N,1900039753,,
9947,N,1100707648,10540,
9948,N,1100552493,10310,34.57808219178082
9982,N,1100707868,10160,
10022,N,1100520984,10540,
8942,N,1100606740,10800,42.76986301369863
8962,N,1900039542,,
9003,N,1900039548,,
9082,N,1900039570,,
9102,N,1900039573,,
9143,N,1100488747,10150,40.52328767123288
9203,N,1900039600,,
9222,N,1900039605,,
9224,N,1900039606,,
9262,N,1900039613,,
9282,N,1900039617,,
9382,N,1900039625,,
9483,N,1100561321,10290,32.62739726027397
9484,N,1900039646,,
9582,N,1100476590,10160,28.980821917808218
9645,N,1100707519,11120,36.06849315068493
9662,N,1900039693,,
9702,N,1900039696,,
9745,N,1100707573,11000,3.0547945205479454
9824,N,1100599240,10500,
9862,N,1900039726,,
9863,N,1900039727,,
9875,N,1900039743,,
9876,N,1900039745,,
9950,N,1900039776,,
9002,N,1900039547,,
9104,N,1100707277,10260,25.865753424657534
9182,N,1900039588,,
9184,N,1900039591,,
9185,N,1900039592,,
9322,N,1900039622,,
9342,N,1100674118,10250,35.87397260273973
9446,N,1900039639,,
9486,N,1900039648,,
9586,N,1100706170,10120,35.652054794520545
9588,N,1900038659,,
9623,N,1900039672,,
9826,N,1100707607,10400,27.15068493150685
9873,N,1100707650,10110,46.00547945205479
9951,N,1100534803,10310,
10002,N,1100706970,13000,31.34794520547945
10042,N,1100708027,92130,26.345205479452055
10043,N,1900039799,,
10062,N,1900039801,,
10063,N,1900039803,,
10064,N,1900039804,,
10065,N,1900039805,,
10066,N,1900039806,,
10082,N,1100326259,10400,
8944,N,1100707139,10310,27.350684931506848
8982,N,1900039546,,
9062,N,1900039569,,
9122,N,1900039578,,
9123,N,1900039579,,
9142,N,1900039582,,
9183,N,1900039589,,
9202,N,1900039599,,
9242,N,1900039611,,
9444,N,1900039638,,
9445,N,1900034970,,
9447,N,1900039640,,
9562,N,1100707222,11000,
9602,N,1100408734,11120,46.56712328767123
9624,N,1100663037,73170,38.534246575342465
9626,N,1900039674,,
9627,N,1900039677,,
9644,N,1100578593,10110,33.93972602739726
9682,Y,1900039694,,
9744,N,1900039705,,
9762,N,1100571631,50300,41.15068493150685
9828,N,1900039659,,
9831,N,1100482643,10330,38.36164383561644
9842,Y,1900039721,,
9844,N,1100552965,10800,59.49041095890411
9871,N,1900039738,,
9883,Y,1100707768,10100,23.65205479452055
8946,N,1900039541,,
9043,N,1900039564,,
9044,N,1900039567,,
9045,N,1900039568,,
9124,N,1900039580,,
9144,N,1100480950,10110,
9145,N,1100707279,96120,29.076712328767123
9402,N,1900039630,,
9443,N,1900039637,,
9482,N,1900039645,,
9567,N,1900039662,,
9587,N,1900039666,,
9722,N,1100668323,10150,
9743,N,1100707566,11000,25.068493150684933
9782,N,1900039709,,
9866,N,1100352527,10310,
9867,N,1100707667,10110,25.23835616438356
9868,N,1900039733,,
9869,N,1900039734,,
9872,N,1100561411,10290,
9882,N,1900039751,,
9884,N,1100501760,10510,36.04657534246575
9923,N,1900039763,,
9924,N,1900039764,,
9925,N,1900039765,,
10122,N,1900039817,,
10126,N,1900039820,,
10127,N,1900039821,,
10152,N,1900039839,,
10206,N,1900039852,,
10216,N,1100707999,10800,41.31506849315068
10264,N,1900039881,,
10305,Y,1900039896,,
10384,N,1100708279,10270,35.293150684931504
10502,N,1900039936,,
10522,N,1900039939,,
10523,N,1100576465,10110,32.18904109589041
10525,N,1100707709,12130,35.893150684931506
10527,N,1900039951,,
10531,N,1100708489,10900,40.323287671232876
10533,N,1900039960,,
10563,N,1900039986,,
10566,N,1900039992,,
10602,N,1100579059,11140,41.983561643835614
10606,N,1100708586,10220,
10662,N,1900035595,,
10704,N,1900040023,,
10723,N,1100512069,10110,
10742,N,1900040038,,
10743,N,1100637236,12000,22.638356164383563
10744,N,1900040041,,
10102,N,1900039809,,
10208,N,1900039853,,
10211,Y,1900039855,,
10215,N,1900039861,,
10218,N,1900039863,,
10242,N,1100643667,10170,28.438356164383563
10267,N,1100708342,20250,33.62739726027397
10342,N,1900039900,,
10362,N,1100627440,10120,27.232876712328768
10391,N,1900030570,,
10482,N,1900039931,,
10528,N,1900039952,,
10544,N,1900039964,,
10560,N,1900039982,,
10561,N,1900039985,,
10568,N,1900039993,,
10604,N,1900040006,,
10642,N,1900040012,,
10763,N,1900040046,,
10764,N,1900040047,,
10784,N,1900040052,,
10786,N,1900040057,,
10802,N,1100708710,10310,33.52876712328767
10803,N,1900040061,,
10804,N,1900040063,,
10807,N,1900040068,,
10808,N,1900040069,,
10809,N,1900040070,,
10810,N,1100710219,20150,41.55068493150685
10824,N,1900040077,,
10842,N,1900040081,,
10142,N,1900039829,,
10144,N,1900039831,,
10159,N,1900039844,,
10160,N,1900039845,,
10162,N,1100707595,10400,31.235616438356164
10209,N,1100644470,10540,
10213,N,1100694111,40002,31.15890410958904
10282,N,1900039891,,
10366,N,1100708439,10400,34.33150684931507
10387,N,1900039912,,
10389,N,1100545928,10240,33.12602739726027
10397,N,1900039918,,
10398,Y,1900039919,,
10401,N,1900039922,,
10423,N,1900039924,,
10462,N,1900039926,,
10555,N,1900039972,,
10564,N,1900039989,,
10570,N,1900039995,,
10588,Y,1100708583,10400,53.64383561643836
10649,N,1900040016,,
10705,N,1100640278,10560,
10745,N,1100757102,77220,2010.2904109589042
10762,N,1100708790,10240,2.410958904109589
10782,N,1100708678,11130,29.512328767123286
10783,N,1900040051,,
10125,N,1900039819,,
10129,N,1900039824,,
10130,N,1900039825,,
10153,N,1100513623,10230,34.5013698630137
10204,N,1100707883,10900,
10529,N,1900039954,,
10565,N,1900039990,,
10583,N,1100708567,83100,39.06301369863014
10586,Y,1900040001,,
10587,N,1100628036,10160,29.101369863013698
10623,N,1900040011,,
10645,N,1100480569,74130,37.53972602739726
10709,N,1900040028,,
10722,N,1100708626,10160,34.556164383561644
10785,N,1900040053,,
10805,N,1900040065,,
10806,N,1900040066,,
10811,N,1900040072,,
10822,N,1100708751,10560,40.30684931506849
10823,N,1900040075,,
10843,N,1900040082,,
10844,N,1900040083,,
10845,N,1900040084,,
10846,N,1900040085,,
10847,N,1100548926,57190,30.545205479452054
10848,N,1100661931,10170,58.79178082191781
10103,N,1100707995,10540,57.05205479452055
10146,N,1900039833,,
10147,N,1900039834,,
10151,N,1900039773,,
10158,N,1900039843,,
10161,N,1900039846,,
10182,N,1900039847,,
10202,Y,1900039849,,
10205,N,1900039851,,
10212,N,1100666416,10220,42.74794520547945
10217,N,1900039862,,
10262,N,1900039879,,
10266,N,1900039885,,
10268,N,1100708336,73000,41.273972602739725
10302,N,1900039892,,
10322,N,1900039897,,
10363,Y,1900039903,,
10364,N,1100708444,10120,38.51780821917808
10383,N,1900039909,,
10388,N,1100708295,10160,
10392,N,1900039914,,
10394,N,1900039915,,
10399,N,1900039920,,
10400,N,1900039921,,
10422,N,1900039923,,
10483,N,1900039932,,
10484,N,1900039933,,
10542,N,1900039962,,
10543,N,1900039963,,
10546,N,1100575175,83000,
10128,N,1900039823,,
10131,N,1100708232,10260,44.484931506849314
10148,N,1100714278,11000,30.224657534246575
10156,N,1900039841,,
10157,N,1100725973,34000,44.347945205479455
10207,N,1100707458,10900,-500.7013698630137
10210,N,1900039854,,
10263,N,1900039880,,
10303,N,1100708246,10240,
10385,N,1900039910,,
10386,N,1100517381,10260,40.293150684931504
10402,N,1100708422,10150,28.383561643835616
10463,N,1900029777,,
10550,N,1100478964,24160,38.87671232876713
10551,N,1900039969,,
10553,N,1100506226,10510,32.97260273972603
10557,Y,1900039976,,
10558,N,1100708510,30160,34.441095890410956
10562,N,1100701897,10250,27.4986301369863
10567,N,1900036324,,
10569,N,1900039994,,
10571,N,1100508759,10110,
10605,N,1900040008,,
10643,N,1900040013,,
10104,N,1900039816,,
10124,N,1900039818,,
10143,N,1900039830,,
10145,N,1900039832,,
10203,N,1900039850,,
10219,N,1900025566,,
10526,N,1100604697,10800,
10530,N,1900039956,,
10545,Y,1900039965,,
10547,N,1100708484,10310,37.45479452054794
10548,N,1100712080,83110,39.68219178082192
10549,N,1900039968,,
10552,N,1900039970,,
10556,N,1900039973,,
10559,N,1900039981,,
10584,N,1900039999,,
10585,N,1100697608,67210,
10589,N,1900040003,,
10607,N,1900040009,,
10622,N,1100708591,11110,29.186301369863013
10644,N,1900040014,,
10646,N,1100708592,84130,30.80821917808219
10647,N,1100702874,10800,31.632876712328766
10648,N,1900040015,,
10650,N,1900040017,,
10702,N,1100708595,73110,37.75342465753425
10703,N,1100708596,10120,32.14246575342466
10708,N,1900000017,,
10123,N,1100608329,10240,53.36164383561644
10132,N,1900039827,,
10149,N,1900039837,,
10150,N,1900039838,,
10154,N,1900039840,,
10155,N,1100706616,10900,29.75068493150685
10222,Y,1900039866,,
10265,N,1900039882,,
10304,N,1900039894,,
10382,N,1100653933,96000,26.117808219178084
10390,N,1900039913,,
10393,N,1100705997,57000,
10395,N,1900039916,,
10396,N,1900039917,,
10442,N,1900039925,,
10524,N,1900039940,,
10532,N,1100610116,10130,33.846575342465755
10554,N,1900039971,,
10582,N,1900039997,,
10603,N,1900040005,,
10682,N,1100495173,10310,38.868493150684934
10706,N,1100642623,10310,45.553424657534244
10707,N,1900040024,,
10710,N,1900040029,,
10711,N,1900040030,,
10712,N,1900040031,,
10866,N,1900040093,,
10867,Y,1900040094,,
10882,N,1900040096,,
10949,N,1100520747,11140,34.06301369863014
10954,N,1900040117,,
10986,N,1100707975,10150,
11022,N,1100669400,10310,46.45205479452055
11163,N,1100593626,83000,39.35068493150685
11165,N,1900040184,,
11166,N,1900040185,,
11167,N,1900040186,,
11174,N,1900040192,,
11203,N,1900040207,,
11292,N,1900040245,,
11294,N,1100385214,10900,40.863013698630134
11427,N,1900040282,,
11428,N,1100709346,10140,37.271232876712325
11467,N,1100709477,10220,
11468,N,1100709483,73140,36.52328767123288
11502,N,1900040293,,
11522,N,1900040296,,
11523,N,1100493234,23000,43.48219178082192
11525,N,1900040299,,
11526,N,1100666188,10260,29.424657534246574
10862,N,1900040089,,
10865,N,1900040092,,
10953,N,1900040116,,
10955,Y,1100708795,83000,32.3013698630137
10962,N,1100693761,20130,43.556164383561644
10982,N,1900040126,,
10983,N,1100670990,10210,
10984,N,1900040127,,
11023,N,1100708133,10230,
11062,N,1100708914,83150,43.56712328767123
11064,N,1900040148,,
11090,N,1900040163,,
11092,N,1900040165,,
11102,N,1900040167,,
11183,N,1900040204,,
11224,N,1100487353,10500,
11225,N,1100688680,10170,40.23287671232877
11242,N,1900040224,,
11249,N,1900040231,,
11283,N,1900040235,,
11285,N,1900040237,,
11287,N,1900040239,,
11289,N,1900040241,,
11290,N,1900040242,,
11382,N,1100709215,10600,
11423,N,1900040278,,
11425,N,1100709482,30000,15.38082191780822
10883,N,1900040097,,
10884,N,1900040098,,
10886,N,1900040100,,
10887,N,1900040101,,
10889,N,1900040105,,
10943,N,1900040110,,
10948,N,1900040112,,
10956,N,1100351104,12000,39.30958904109589
11004,N,1900040135,,
11045,N,1900040141,,
11084,N,1900033599,,
11085,N,1900040158,,
11086,N,1900040159,,
11103,N,1900040168,,
11107,N,1900040178,,
11172,N,1100692375,25000,27.602739726027398
11245,N,1100707275,12150,40.21917808219178
11296,N,1100689222,65000,
11303,N,1900040254,,
11429,N,1900040284,,
11431,N,1900040285,,
11542,N,1900040305,,
11543,N,1900040306,,
11544,N,1900040308,,
11545,N,1900040309,,
11546,N,1900040311,,
11547,N,1900040312,,
11562,N,1900040314,,
11563,N,1100801022,10260,38.66027397260274
11564,N,1900028586,,
11565,N,1900040319,,
11566,N,1900040322,,
10864,N,1900040091,,
10885,N,1900040099,,
10902,N,1900040106,,
10922,N,1900040107,,
10944,N,1100708193,10530,29.101369863013698
10952,N,1900040115,,
10963,N,1100597222,10210,27.36986301369863
10964,N,1900040123,,
10965,N,1100671786,10220,
11003,N,1100553037,10220,38.964383561643835
11005,N,1900040136,,
11083,N,1900040157,,
11088,N,1900040161,,
11091,N,1100707898,10600,43.221917808219175
11106,Y,1900040177,,
11164,N,1100624193,10230,27.397260273972602
11169,N,1900040187,,
11171,N,1900040189,,
11177,N,1900040195,,
11178,N,1900040197,,
11180,N,1900040201,,
11227,N,1900040219,,
11228,N,1900040220,,
11229,N,1900040221,,
11244,N,1900040226,,
11248,N,1900040230,,
11262,N,1900040234,,
11286,N,1900040238,,
11291,N,1900040244,,
10945,N,1100488802,11130,41.85479452054795
10946,N,1900040111,,
10947,N,1100699380,75120,32.942465753424656
11042,N,1100502375,90310,33.00547945205479
11046,N,1900040143,,
11108,N,1900040179,,
11142,N,1100540380,12000,
11226,N,1900040218,,
11284,N,1100570343,10240,
11293,N,1900040236,,
11295,N,1100709187,10220,2.3972602739726026
11302,N,1900040253,,
11362,N,1900040266,,
11404,N,1900040276,,
11424,N,1100709481,10310,41.13972602739726
11430,N,1100709494,20230,31.19178082191781
11464,N,1100709258,10330,
11466,N,1900040289,,
11469,N,1100686836,10210,
11470,N,1900040290,,
11482,Y,1900040291,,
11524,N,1100560412,10320,36.04109589041096
10849,N,1100708792,11130,33.14794520547945
10863,N,1900040090,,
10868,N,1900040095,,
10888,N,1900040103,,
10951,N,1900040114,,
10985,N,1100676541,10250,31.942465753424656
11044,N,1900040140,,
11082,N,1900040155,,
11087,N,1900040160,,
11104,N,1900040172,,
11122,N,1100708959,10310,35.016438356164386
11162,N,1100708972,70110,33.78356164383562
11168,N,1100707445,10220,36.8027397260274
11170,N,1900040188,,
11175,N,1900040194,,
11179,N,1100710363,10310,31.33150684931507
11202,N,1900040205,,
11204,N,1100709212,12150,29.69041095890411
11222,N,1900040213,,
11243,N,1900040225,,
11246,N,1900040228,,
11247,N,1900040229,,
11250,N,1900040232,,
11288,N,1900040240,,
11304,N,1900040255,,
11305,N,1900040256,,
11342,N,1100607037,10900,
10942,N,1100708794,11120,38.49315068493151
10950,N,1900040113,,
11002,Y,1900040131,,
11043,N,1900040138,,
11063,N,1900040147,,
11065,N,1900040152,,
11089,N,1900040162,,
11105,N,1900040175,,
11173,N,1100708974,10270,42.18356164383562
11176,N,1100700195,11000,27.53972602739726
11181,N,1900040203,,
11182,N,1900037316,,
11205,N,1900040211,,
11223,N,1900040214,,
11282,N,1900027331,,
11322,N,1900040260,,
11323,N,1900040261,,
11402,N,1900040274,,
11403,N,1900040275,,
11405,N,1900040277,,
11422,N,1100689326,10270,28.473972602739725
11426,N,1900040281,,
11442,N,1900040286,,
11462,N,1900040287,,
11463,N,1100544529,10540,
11465,N,1100707861,10110,28.76164383561644
11587,N,1900040337,,
11641,N,1900039331,,
11662,N,1900040380,,
11685,N,1900040384,,
11686,N,1100623783,10500,35.95342465753425
11765,N,1900040409,,
11788,N,1900040429,,
11802,N,1900040437,,
11806,N,1900040442,,
11811,N,1100524500,10310,32.04383561643836
11816,N,1100734071,30110,42.07945205479452
11817,N,1900040453,,
11882,N,1900040469,,
11922,N,1900040483,,
11982,N,1100608583,10540,25.421917808219177
11985,N,1900040502,,
12067,N,1100707642,10260,
12103,N,1100559885,10800,25.339726027397262
12144,N,1900040564,,
12146,N,1100710313,50290,44.534246575342465
12148,N,1900040569,,
12206,N,1900040591,,
12242,N,1100710158,10220,27.96164383561644
12245,N,1900040600,,
12246,N,1100710437,83000,47.227397260273975
12262,N,1900040609,,
12263,N,1900040612,,
11635,N,1100709905,10320,2.7945205479452055
11724,N,1100688286,71114,32.90684931506849
11745,N,1900040402,,
11767,N,1900040412,,
11822,N,1900040454,,
11824,Y,1900040457,,
11942,N,1900040487,,
11986,N,1100710106,10220,
12073,N,1900040543,,
12147,N,1900040568,,
12202,N,1100615034,10260,
12205,Y,1900040589,,
12284,N,1100710528,83110,41.010958904109586
12302,N,1900040641,,
12303,N,1900040643,,
12305,N,1900040647,,
12325,N,1900040653,,
12326,N,1900040655,,
12403,N,1100666006,12000,30.46849315068493
12404,N,1100710446,10270,32.153424657534245
12406,N,1900040662,,
12407,N,1100603788,90110,35.30958904109589
12409,N,1900040664,,
12410,N,1100690630,73180,30.632876712328766
12412,N,1100710509,11000,27.832876712328765
11702,Y,1900040385,,
11787,N,1900040428,,
11789,N,1900040430,,
11803,N,1900040438,,
11812,N,1100670478,10270,35.8054794520548
11823,N,1900040456,,
11825,N,1900040459,,
11826,N,1100365469,10310,
11828,N,1100663105,10260,39.31506849315068
11864,N,1900040468,,
11883,N,1900040470,,
11943,N,1900040491,,
11944,N,1100710268,21140,28.824657534246576
12042,N,1900040513,,
12044,N,1900040520,,
12066,N,1100748651,11000,36.893150684931506
12071,N,1100692866,10600,27.934246575342467
12143,N,1100603236,10900,31.843835616438355
12145,N,1900040565,,
12182,N,1900040583,,
12222,N,1100645931,10210,
12243,N,1900040595,,
12265,Y,1900040620,,
12307,N,1900040649,,
12405,N,1100694011,10150,
12423,N,1100710518,11140,26.71780821917808
12424,N,1900040672,,
11582,N,1100702287,11000,39.66301369863014
11583,N,1100722362,10330,47.96986301369863
11585,N,1900040335,,
11683,N,1900040382,,
11727,N,1100709922,50130,2.3232876712328765
11742,N,1900040389,,
11743,N,1100600631,20230,36.24657534246575
11744,N,1900040401,,
11782,N,1900040422,,
11807,N,1900040445,,
11813,N,1900040449,,
11829,N,1900040462,,
11843,N,1900040466,,
11983,N,1100707855,10560,36.964383561643835
12306,N,1900040648,,
12402,N,1900040660,,
12408,N,1900040663,,
12411,N,1900040666,,
12422,N,1900040670,,
12442,N,1100710340,10510,31.742465753424657
12443,N,1900040675,,
12444,N,1900040676,,
12445,N,1100710546,10250,33.19178082191781
12462,N,1900040679,,
12466,N,1100732630,73000,26.945205479452056
12467,N,1900040691,,
11624,N,1900040354,,
11637,N,1100786620,10240,40.38356164383562
11762,Y,1900040405,,
11763,N,1100709946,10320,38.30684931506849
11783,N,1100622992,10110,31.684931506849313
11785,N,1900040424,,
11815,Y,1900040451,,
11902,N,1900040482,,
11962,N,1900040497,,
12002,N,1900040504,,
12068,N,1900040535,,
12077,N,1900040548,,
12107,N,1900040556,,
12204,N,1900040587,,
12244,N,1100709779,10540,29.284931506849315
12264,N,1100704192,11130,
12283,N,1900040635,,
12324,N,1100710333,10160,25.673972602739727
12342,N,1900037469,,
12362,N,1900040656,,
12382,N,1900040658,,
12463,N,1900040680,,
12464,N,1900040684,,
12465,Y,1900040688,,
12468,N,1100671521,21140,44.298630136986304
12469,N,1900040692,,
12482,N,1100695714,12130,35.71506849315068
12483,N,1900040693,,
12502,N,1900040694,,
12503,N,1900040695,,
11586,N,1900040336,,
11626,N,1900040356,,
11627,N,1900040359,,
11629,N,1100709895,10510,40.49315068493151
11631,N,1900040364,,
11632,N,1100819570,10160,28.301369863013697
11638,N,1900040371,,
11639,N,1900040372,,
11643,N,1900040375,,
11723,N,1100709805,10400,
11725,N,1100564987,10800,41.846575342465755
11786,N,1900040427,,
11790,N,1100670762,72190,38.50684931506849
11791,N,1100680450,11110,37.92054794520548
11804,N,1100655391,71120,
11805,N,1900040440,,
11808,N,1900040446,,
11810,N,1100540563,10120,32.52054794520548
11827,N,1900040461,,
11831,N,1100668649,10540,44.33972602739726
11984,N,1900040501,,
12022,N,1900040506,,
12062,N,1900040523,,
12069,N,1100709980,10700,27.65205479452055
11622,N,1900040352,,
11628,N,1900040360,,
11633,N,1900040366,,
11634,N,1900040367,,
11636,N,1900040369,,
11640,N,1900040373,,
11642,N,1900040374,,
11644,N,1900040377,,
11645,N,1900040378,,
11682,N,1900040381,,
11722,N,1100709849,10310,
11768,N,1900040413,,
11769,N,1900040417,,
11842,N,1900033459,,
12023,N,1900040508,,
12043,N,1100651756,20180,
12045,N,1900040521,,
12065,N,1900040533,,
12070,N,1100710283,40170,43.347945205479455
12072,N,1900040542,,
12074,N,1900040544,,
12076,N,1100681794,10160,47.54794520547945
12078,N,1900040549,,
12104,N,1100710297,10220,31.665753424657535
12105,N,1900040554,,
12122,N,1900040559,,
12142,N,1100710303,55000,30.975342465753425
12162,N,1100516734,10250,
11584,N,1900040330,,
11602,N,1900040341,,
11623,N,1900040353,,
11625,N,1900040355,,
11630,N,1900040363,,
11684,N,1900040383,,
11726,N,1900040386,,
11764,N,1100624876,10250,33.75068493150685
11766,N,1900040411,,
11792,N,1900040433,,
11809,N,1900040415,,
11814,N,1900040450,,
11830,N,1900040463,,
11862,N,1100709957,10220,45.07397260273972
11863,N,1900040467,,
12063,N,1100710251,10120,53.706849315068496
12064,N,1100710536,83000,35.75616438356165
12075,N,1100710503,20150,37.61095890410959
12082,N,1900040552,,
12102,N,1100557358,55140,34.51780821917808
12106,N,1900040555,,
12163,Y,1900040582,,
12203,N,1900040585,,
12282,N,1900040633,,
12285,N,1100466954,10700,32.68219178082192
12286,N,1900040638,,
12304,N,1900040645,,
12308,N,1900040650,,
12322,N,1900040651,,
12323,N,1100719236,10900,29.22739726027397
12522,N,1900040699,,
12644,N,1900040723,,
12647,N,1100710678,10160,27.7013698630137
12649,N,1900040731,,
12664,N,1100708032,10220,33.95068493150685
12762,Y,1900040770,,
12802,N,1100710865,10600,25.786301369863015
12822,N,1900040786,,
12842,N,1900040788,,
12945,N,1900040821,,
12962,N,1900040823,,
12963,N,1900040825,,
13082,N,1900028782,,
13087,N,1900040873,,
13102,N,1900040884,,
13146,N,1100634457,10600,35.32876712328767
13163,N,1900040914,,
13165,N,1900040917,,
13243,N,1100689576,77110,
13246,N,1900040948,,
13264,N,1900040951,,
13266,N,1100711507,55000,28.386301369863013
13283,N,1900040954,,
13322,N,1100475738,10900,47.057534246575344
13343,N,1900040958,,
13344,N,1100711245,10120,42.534246575342465
12669,N,1900040756,,
12722,N,1100710795,11130,28.92876712328767
12787,N,1100395845,10240,
12804,N,1900039928,,
12903,N,1100434304,10240,42.35616438356164
12965,N,1900040832,,
12982,N,1900040833,,
12984,N,1900040843,,
13022,N,1900040859,,
13062,N,1900040867,,
13089,N,1900040877,,
13166,N,1100711471,11000,
13167,N,1900040923,,
13203,N,1900040930,,
13204,N,1900040931,,
13262,N,1100505042,10240,33.57808219178082
13302,N,1900040955,,
13347,N,1100711608,10140,
13350,N,1900040966,,
13351,N,1900038252,,36.62191780821918
13352,N,1100712164,10800,32.895890410958906
13362,N,1100711830,10900,36.37808219178082
13365,N,1100667135,10280,44.25753424657534
13366,N,1100711854,10270,40.1013698630137
13367,N,1900040985,,
12506,N,1900040696,,
12543,N,1900040701,,
12564,N,1900040707,,
12652,N,1900040733,,
12663,N,1100562666,10170,
12805,N,1900040780,,
12807,N,1100804158,57260,40.1013698630137
12884,N,1900040798,,
12964,N,1900040831,,
13006,N,1900040856,,
13043,N,1900040865,,
13044,N,1100716983,73000,2.3095890410958906
13105,N,1900040706,,
13109,N,1900040894,,
13123,N,1900040898,,
13124,N,1900040900,,
13162,N,1900040911,,
13363,N,1100623563,10600,28.96164383561644
13368,N,1900040986,,
13382,N,1900040993,,
13383,N,1100709372,10250,
13384,N,1100674729,10800,26.076712328767123
13402,N,1100479271,21000,35.512328767123286
13403,N,1100710654,10900,
13404,N,1100588860,10210,45.12328767123287
13422,N,1900041012,,
12544,N,1900040703,,
12562,N,1100710163,10310,
12563,N,1900040705,,
12565,N,1100711269,71130,2.356164383561644
12566,N,1900040709,,
12583,N,1900040713,,
12606,N,1900040719,,
12642,N,1900040721,,
12645,N,1900040724,,
12650,N,1900036628,,
12651,N,1900040732,,
12654,N,1900040736,,
12655,N,1900040738,,
12667,N,1900040753,,
12682,N,1900040759,,
12742,N,1900040768,,
12785,N,1900040774,,
12823,N,1900040787,,
12862,N,1900040789,,
12864,N,1900040791,,
12902,N,1900040811,,
12904,N,1100710924,70180,2.3232876712328765
12923,N,1100709358,10120,58.76712328767123
12985,N,1100665258,10540,50.88219178082192
13042,N,1900040864,,
13083,Y,1900040870,,
13103,N,1100711268,12120,35.964383561643835
12505,N,1100527590,10120,30.424657534246574
12567,N,1900040710,,
12603,N,1900040716,,
12648,N,1900040730,,
12666,N,1900040752,,
12685,N,1100565178,50200,27.06027397260274
12786,N,1900040775,,
12824,N,1900026929,,
12882,N,1900040793,,
12942,N,1900040817,,
12943,N,1900040819,,
12983,N,1900040841,,
13002,N,1100662115,50210,54.24657534246575
13085,N,1900040872,,
13086,N,1100710922,73210,33.44931506849315
13088,N,1100711275,50110,34.35068493150685
13104,N,1900040888,,
13106,N,1100711270,10510,33.26301369863014
13107,N,1900040891,,
13108,N,1900040892,,
13110,N,1900040896,,
13122,Y,1900040897,,
13147,N,1100711524,30310,35.26849315068493
13182,N,1900040928,,
13202,N,1900040929,,
13205,N,1900040933,,
13206,N,1900040934,,
12542,N,1100706048,10240,38.81369863013698
12582,N,1900040712,,
12602,Y,1900040715,,
12604,N,1100529215,71190,35.9013698630137
12607,N,1100662851,30000,44.06849315068493
12646,N,1900040725,,
12653,N,1900040735,,
12665,N,1900040751,,
12668,N,1100710774,10150,33.821917808219176
12683,N,1100539329,30000,41.95068493150685
12702,N,1900040764,,
12803,N,1900040779,,
12806,N,1900040781,,
12863,N,1100710868,10400,44.772602739726025
12883,N,1900040797,,
12885,N,1100711273,10330,39.52602739726027
12944,N,1100653348,77110,
12986,N,1900040850,,
13008,N,1900040858,,
13023,N,1900040861,,
13024,N,1900040863,,
