ITEM_ID,CART_ID,MATNR,QUANTITY,TOTAL_PRICE,F_CANBUY
98181,96222,19112402,1,2900.0,Y
98328,103082,19106665,1,2700.0,Y
106923,111303,19044846,1,990.0,Y
106905,111282,19086677,1,15900.0,Y
98331,70162,19111263,1,9520.0,Y
98364,87003,59007621,1,32900.0,Y
98864,103642,19112396,1,2380.0,Y
98801,103562,59011840,1,23900.0,Y
100456,105042,19108480,1,19900.0,Y
98865,103642,19046597,1,1990.0,Y
99442,102030,19055589,1,11900.0,Y
99144,103842,19116513,1,16900.0,Y
99190,103902,59011469,1,19900.0,Y
99444,104135,59010260,1,15900.0,Y
119761,124983,19126820,8,10320.0,Y
99570,104242,19046609,2,3360.0,Y
100908,105543,59011465,1,19900.0,Y
99603,104282,19115988,1,10900.0,Y
99904,104522,19077275,1,2730.0,Y
99708,104382,19086639,1,1750.0,Y
99823,104462,59013025,1,5500.0,Y
99714,104382,19086666,1,4500.0,Y
99710,104382,19086646,1,17900.0,Y
99715,104382,59008494,1,19800.0,Y
99905,104522,19112865,1,6440.0,Y
99921,104582,59011465,1,19900.0,Y
99951,104603,19041970,2,9100.0,Y
100322,101810,19043147,1,2400.0,Y
100321,101810,19045923,1,4800.0,Y
100323,101810,19086640,1,2590.0,Y
100341,101810,19047799,1,2175.0,Y
106518,89042,25015567,1,312.0,Y
100555,99042,19112205,2,17800.0,Y
100659,104382,19086646,1,17900.0,Y
100574,105214,19071520,1,1750.0,Y
100580,105216,19110818,1,21900.0,Y
108241,112582,39001742,1,6900.0,Y
108242,105223,25027035,1,350.0,Y
119801,125022,19126329,1,8500.0,Y
119805,125022,19118976,2,780.0,Y
100632,105302,19110750,1,6930.0,Y
100637,105305,59008268,1,29900.0,Y
119949,125163,19115383,1,5500.0,Y
119881,125082,49000268,1,68550.0,Y
100666,105315,59006551,1,20900.0,Y
100682,105319,59011466,1,19900.0,Y
100684,105319,59007530,1,19900.0,Y
101803,106311,19097405,1,41900.0,Y
100910,105542,19086637,2,21800.0,Y
101362,105946,59012251,1,25900.0,Y
101432,105984,59007968,1,24900.0,Y
101433,105984,59008251,1,25900.0,Y
101434,105984,59007677,1,26900.0,Y
101521,105314,19051736,1,7920.0,Y
101544,103284,39002004,1,24990.0,Y
101716,106184,59007938,1,19500.0,Y
102530,106942,59011625,1,9590.0,Y
101584,106105,19078048,1,59900.0,Y
101676,106143,19045728,1,3710.0,Y
101608,106109,19111578,1,9900.0,Y
119963,125182,19106665,1,2700.0,N
101709,106184,19077060,1,4800.0,Y
101627,106114,19123100,1,14600.0,Y
101715,106185,19111578,1,9900.0,Y
106384,48210,19044846,1,4200.0,Y
102534,106942,19115410,1,3570.0,Y
102963,107522,19111253,1,22400.0,Y
102657,107062,59006946,1,5900.0,Y
102661,107083,19047931,1,5530.0,Y
102757,8482,19096192,1,16445.0,Y
103269,107784,19119103,5,47500.0,Y
103121,106105,19109928,1,10900.0,Y
102966,107524,19096159,1,12675.0,Y
119809,125022,19120270,5,9450.0,Y
103272,97202,19122688,1,21900.0,Y
119952,124423,19088647,1,39300.0,N
103203,62482,19044828,1,6900.0,Y
103268,97202,19096195,1,17290.0,Y
103270,107785,19042895,1,2600.0,Y
103271,97202,19113822,2,21700.0,Y
103319,107825,19101642,1,6580.0,Y
103321,107825,19116524,1,16900.0,Y
103341,107862,19115083,1,4900.0,Y
103382,19542,19101621,1,19900.0,Y
119956,125163,25026281,1,760.0,Y
103583,108063,19067396,1,1820.0,Y
103543,108023,59001898,1,27900.0,Y
103587,108065,19071053,1,3250.0,Y
105101,31422,19045920,1,21900.0,Y
108065,87787,19055599,1,9550.0,Y
107209,111542,19015844,1,6900.0,Y
119961,125182,19106652,1,9900.0,N
104693,109145,19029462,1,1610.0,Y
107312,111684,59008190,1,9900.0,Y
104510,108967,59010260,1,16900.0,Y
104541,86762,19090826,1,5460.0,Y
104542,109023,19080287,1,990.0,Y
104622,109062,59013529,1,28900.0,Y
104661,109123,19077276,1,2730.0,Y
104694,109145,19036619,1,2450.0,Y
104695,109145,19110080,1,1820.0,Y
104698,109145,19067789,1,1400.0,Y
104699,109145,19076886,1,1540.0,Y
104746,109222,25025858,1,390.0,Y
106159,81646,59011651,1,8990.0,Y
105851,110343,19111301,1,5250.0,Y
119964,125182,19106664,1,2100.0,N
120002,120824,19116201,1,39900.0,Y
107283,111622,59009436,1,11900.0,Y
107281,111622,59007263,1,9900.0,Y
106388,48210,19090653,2,4180.0,Y
106307,110742,19096339,1,5900.0,Y
106392,110842,19071518,1,1680.0,Y
119971,124542,19039958,1,25900.0,Y
119972,124542,19115998,1,25400.0,Y
119974,125202,19124229,1,10850.0,Y
107282,111622,19096338,1,5900.0,Y
120004,120824,19077807,1,44400.0,Y
107286,51743,19114651,1,28900.0,Y
120003,120824,19089125,1,26900.0,Y
107502,111862,39000444,1,35990.0,Y
120104,125325,59001715,1,21500.0,Y
107783,112124,19117427,1,3640.0,Y
107488,111742,19041866,1,3875.0,Y
120006,125243,19121103,1,2200.0,Y
107522,111922,39001744,1,9900.0,Y
120106,125325,59010955,1,22900.0,Y
120105,125325,59001664,1,16500.0,Y
108079,112422,19072320,1,34900.0,Y
107696,112062,19109280,1,8320.0,Y
107782,81018,19110885,1,2100.0,Y
107939,112307,25027034,1,350.0,Y
108121,90482,19116388,1,3990.0,Y
108141,109182,59012262,2,30000.0,Y
108229,112544,19044846,1,990.0,Y
120208,125322,19121811,1,72900.0,Y
120211,125322,19121809,1,46400.0,Y
95762,100563,25025924,1,499.0,Y
100551,105205,19112396,2,4760.0,Y
96032,100464,19096339,1,5900.0,Y
102003,106485,19077246,1,9500.0,Y
95993,100703,59013345,1,24900.0,Y
95996,100464,19085510,1,34900.0,Y
96052,67602,19071895,1,1120.0,Y
96245,100464,19090397,1,8050.0,Y
96248,100464,19101644,1,6440.0,Y
96004,100762,19067396,1,1820.0,Y
96283,101103,25025770,1,1670.0,Y
96301,101122,19110054,1,29900.0,Y
96964,95602,19041146,1,2490.0,Y
96486,101323,19059632,1,6160.0,Y
97142,101804,19076884,1,5530.0,Y
100401,101810,19071518,1,1590.0,Y
98281,103022,59013343,1,23900.0,Y
145002,150262,19096176,1,8340.0,Y
100564,105211,19120277,1,6440.0,Y
97715,102283,59010974,1,44400.0,Y
97330,101922,19045728,1,3710.0,Y
104856,109329,19108479,7,174300.0,Y
97363,101962,25023327,1,490.0,Y
98977,103742,19097468,1,7200.0,Y
97882,101762,19071517,1,1680.0,Y
98141,102822,19076891,1,2940.0,Y
101809,106316,19101789,1,6790.0,Y
145004,39282,19086677,1,15900.0,Y
97922,101810,19086646,1,17900.0,Y
97944,102546,19112396,1,2380.0,Y
97961,102582,19086668,1,7900.0,Y
98374,87003,19096183,1,21450.0,Y
97963,102582,19067389,1,1820.0,Y
145005,39282,19086644,1,12900.0,Y
98367,87003,59011219,1,45900.0,Y
98378,87003,19044445,1,11250.0,Y
98381,87003,19088116,1,14700.0,Y
98421,103162,19071053,1,3250.0,Y
98503,103283,19084941,1,2900.0,Y
98504,103284,59007252,1,34900.0,Y
98507,103284,59008459,1,40500.0,Y
98563,103342,19121220,1,11900.0,Y
98584,103284,19047475,1,5850.0,Y
145007,39282,19095594,1,32400.0,Y
100915,103382,19086653,1,2990.0,Y
100874,89802,19072330,1,25900.0,Y
98981,103742,19042637,1,3900.0,Y
99433,104125,19031506,1,16490.0,Y
98971,103742,19026336,1,7900.0,Y
99911,97005,19100904,1,1100.0,Y
100575,105214,19035149,1,2200.0,Y
106041,110542,19120641,1,13900.0,Y
99906,104522,19112395,1,1590.0,Y
99789,94145,19057946,1,67400.0,Y
99912,97005,19090399,1,1750.0,Y
103442,107943,19110082,1,5670.0,Y
100185,104862,19110837,1,6690.0,Y
99242,103943,19116513,1,16900.0,Y
99953,104603,19041864,1,6145.0,Y
99324,104023,19077099,1,3250.0,Y
99322,104023,19093916,1,12537.5,Y
99325,104023,19036592,1,4480.0,Y
99956,104603,19035149,1,2200.0,Y
100081,87385,59007890,1,31900.0,Y
101764,106282,25025852,1,290.0,Y
100579,105216,19072330,1,25900.0,Y
100585,105223,25026211,1,290.0,Y
100590,105223,25025838,1,390.0,Y
100601,105224,19125383,1,16900.0,Y
100631,105303,19047929,1,6300.0,Y
100606,105242,59011465,1,19900.0,Y
106481,110942,19025608,1,10725.0,Y
100621,105262,19111578,1,9900.0,Y
100660,104382,19086646,1,17900.0,Y
100862,105482,25025838,1,290.0,Y
100685,105319,59011464,1,20900.0,Y
100731,105330,19050317,1,19900.0,Y
100845,70162,19091917,1,15200.0,Y
100914,103382,19086670,1,1890.0,Y
100878,105522,19097825,1,9800.0,Y
145009,150263,19120286,1,630.0,Y
100925,32563,19091916,2,30400.0,Y
101001,105602,19086674,1,12500.0,Y
101168,89984,19088116,1,14700.0,Y
101132,105746,59007711,1,22500.0,Y
104860,109333,19076885,1,6650.0,Y
145011,39282,19093312,2,63180.0,Y
101021,18065,19115405,1,6370.0,Y
101084,105703,19076883,1,8990.0,Y
101085,105703,59011469,1,19900.0,Y
101090,105706,19112181,1,8400.0,Y
101288,105884,19090826,1,5460.0,Y
145012,39282,19090965,1,119900.0,Y
101289,105884,19090826,1,5460.0,Y
101292,105884,19090826,1,5460.0,Y
101348,105922,19087674,1,9900.0,Y
145067,150289,19068842,1,7700.0,Y
101741,106224,19068796,1,10800.0,Y
145062,150289,59014544,1,7490.0,Y
101482,105993,19115959,1,3500.0,Y
145068,150289,19128088,1,6900.0,Y
101609,106109,19096188,1,4485.0,Y
145069,150289,19046700,1,15825.0,Y
102481,102303,59008209,1,39900.0,Y
101585,106105,19114493,1,29900.0,Y
101612,106111,59011045,1,9900.0,Y
101629,106114,19031310,1,3990.0,Y
101630,106115,19101639,1,2100.0,Y
145083,150322,19124531,1,24900.0,Y
101663,106114,59002866,1,28900.0,Y
101669,106124,19093389,1,14250.0,Y
101682,105224,59000750,1,35900.0,Y
145141,150362,19045725,1,6650.0,Y
101723,106204,19063520,4,11960.0,Y
101801,106310,19090838,1,13300.0,Y
145142,150362,19045725,1,6650.0,Y
102702,107123,19125605,1,10650.0,Y
106443,110902,19117037,1,17990.0,Y
102708,107124,19096338,1,5900.0,Y
102470,106903,19088115,1,13900.0,Y
102474,106903,19110752,1,7350.0,Y
102711,107124,19118739,1,13320.0,Y
102750,107183,19047931,1,5530.0,Y
102863,107322,19101666,1,7350.0,Y
145309,150485,19086636,1,9500.0,Y
145223,150442,19117439,1,16900.0,Y
103288,107523,19120715,1,3450.0,Y
102791,107243,19116525,12,22800.0,Y
102800,106942,19041860,1,3190.0,Y
145261,27462,19124531,1,24900.0,Y
103028,107564,19094078,1,12900.0,Y
103032,107563,19086639,2,3500.0,Y
103035,107563,19101788,1,5460.0,Y
103181,106105,19088116,1,14700.0,Y
103039,107563,19015920,1,2790.0,Y
103043,107563,59003218,1,25900.0,Y
103065,103742,19060037,1,4480.0,Y
103330,107825,19110767,1,5600.0,Y
103304,107823,19126022,1,6900.0,Y
103692,108127,59006481,1,26900.0,Y
103343,107862,19063977,2,17000.0,Y
103348,107862,19124611,1,9900.0,Y
103384,107903,19110883,1,5100.0,Y
103704,108069,19112865,1,6440.0,Y
103421,107922,19112396,1,2190.0,Y
103522,108002,19120722,4,11960.0,Y
103688,108127,59008452,1,28900.0,Y
145318,150503,59013829,1,19900.0,Y
104085,108503,19116972,1,29900.0,Y
103711,63722,19080287,2,1980.0,Y
103750,108222,19096185,1,4290.0,Y
145321,150542,19058038,1,21500.0,Y
104407,108845,59010260,2,31800.0,Y
104681,109142,19116593,1,27900.0,Y
106002,110503,19051629,1,5810.0,Y
104945,52383,19089077,1,3850.0,Y
106345,110783,19111578,1,9900.0,N
105122,109582,19112865,1,6440.0,Y
145371,150568,19114411,1,19900.0,Y
105064,109502,19044846,1,990.0,Y
145377,129322,19041341,1,2800.0,Y
105091,109562,19112228,2,3780.0,Y
105137,109606,19062258,1,3600.0,Y
105142,109606,19120416,1,12900.0,Y
105668,109182,19112851,1,7490.0,Y
105145,109606,59003246,1,16500.0,Y
105161,109663,19121603,1,10900.0,Y
105241,109504,39001983,1,6900.0,Y
106161,110587,19116531,1,6900.0,Y
106230,77962,19090853,1,44900.0,Y
106202,110664,19114553,1,29900.0,Y
145481,150667,19091925,1,36300.0,Y
106643,110922,19115404,1,6850.0,Y
106607,63723,19044402,1,1920.0,Y
145543,150702,19112396,1,2380.0,Y
108384,112762,19090385,2,3180.0,Y
108681,91011,19110829,1,9900.0,Y
117068,119843,25017252,1,120.0,Y
109442,113842,19116513,1,16900.0,Y
110499,115248,19114500,1,8900.0,Y
108564,112863,19100904,1,1100.0,Y
111732,116653,19026283,1,16800.0,N
116321,121542,19080287,1,990.0,Y
108511,112843,19096157,1,12675.0,Y
116094,83563,19120281,1,5600.0,Y
116064,121323,19096174,1,6175.0,Y
116310,121524,19051561,1,6400.0,Y
140341,144882,19036628,1,2030.0,Y
140381,144942,59010885,1,14900.0,Y
108626,112923,25025837,1,390.0,Y
108723,112864,19085510,1,34900.0,Y
108781,113082,19111301,1,5250.0,Y
108811,113162,19111281,1,5600.0,Y
108784,113082,19115407,1,5390.0,Y
120801,126102,59013202,1,9900.0,Y
108813,113162,19111296,1,3220.0,Y
110765,58104,19041149,6,18000.0,Y
110729,115422,39001982,1,7900.0,Y
111002,115682,19087095,1,4990.0,Y
109085,113443,19113822,1,10850.0,Y
109922,97925,19055596,1,11000.0,N
111905,116785,19042660,1,11900.0,Y
110504,115248,19049641,1,7900.0,Y
111060,115844,39000421,1,8900.0,Y
115772,120824,19110586,1,5700.0,Y
110561,114402,59001715,1,21500.0,Y
112742,117802,19086646,1,17900.0,Y
140221,144742,19086646,1,17900.0,Y
111331,116162,19062753,1,2150.0,Y
113657,118826,19090204,1,3490.0,Y
111389,116248,19101770,1,14600.0,Y
113664,118862,19080285,1,2200.0,Y
111554,116482,19044410,2,7680.0,Y
111609,116535,59012130,1,16500.0,Y
112321,114527,19100903,1,1100.0,Y
140443,145003,19084432,1,5880.0,Y
111946,59623,19090829,1,11900.0,Y
115722,120824,19118725,1,4900.0,Y
112579,117571,19059666,1,18400.0,Y
112503,117462,19105348,1,2990.0,Y
115142,78582,19063406,1,28400.0,Y
112580,117568,19043196,1,10350.0,Y
120973,126244,59013825,1,20900.0,Y
113634,118766,19097934,1,2200.0,Y
112622,117602,19101621,1,19900.0,Y
112646,117664,19124517,1,3750.0,Y
112747,117842,59008165,1,27900.0,Y
112870,118042,19112929,1,8680.0,Y
112878,118042,19115406,1,6370.0,Y
112875,118042,19097832,1,8050.0,Y
112880,118042,19109651,1,8320.0,Y
112893,118042,19015840,1,6900.0,Y
112898,118042,19112864,1,7700.0,Y
112906,118042,19101643,1,5600.0,Y
112983,55606,19042863,1,10950.0,Y
112909,118042,19036589,1,3640.0,Y
113722,118885,19101621,1,19900.0,Y
112965,118122,25025767,1,150.0,Y
114531,118962,19068752,1,164900.0,Y
113381,118482,19126023,1,9900.0,Y
113363,117266,19076072,1,29900.0,Y
113364,117266,19111538,1,9900.0,Y
120989,125163,59012852,1,9900.0,Y
113527,118626,59010051,1,22900.0,N
113635,118767,19047936,1,1050.0,Y
113637,118782,19056234,1,6900.0,Y
114294,119465,19026286,1,1495.0,Y
113821,118942,19088986,1,9900.0,Y
114341,119522,19113820,1,8330.0,Y
140446,145005,19111292,1,2800.0,Y
140468,145025,19077275,1,2730.0,Y
114408,119603,19051629,1,5810.0,Y
114508,119686,19088986,1,9900.0,Y
114428,119622,19077277,1,4400.0,Y
114431,119622,19096191,1,16445.0,Y
114526,118962,19094091,1,75900.0,Y
140467,145025,19077276,1,2730.0,Y
114545,118322,19097694,1,4190.0,Y
114551,118563,19116884,1,35900.0,Y
114650,119882,19112395,1,1680.0,Y
114653,118322,19114657,2,780.0,Y
114727,119943,19062298,1,7300.0,Y
114671,119905,19042790,1,19200.0,Y
140494,130982,19127567,1,560.0,Y
114739,119962,19044846,1,990.0,Y
114775,119983,19108846,1,5740.0,Y
114774,119983,19091979,1,5600.0,Y
116449,118322,19041342,1,2200.0,Y
115227,120442,59013075,1,27900.0,Y
117071,117923,19087675,1,9600.0,Y
114825,120044,19112395,1,1680.0,Y
115229,120442,19035149,1,2200.0,Y
115345,120523,19121816,1,39900.0,Y
115775,118623,19126064,1,7400.0,Y
115421,120602,19120619,1,9900.0,Y
115773,118623,19110587,1,4500.0,Y
115777,115782,19091326,1,2350.0,Y
115781,121002,19114353,1,32900.0,Y
115822,118122,19112773,1,9900.0,Y
116507,121702,19086645,1,13500.0,Y
140486,145063,59013119,1,29900.0,Y
140493,130982,19127571,1,3780.0,Y
116509,121702,19086651,1,3590.0,Y
116511,121702,19086648,1,6900.0,Y
116548,121742,19120416,1,12900.0,Y
121202,126483,19112398,1,3150.0,Y
121221,126484,25026280,1,800.0,Y
118183,123342,19097686,1,5950.0,Y
140496,145082,19112398,1,3150.0,Y
118602,102502,59011641,1,14500.0,Y
118763,123405,19124184,1,10900.0,Y
116863,116824,59003597,1,18500.0,Y
116864,116824,59006698,1,16900.0,Y
140501,78787,59013119,1,29900.0,Y
117223,88903,19086680,1,3990.0,Y
117042,122183,59008449,1,29500.0,Y
120210,125322,19119105,1,61500.0,Y
118781,123962,19097335,1,5900.0,Y
121222,126484,25013300,1,800.0,Y
119516,118563,19062260,1,4600.0,Y
140512,78787,59010806,1,18510.0,Y
117173,122425,19090406,2,5880.0,Y
118823,124002,19114086,1,21900.0,Y
117341,122582,19111578,1,9900.0,Y
118821,124002,19111578,1,9900.0,Y
118198,123342,19120623,1,11900.0,Y
117477,117923,25016981,1,490.0,Y
117482,122742,19127610,2,6300.0,Y
117761,123022,19126022,1,7900.0,Y
140689,145264,39001048,1,9900.0,Y
140520,78787,59008642,1,19900.0,Y
117672,122786,19086675,1,8900.0,Y
117688,122942,25025855,1,290.0,Y
120202,125423,19106666,1,3300.0,Y
118822,124002,19094078,1,12900.0,Y
118824,124002,19116525,2,3800.0,Y
140521,78787,19112395,1,1680.0,Y
119002,124222,19081405,1,7500.0,Y
119143,124362,59008398,1,29900.0,Y
119055,124284,19081438,1,29600.0,Y
140522,78787,59004663,1,22700.0,Y
119181,124422,19084435,1,2240.0,Y
140524,78787,19041151,2,5800.0,Y
140529,145107,19045726,1,5530.0,Y
140541,141702,19096187,1,4485.0,Y
140542,141702,19096184,1,4290.0,Y
140545,130982,19045729,1,3640.0,Y
121141,126362,19077106,1,19950.0,Y
121145,126444,19096339,1,5900.0,Y
140548,130982,19127598,1,3920.0,Y
140863,145445,19112864,1,7700.0,Y
140601,145163,25017243,1,120.0,Y
141041,145582,19058166,1,5110.0,Y
140871,145463,19015840,1,6900.0,Y
121241,126486,19121546,2,5600.0,Y
121243,126486,59013202,1,9900.0,Y
121244,67543,19112402,1,2900.0,Y
121309,126602,59013120,1,30900.0,Y
121320,126603,19112395,1,1680.0,Y
140853,145422,25023350,1,800.0,Y
121311,126603,19077719,2,11550.0,Y
121270,126545,19041352,1,2700.0,Y
121318,126603,59011660,1,9900.0,Y
121315,126603,19090819,2,3500.0,Y
140861,145444,19121811,1,72900.0,Y
121321,126603,19041864,1,5890.0,Y
141004,145564,19026317,1,2990.0,Y
108682,91011,19101622,1,9900.0,Y
111121,115942,19106652,1,9900.0,Y
108742,113024,19112395,1,1680.0,Y
108786,113082,19111301,1,5250.0,Y
108901,113282,19120416,1,12900.0,Y
109061,113422,19086655,1,3490.0,Y
109062,113422,19076890,1,3500.0,Y
109464,113863,19094079,1,14900.0,Y
109465,113863,19042660,1,11900.0,Y
110477,115246,19109896,1,29900.0,Y
109521,106145,59013829,1,19900.0,Y
110125,114642,19096187,1,4485.0,Y
109601,109182,19060299,1,9375.0,Y
110022,114462,19112395,1,1680.0,Y
109861,91262,19047798,2,4350.0,Y
109988,114422,59010266,1,15900.0,N
111001,115802,19071521,1,2380.0,Y
111944,59623,59010046,1,14290.0,Y
113902,119023,59013832,1,23900.0,Y
111053,115844,19086674,1,12500.0,Y
111059,115845,19044846,1,990.0,Y
111122,115943,19071517,1,1680.0,Y
111123,115942,19044468,1,2925.0,Y
111181,116002,19044846,1,990.0,Y
111666,116584,59004339,2,37000.0,Y
111396,116251,19115082,1,7900.0,Y
135003,139629,19119959,1,9500.0,Y
134701,139443,19077278,1,3900.0,Y
135548,140153,59013829,1,19900.0,Y
115964,121164,19124186,1,12900.0,Y
135288,139943,19096187,1,4485.0,Y
111949,59623,19090838,1,13300.0,Y
111403,116254,19124220,1,10500.0,Y
111407,116253,19100903,1,1100.0,Y
111413,116253,19115409,1,3570.0,Y
111526,116422,19113821,1,7350.0,Y
111734,116655,19078567,1,66900.0,Y
111601,116531,19044846,1,990.0,Y
112292,117266,19113825,1,3150.0,Y
111607,116532,19036583,1,2660.0,Y
135531,140127,19090401,1,4550.0,N
114961,120182,19096172,1,6175.0,Y
111808,116682,39001982,1,7900.0,Y
112647,117664,19100633,1,22900.0,Y
112301,117305,59013832,1,23900.0,Y
134821,139102,39001982,1,7900.0,Y
112652,117722,59013718,1,13900.0,Y
112681,117662,19097693,1,4190.0,Y
115642,120824,19114558,1,19900.0,Y
112761,117923,19109895,1,13600.0,Y
112862,118042,19111578,1,9900.0,Y
112781,117942,19096156,1,9425.0,Y
112795,117571,19122213,1,12900.0,Y
112864,118042,19115082,1,7900.0,Y
112861,118042,19125441,1,8900.0,Y
112866,118042,19115369,1,9900.0,Y
112882,118042,19109650,1,8320.0,Y
112890,118042,19110744,1,7630.0,Y
112896,118042,19068842,1,7700.0,Y
112910,118042,19077274,1,3380.0,Y
112911,118042,19117428,1,3640.0,Y
112914,118042,19062254,1,2800.0,Y
112961,118122,19044846,1,990.0,Y
112981,49264,19041157,1,1890.0,Y
135533,140127,19112395,1,1680.0,N
113025,118202,19091921,1,2480.0,Y
114611,104883,19111304,1,15400.0,Y
113341,117266,19077272,1,13130.0,Y
114679,119909,19114085,1,21900.0,Y
113322,32565,19116388,1,3990.0,Y
113368,117266,19101622,1,9900.0,Y
135534,140125,19112399,1,1750.0,N
135584,140202,19100904,2,2200.0,Y
113473,118588,19086665,1,1790.0,Y
113474,114167,19110326,1,14900.0,Y
113526,118625,19106651,1,6900.0,Y
113494,118611,19071521,1,2380.0,Y
115882,120824,19057977,1,33500.0,Y
113503,118612,19120791,1,15900.0,Y
113529,118628,19081405,1,7500.0,Y
114006,119082,19114657,1,390.0,Y
114008,119124,19125389,1,9900.0,N
114034,119204,19108363,1,24900.0,Y
114038,119204,19085615,2,3500.0,Y
114039,119204,19086659,2,7800.0,Y
114263,119422,19104916,1,9900.0,Y
114270,119462,19088983,1,31900.0,Y
114264,119442,19122689,1,29900.0,Y
114281,119462,59004260,1,17900.0,Y
114282,119462,59011034,1,15920.0,Y
114361,119562,19081405,1,7500.0,Y
114421,119622,19100903,1,1100.0,Y
114422,119622,59007251,1,34900.0,Y
114424,119622,59007251,1,34900.0,Y
114446,119622,59004665,1,10900.0,Y
114432,119622,19088983,1,31900.0,Y
114443,119622,19077090,1,5025.0,Y
114450,119622,19077094,1,750.0,Y
114649,119882,19125442,1,8900.0,Y
114533,118962,19116844,1,48900.0,Y
114550,118563,19063404,1,28400.0,Y
114548,118563,19087915,1,34900.0,Y
114567,119784,19111297,1,3220.0,Y
114561,119782,19121830,1,9900.0,Y
114562,119782,19120619,1,9900.0,Y
114582,119803,19077242,1,2900.0,N
114613,104883,19111271,1,4830.0,Y
115122,120342,19126023,1,9900.0,Y
114785,119985,19041480,1,8900.0,Y
114618,104883,19117423,1,3500.0,Y
114627,119822,19100904,1,1100.0,Y
114667,119082,19109485,1,4200.0,Y
114686,119927,19114500,1,8900.0,Y
135364,78843,59000383,1,19900.0,Y
114746,119966,19067051,1,7260.0,Y
114728,119944,19047930,1,6440.0,Y
114742,119963,19124826,2,1980.0,Y
115270,120483,19044846,1,990.0,Y
114804,120002,19090393,1,22900.0,Y
116134,107425,19124186,1,12900.0,Y
114827,120043,19025606,1,9675.0,Y
114828,120044,19124826,1,990.0,Y
114865,120082,19044846,1,990.0,Y
115615,120824,19047537,1,12900.0,Y
135482,140083,19111456,1,7900.0,Y
115606,120824,19097665,1,29900.0,Y
114983,119983,19109653,1,4875.0,Y
135393,140012,19086637,1,10900.0,Y
135414,91622,19084943,1,1650.0,Y
115082,119944,39001742,1,6900.0,Y
115162,78582,19076885,1,6650.0,Y
115221,120442,59013824,1,20900.0,Y
115222,120442,59008076,1,19500.0,Y
115616,120824,19116517,1,49900.0,Y
115243,120463,19111278,1,5250.0,Y
115619,120824,19068752,1,164900.0,Y
115285,120487,19105348,1,2990.0,Y
115612,120824,19116998,1,51900.0,Y
135426,139943,19058166,1,5110.0,Y
115664,120884,19042659,1,10900.0,Y
135431,139943,19077425,1,5400.0,Y
115669,119806,19126022,1,6900.0,Y
116138,107425,59013582,1,51500.0,Y
116224,121442,19050586,1,9900.0,Y
116226,121442,59008268,1,29900.0,Y
116241,121462,19090400,1,4410.0,Y
116361,121582,19113819,1,9030.0,Y
116244,121462,19096195,1,17290.0,Y
116248,121463,19126725,1,29900.0,Y
116249,121462,19113822,1,10850.0,Y
116252,121462,19111303,1,10990.0,Y
135741,140342,19112399,1,1750.0,Y
135863,140422,19112395,1,1680.0,Y
135423,140036,59013202,1,9900.0,Y
116503,121703,19087094,1,2990.0,Y
116427,121664,19114085,1,19900.0,Y
116428,121664,19114565,1,65400.0,Y
116442,121664,19042437,1,18900.0,Y
116504,121704,19014291,1,8925.0,Y
116443,121664,19124510,1,34200.0,Y
116444,118322,19121604,1,7900.0,Y
135864,140422,19117423,1,3500.0,Y
116510,121702,19086654,1,2990.0,Y
135908,136803,19100902,1,1100.0,Y
116558,121762,19117428,1,3640.0,Y
135905,140462,19096179,1,23100.0,Y
135942,140502,19115408,1,5390.0,N
216245,200182,19086638,1,11900.0,Y
109121,106564,19114085,1,19900.0,Y
108861,113242,19086672,1,10900.0,Y
108805,113122,19096188,1,4485.0,Y
108806,113122,25025851,1,290.0,Y
110861,115622,39001048,1,9900.0,Y
108883,113262,25025835,1,199.0,Y
108881,113262,19044846,1,990.0,Y
108884,113262,25025847,1,199.0,Y
108921,113302,19109098,1,19900.0,Y
110266,114842,19126022,1,6900.0,Y
111062,115844,19086650,1,4900.0,Y
109104,112904,19023002,1,4200.0,Y
109514,112022,19108850,1,4900.0,Y
109448,113847,19111304,1,15400.0,Y
109585,107763,19076887,1,1610.0,Y
109316,113723,59011411,1,24500.0,Y
109319,113723,59006482,1,33900.0,Y
109516,112022,19041860,1,3190.0,Y
111741,116249,19120270,1,1890.0,Y
109527,113982,19121830,1,9900.0,Y
216305,200242,19067397,1,1820.0,Y
109564,66922,19086643,1,7900.0,Y
109584,107763,19076888,1,1190.0,Y
109631,114125,59012012,1,17250.0,Y
111769,116667,19109098,1,19900.0,Y
217121,154603,19097831,1,8050.0,Y
110063,114524,19121603,1,10900.0,N
109668,114167,19111291,1,5600.0,Y
109666,114167,19111300,2,6020.0,Y
109669,114167,19111288,1,5250.0,Y
109671,114167,19045753,1,17700.0,Y
109672,114167,59011674,1,19900.0,Y
109674,114169,19118976,1,390.0,Y
111063,115682,19060130,1,11900.0,Y
111261,85365,59006531,1,15900.0,Y
111729,10203,19114085,1,19900.0,Y
111276,116122,19111578,1,9900.0,Y
111277,116122,19111578,1,9900.0,Y
111280,116122,19111578,1,9900.0,Y
111772,116667,19116594,1,18900.0,Y
217102,76602,19085620,1,7350.0,Y
114688,119927,19091493,1,35500.0,Y
111302,116162,19112395,1,1680.0,Y
112505,117462,19055600,1,7500.0,Y
113806,118925,19116593,1,27900.0,Y
114429,119622,59007251,1,34900.0,Y
111393,114242,19057804,2,3600.0,Y
111395,116251,19115082,1,7900.0,Y
